"dataset","table","variable","type","observed_generated_domain_or_distribution","observed_small_domain_values","plida_or_crosswalk_variable","plida_or_crosswalk_description","crosswalk_status","evidence_status","source_url","source_summary","current_generated_assessment","required_next_action"
"NACDC","NACDC","BIRTH_MONTH","integer","1 / 4 / 6 / 9 / 12","1; 10; 11; 12; 2; 3; 4; 5; 6; 7; 8; 9","BIRTH_MONTH","Person's month of birth.","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_nacdc_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC public sources describe scope, coverage and table specifications; local PLIDA metadata/crosswalk supplies the concept. Generated domains/distributions are local unless a public value list is named here.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"NACDC","NACDC","BIRTH_YEAR","integer","1922 / 1940 / 1945 / 1953 / 1967","","BIRTH_YEAR","Year of birth","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_nacdc_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC public sources describe scope, coverage and table specifications; local PLIDA metadata/crosswalk supplies the concept. Generated domains/distributions are local unless a public value list is named here.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"NACDC","NACDC","CARE_TYPE","character","CHSP=70; RAC=52; HCP=33; TCP=12","CHSP; RAC; HCP; TCP","SERVICE_APPROVAL_CARE_TYPE","The type of care the aged care service is approved for  as represented by text.","manual_same_dataset_plida_concept_match","official_nacdc_concept_found_generated_compact_not_source_equivalent","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 specs include approved-care/service concepts and full text descriptions; generated CHSP/HCP/RAC/TCP is a local compact service-family coding and not an exact public table field.","Generated domain is useful for smoke tests but should not be documented as the official source schema for this field.","Do not treat generated values as source code values. Rebuild generator/crosswalk if fplida needs source-equivalent NACDC coding."
"NACDC","NACDC","COUNTRY_OF_BIRTH","integer","0 / 0 / 0 / 1 / 1","0; 1","COUNTRY_OF_BIRTH_CODE","Student's country of birth (code).","manual_same_dataset_plida_concept_match","official_nacdc_concept_found_generated_compact_not_source_equivalent","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 table specs use SACC country-of-birth code/description fields. Generated 0/1 values are a local binary/non-SACC representation, not source-equivalent.","Generated domain is useful for smoke tests but should not be documented as the official source schema for this field.","Do not treat generated values as source code values. Rebuild generator/crosswalk if fplida needs source-equivalent NACDC coding."
"NACDC","NACDC","ENTRY_DATE","Date","2015-01-02 to 2024-12-28","","ENTRY_DATE","Date the recipient entered into the program","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_nacdc_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC public sources describe scope, coverage and table specifications; local PLIDA metadata/crosswalk supplies the concept. Generated domains/distributions are local unless a public value list is named here.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"NACDC","NACDC","EXIT_DATE","Date","2015-06-05 to 2024-12-16","","EXIT_DATE","Date of exit of recipient from a service facility","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_nacdc_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC public sources describe scope, coverage and table specifications; local PLIDA metadata/crosswalk supplies the concept. Generated domains/distributions are local unless a public value list is named here.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"NACDC","NACDC","FUNCTIONAL_CAPACITY_SCORE","numeric","2 / 41 / 52 / 67 / 100","","FUNCTIONAL_CAPACITY_ENTRY","Functional capacity score (between 0-100) of the recipient at time of entry to transition care","manual_same_dataset_plida_concept_match","official_nacdc_table_spec_found_generated_subset_or_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 specs contain FUNCTIONAL_CAPACITY_ENTRY and EXIT numeric items. I did not find a public value range/distribution for the generated 0-100 score; current distribution is local.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"NACDC","NACDC","HCP_LEVEL","integer","1 / 2 / 2 / 3 / 4","1; 2; 3; 4","CARE_APPROVAL_LEVEL","The level of care the person is approved to receive  as represented by text.","manual_same_dataset_plida_concept_match","official_nacdc_concept_found_generated_compact_not_source_equivalent","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 specs include HCP approval concepts such as approval for HCP levels 1-2 and 3-4. Generated numeric 1-4 HCP level is a local compact value needing exact source-table validation.","Generated domain is useful for smoke tests but should not be documented as the official source schema for this field.","Do not treat generated values as source code values. Rebuild generator/crosswalk if fplida needs source-equivalent NACDC coding."
"NACDC","NACDC","INDIGENOUS_STATUS","character","N=156; Y=11","N; Y","indigenous_status_code","Public NACDC May 2026 table specifications include Indigenous-status concepts such as INDIGENOUS_STATUS_CODE with detailed Aboriginal and Torres Strait Islander categories.","external_source_concept_not_source_equivalent","official_nacdc_concept_found_generated_compact_not_source_equivalent","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 table specs use multi-category Indigenous status values 1, 2, 3, 4 and 9 plus descriptions. Generated Y/N is a local binary collapse, not source-equivalent.","Generated domain is useful for smoke tests but should not be documented as the official source schema for this field.","Do not treat generated values as source code values. Rebuild generator/crosswalk if fplida needs source-equivalent NACDC coding."
"NACDC","NACDC","MARITAL_STATUS","character","Married=51; Widowed=44; Divorced=42; Single=30","Married; Widowed; Divorced; Single","MARITAL_STATUS_CODE","Marital status of the recipient (at time of assessment)","manual_same_dataset_plida_concept_match","official_nacdc_concept_found_generated_compact_not_source_equivalent","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 table specs use marital status code/description values including divorced, married, separated, never married and widowed/unknown. Generated labels are a local compact subset and use Single rather than the public Never Married wording.","Generated domain is useful for smoke tests but should not be documented as the official source schema for this field.","Do not treat generated values as source code values. Rebuild generator/crosswalk if fplida needs source-equivalent NACDC coding."
"NACDC","NACDC","SEX","character","F=84; M=83","F; M","SEX_CODE","The sex of the person  as represented by a code.","manual_same_dataset_plida_concept_match","official_nacdc_table_spec_found_generated_subset_or_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 table specs list sex code/description values. Generated F/M is a subset of public sex values and omits unknown/intersex/not-stated cases.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
"NACDC","NACDC","STATE","integer","1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","RECIPIENT_STATE","State of recipient","manual_same_dataset_plida_concept_match","official_nacdc_state_code_found_crosswalk_needs_tightening","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC 2026 table specs include both state abbreviations and ASGS state/territory codes 1-9. Generated 1-8 is source-compatible only with ASGS STE_CODE-style fields, not with RECIPIENT_STATE abbreviations.","Source supports the concept; value-domain equivalence is as described in the source summary.","Change the concept crosswalk from RECIPIENT_STATE abbreviation to an ASGS STE_CODE-style field before claiming source equivalence."
"NACDC","NACDC","SYNTHETIC_AEUID","character","9A3640000031=1; 9A3640000038=1; 9A3640000058=1; 9A3640000061=1; 9A3640000065=1; 9A3640000087=1; 9A36400000C5=1; 9A364000011F=1; 9A3640000144=1; 9A3640000147=1; 9A364000014D=1; 9A3640000154=1","9A3640000031; 9A3640000038; 9A3640000058; 9A3640000061; 9A3640000065; 9A3640000087; 9A36400000C5; 9A364000011F; 9A3640000144; 9A3640000147; 9A364000014D; 9A3640000154; 9A36400001B3; 9A3640000202; 9A3640000223; 9A364000023F; 9A364000027B; 9A364000028E; 9A36400002B1; 9A36400002B6; 9A36400002EE; 9A36400002F9; 9A36400002FE; 9A3640000320; 9A364000032F; 9A3640000347; 9A3640000367; 9A364000037B; 9A36400003A4; 9A36400003AD","SYNTHETIC_AEUID","Synthetic MADIP Person ID","direct_plida_dataset_variable","direct_or_crosswalk_plida_metadata_nacdc_context_distribution_local","https://www.abs.gov.au/statistics/data-integration/integrated-data/person-level-integrated-data-asset-plida/plida-data-and-legislation | https://www.gen-agedcaredata.gov.au/about-our-data/national-aged-care-data-clearinghouse | https://www.gen-agedcaredata.gov.au/resources/publications/2026/may/national-aged-care-data-clearinghouse-user-guide | https://www.gen-agedcaredata.gov.au/getmedia/37f96968-da83-453b-8ccb-003404df9d45/NACDC-table-specifications-May-2026","NACDC public sources describe scope, coverage and table specifications; local PLIDA metadata/crosswalk supplies the concept. Generated domains/distributions are local unless a public value list is named here.","Variable concept is source-supported, but observed frequencies/quantiles are generated synthetic output, not official distribution evidence.","Keep generated distribution labelled synthetic unless calibrated against an official aggregate/statistical distribution."
