"guide","dataset","table","variable","type","n_rows","crosswalk_status","candidate_dataset","candidate_variable","candidate_product","candidate_description","basis","notes"
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","OTHINC","numeric",6055,"direct_plida_dataset_variable","PIT_IE","OTHINC","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Other income amount","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","OTHINC_EARNER","character",6055,"direct_plida_dataset_variable","PIT_IE","OTHINC_EARNER","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Othinc earner flag","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","OWNUNINC","numeric",6055,"direct_plida_dataset_variable","PIT_IE","OWNUNINC","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Own incorporated business income amount","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","OWNUNINC_EARNER","character",6055,"direct_plida_dataset_variable","PIT_IE","OWNUNINC_EARNER","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Ownuninc earner flag","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","SUPINC","numeric",6055,"direct_plida_dataset_variable","PIT_IE","SUPINC","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Superannuation and annuity income amount","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","SUPINC_EARNER","character",6055,"direct_plida_dataset_variable","PIT_IE","SUPINC_EARNER","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Supinc earner flag","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","SYNTHETIC_AEUID","character",6055,"direct_plida_dataset_variable","PIT_IE","SYNTHETIC_AEUID","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Individual encrypted scrambled identifier | Synthetic MADIP Person ID","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","TOTALINC","numeric",6055,"direct_plida_dataset_variable","PIT_IE","TOTALINC","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Total income amount","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","TOTALINC_EARNER","character",6055,"direct_plida_dataset_variable","PIT_IE","TOTALINC_EARNER","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Totalinc earner flag","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","WANDS","numeric",6055,"direct_plida_dataset_variable","PIT_IE","WANDS","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Employee income amount","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_IE","madipge-ato-d-pit-income-edited-20-21","WANDS_EARNER","character",6055,"direct_plida_dataset_variable","PIT_IE","WANDS_EARNER","madipge-ato-d-pit-income-edited-10-11 | madipge-ato-d-pit-income-edited-11-12 | madipge-ato-d-pit-income-edited-12-13 | madipge-ato-d-pit-income-edited-13-14 | madipge-ato-d-pit-income-edited-14-15 | madipge-ato-d-pit-income-edited-15-16 | madipge-ato-d-pit-income-edited-16-17 | madipge-ato-d-pit-income-edited-17-18 | madipge-ato-d-pit-income-edited-18-19 | madipge-ato-d-pit-income-edited-19-20 | madipge-ato-d-pit-income-edited-20-21 | madipge-ato-d-pit-income-edited-fy2021-22 | madipge-ato-d-pit-income-edited-fy2223 | madipge-ato-d-pit-income-edited-fy2324","Employee income earner flag","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-context-fy2021","CLNT_RSDNT_IND","character",5223,"direct_plida_dataset_variable","PIT_ITR","CLNT_RSDNT_IND","madip-ge-020137d-ato-atoitrcontext1819-fy2018-19 | madipge-ato-d-context-fy0001 | madipge-ato-d-context-fy0102 | madipge-ato-d-context-fy0203 | madipge-ato-d-context-fy0304 | madipge-ato-d-context-fy0405 | madipge-ato-d-context-fy0506 | madipge-ato-d-context-fy0607 | madipge-ato-d-context-fy0708 | madipge-ato-d-context-fy0809 | madipge-ato-d-context-fy0910 | madipge-ato-d-context-fy1920 | madipge-ato-d-context-fy2021 | madipge-ato-d-context-fy2021-22 | madipge-ato-d-context-fy2223 | madipge-ato-d-context-fy2324 | madipge-ato-d-context-fy9900","Are you an australian resident? | Non-resident indicator","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-context-fy2021","INCM_YR","integer",5223,"direct_plida_dataset_variable","PIT_ITR","INCM_YR","madip-ge-020102d-ato-atoitrcontext1011-fy2010-11 | madip-ge-020103d-ato-atoitrdedexpoff1011-fy2010-11 | madip-ge-020104d-ato-atoitrincloss1011-fy2010-11 | madip-ge-020105d-ato-atoitrwhlddebt1011-fy2010-11 | madip-ge-020107d-ato-atoitrcontext1112-fy2011-12 | madip-ge-020108d-ato-atoitrdedexpoff1112-fy2011-12 | madip-ge-020109d-ato-atoitrincloss1112-fy2011-12 | madip-ge-020110d-ato-atoitrwhlddebt1112-fy2011-12 | madip-ge-020112d-ato-atoitrcontext1213-fy2012-13 | madip-ge-020113d-ato-atoitrdedexpoff1213-fy2012-13 | madip-ge-020114d-ato-atoitrincloss1213-fy2012-13 | madip-ge-020115d-ato-atoitrwhlddebt1213-fy2012-13 | madip-ge-020117d-ato-atoitrcontext1314-fy2013-14 | madip-ge-020118d-ato-atoitrdedexpoff1314-fy2013-14 | madip-ge-020119d-ato-atoitrincloss1314-fy2013-14 | madip-ge-020120d-ato-atoitrwhlddebt1314-fy2013-14 | madip-ge-020122d-ato-atoitrcontext1415-fy2014-15 | madip-ge-020123d-ato-atoitrdedexpoff1415-fy2014-15 | madip-ge-020124d-ato-atoitrincloss1415-fy2014-15 | madip-ge-020125d-ato-atoitrwhlddebt1415-fy2014-15 | madip-ge-020127d-ato-atoitrcontext1516-fy2015-16 | madip-ge-020128d-ato-atoitrdedexpoff1516-fy2015-16 | madip-ge-020129d-ato-atoitrincloss1516-fy2015-16 | madip-ge-020130d-ato-atoitrwhlddebt1516-fy2015-16 | madip-ge-020132d-ato-atoitrcontext1617-fy2016-17 | madip-ge-020133d-ato-atoitrdedexpoff1617-fy2016-17 | madip-ge-020134d-ato-atoitrincloss1617-fy2016-17 | madip-ge-020135d-ato-atoitrwhlddebt1617-fy2016-17 | madip-ge-020137d-ato-atoitrcontext1718-fy2017-18 | madip-ge-020137d-ato-atoitrcontext1819-fy2018-19 | madip-ge-020138d-ato-atoitrdedexpoff1718-fy2017-18 | madip-ge-020138d-ato-atoitrdedexpoff1819-fy2018-19 | madip-ge-020139d-ato-atoitrincloss1718-fy2017-18 | madip-ge-020139d-ato-atoitrincloss1819-fy2018-19 | madip-ge-020140d-ato-atoitrwhlddebt1718-fy2017-18 | madip-ge-020140d-ato-atoitrwhlddebt1819-fy2018-19 | madipge-ato-d-context-fy0001 | madipge-ato-d-context-fy0102 | madipge-ato-d-context-fy0203 | madipge-ato-d-context-fy0304 | madipge-ato-d-context-fy0405 | madipge-ato-d-context-fy0506 | madipge-ato-d-context-fy0607 | madipge-ato-d-context-fy0708 | madipge-ato-d-context-fy0809 | madipge-ato-d-context-fy0910 | madipge-ato-d-context-fy1920 | madipge-ato-d-context-fy2021 | madipge-ato-d-context-fy2021-22 | madipge-ato-d-context-fy2223 | madipge-ato-d-context-fy2324 | madipge-ato-d-context-fy9900 | madipge-ato-d-ded-exp-off-fy0001 | madipge-ato-d-ded-exp-off-fy0102 | madipge-ato-d-ded-exp-off-fy0203 | madipge-ato-d-ded-exp-off-fy0304 | madipge-ato-d-ded-exp-off-fy0405 | madipge-ato-d-ded-exp-off-fy0506 | madipge-ato-d-ded-exp-off-fy0607 | madipge-ato-d-ded-exp-off-fy0708 | madipge-ato-d-ded-exp-off-fy0809 | madipge-ato-d-ded-exp-off-fy0910 | madipge-ato-d-ded-exp-off-fy1920 | madipge-ato-d-ded-exp-off-fy2021 | madipge-ato-d-ded-exp-off-fy2021-22 | madipge-ato-d-ded-exp-off-fy2223 | madipge-ato-d-ded-exp-off-fy2324 | madipge-ato-d-ded-exp-off-fy9900 | madipge-ato-d-inc-loss-fy0001 | madipge-ato-d-inc-loss-fy0102 | madipge-ato-d-inc-loss-fy0203 | madipge-ato-d-inc-loss-fy0304 | madipge-ato-d-inc-loss-fy0405 | madipge-ato-d-inc-loss-fy0506 | madipge-ato-d-inc-loss-fy0607 | madipge-ato-d-inc-loss-fy0708 | madipge-ato-d-inc-loss-fy0809 | madipge-ato-d-inc-loss-fy0910 | madipge-ato-d-inc-loss-fy1920 | madipge-ato-d-inc-loss-fy2021 | madipge-ato-d-inc-loss-fy2021-22 | madipge-ato-d-inc-loss-fy2223 | madipge-ato-d-inc-loss-fy2324 | madipge-ato-d-inc-loss-fy9900 | madipge-ato-d-whld-debt-fy0001 | madipge-ato-d-whld-debt-fy0102 | madipge-ato-d-whld-debt-fy0203 | madipge-ato-d-whld-debt-fy0304 | madipge-ato-d-whld-debt-fy0405 | madipge-ato-d-whld-debt-fy0506 | madipge-ato-d-whld-debt-fy0607 | madipge-ato-d-whld-debt-fy0708 | madipge-ato-d-whld-debt-fy0809 | madipge-ato-d-whld-debt-fy0910 | madipge-ato-d-whld-debt-fy1920 | madipge-ato-d-whld-debt-fy2021 | madipge-ato-d-whld-debt-fy2021-22 | madipge-ato-d-whld-debt-fy2223 | madipge-ato-d-whld-debt-fy2324 | madipge-ato-d-whld-debt-fy9900 | madipge-ato-d-pay-sum-fy2324","Income year","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-context-fy2021","MN_BUS_TAX_OFC_ANZSIC_CD","character",5223,"direct_plida_dataset_variable","PIT_ITR","MN_BUS_TAX_OFC_ANZSIC_CD","madip-ge-020102d-ato-atoitrcontext1011-fy2010-11 | madip-ge-020107d-ato-atoitrcontext1112-fy2011-12 | madip-ge-020112d-ato-atoitrcontext1213-fy2012-13 | madip-ge-020117d-ato-atoitrcontext1314-fy2013-14 | madip-ge-020122d-ato-atoitrcontext1415-fy2014-15 | madip-ge-020127d-ato-atoitrcontext1516-fy2015-16 | madip-ge-020132d-ato-atoitrcontext1617-fy2016-17 | madip-ge-020137d-ato-atoitrcontext1718-fy2017-18 | madip-ge-020137d-ato-atoitrcontext1819-fy2018-19 | madipge-ato-d-context-fy0001 | madipge-ato-d-context-fy0102 | madipge-ato-d-context-fy0203 | madipge-ato-d-context-fy0304 | madipge-ato-d-context-fy0405 | madipge-ato-d-context-fy0506 | madipge-ato-d-context-fy0607 | madipge-ato-d-context-fy0708 | madipge-ato-d-context-fy0809 | madipge-ato-d-context-fy1920 | madipge-ato-d-context-fy2021 | madipge-ato-d-context-fy2021-22 | madipge-ato-d-context-fy2223 | madipge-ato-d-context-fy2324 | madipge-ato-d-context-fy9900","Industry code of main business or professional activity - industry code | Ato anzsic code","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-context-fy2021","OCPTN_GRP_CD","character",5223,"direct_plida_dataset_variable","PIT_ITR","OCPTN_GRP_CD","madipge-ato-d-context-fy0001 | madipge-ato-d-context-fy0102 | madipge-ato-d-context-fy0203 | madipge-ato-d-context-fy0304 | madipge-ato-d-context-fy0405 | madipge-ato-d-context-fy0506 | madipge-ato-d-context-fy9900","Ocupation group code","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-context-fy2021","SUB_OCPTN_GRP_CD","character",5223,"direct_plida_dataset_variable","PIT_ITR","SUB_OCPTN_GRP_CD","madipge-ato-d-context-fy0001 | madipge-ato-d-context-fy0102 | madipge-ato-d-context-fy0203 | madipge-ato-d-context-fy0304 | madipge-ato-d-context-fy0405 | madipge-ato-d-context-fy0506 | madipge-ato-d-context-fy9900","Sub occupation group code","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-context-fy2021","SYNTHETIC_AEUID","character",5223,"direct_plida_dataset_variable","PIT_ITR","SYNTHETIC_AEUID","madip-ge-020102d-ato-atoitrcontext1011-fy2010-11 | madip-ge-020103d-ato-atoitrdedexpoff1011-fy2010-11 | madip-ge-020104d-ato-atoitrincloss1011-fy2010-11 | madip-ge-020105d-ato-atoitrwhlddebt1011-fy2010-11 | madip-ge-020107d-ato-atoitrcontext1112-fy2011-12 | madip-ge-020108d-ato-atoitrdedexpoff1112-fy2011-12 | madip-ge-020109d-ato-atoitrincloss1112-fy2011-12 | madip-ge-020110d-ato-atoitrwhlddebt1112-fy2011-12 | madip-ge-020112d-ato-atoitrcontext1213-fy2012-13 | madip-ge-020113d-ato-atoitrdedexpoff1213-fy2012-13 | madip-ge-020114d-ato-atoitrincloss1213-fy2012-13 | madip-ge-020115d-ato-atoitrwhlddebt1213-fy2012-13 | madip-ge-020117d-ato-atoitrcontext1314-fy2013-14 | madip-ge-020118d-ato-atoitrdedexpoff1314-fy2013-14 | madip-ge-020119d-ato-atoitrincloss1314-fy2013-14 | madip-ge-020120d-ato-atoitrwhlddebt1314-fy2013-14 | madip-ge-020122d-ato-atoitrcontext1415-fy2014-15 | madip-ge-020123d-ato-atoitrdedexpoff1415-fy2014-15 | madip-ge-020124d-ato-atoitrincloss1415-fy2014-15 | madip-ge-020125d-ato-atoitrwhlddebt1415-fy2014-15 | madip-ge-020127d-ato-atoitrcontext1516-fy2015-16 | madip-ge-020128d-ato-atoitrdedexpoff1516-fy2015-16 | madip-ge-020129d-ato-atoitrincloss1516-fy2015-16 | madip-ge-020130d-ato-atoitrwhlddebt1516-fy2015-16 | madip-ge-020132d-ato-atoitrcontext1617-fy2016-17 | madip-ge-020133d-ato-atoitrdedexpoff1617-fy2016-17 | madip-ge-020134d-ato-atoitrincloss1617-fy2016-17 | madip-ge-020135d-ato-atoitrwhlddebt1617-fy2016-17 | madip-ge-020137d-ato-atoitrcontext1718-fy2017-18 | madip-ge-020137d-ato-atoitrcontext1819-fy2018-19 | madip-ge-020138d-ato-atoitrdedexpoff1718-fy2017-18 | madip-ge-020138d-ato-atoitrdedexpoff1819-fy2018-19 | madip-ge-020139d-ato-atoitrincloss1718-fy2017-18 | madip-ge-020139d-ato-atoitrincloss1819-fy2018-19 | madip-ge-020140d-ato-atoitrwhlddebt1718-fy2017-18 | madip-ge-020140d-ato-atoitrwhlddebt1819-fy2018-19 | madipge-ato-d-context-fy0001 | madipge-ato-d-context-fy0102 | madipge-ato-d-context-fy0203 | madipge-ato-d-context-fy0304 | madipge-ato-d-context-fy0405 | madipge-ato-d-context-fy0506 | madipge-ato-d-context-fy0607 | madipge-ato-d-context-fy0708 | madipge-ato-d-context-fy0809 | madipge-ato-d-context-fy0910 | madipge-ato-d-context-fy1920 | madipge-ato-d-context-fy2021 | madipge-ato-d-context-fy2021-22 | madipge-ato-d-context-fy2223 | madipge-ato-d-context-fy2324 | madipge-ato-d-context-fy9900 | madipge-ato-d-ded-exp-off-fy0001 | madipge-ato-d-ded-exp-off-fy0102 | madipge-ato-d-ded-exp-off-fy0203 | madipge-ato-d-ded-exp-off-fy0304 | madipge-ato-d-ded-exp-off-fy0405 | madipge-ato-d-ded-exp-off-fy0506 | madipge-ato-d-ded-exp-off-fy0607 | madipge-ato-d-ded-exp-off-fy0708 | madipge-ato-d-ded-exp-off-fy0809 | madipge-ato-d-ded-exp-off-fy0910 | madipge-ato-d-ded-exp-off-fy1920 | madipge-ato-d-ded-exp-off-fy2021 | madipge-ato-d-ded-exp-off-fy2021-22 | madipge-ato-d-ded-exp-off-fy2223 | madipge-ato-d-ded-exp-off-fy2324 | madipge-ato-d-ded-exp-off-fy9900 | madipge-ato-d-inc-loss-fy0001 | madipge-ato-d-inc-loss-fy0102 | madipge-ato-d-inc-loss-fy0203 | madipge-ato-d-inc-loss-fy0304 | madipge-ato-d-inc-loss-fy0405 | madipge-ato-d-inc-loss-fy0506 | madipge-ato-d-inc-loss-fy0607 | madipge-ato-d-inc-loss-fy0708 | madipge-ato-d-inc-loss-fy0809 | madipge-ato-d-inc-loss-fy0910 | madipge-ato-d-inc-loss-fy1920 | madipge-ato-d-inc-loss-fy2021 | madipge-ato-d-inc-loss-fy2021-22 | madipge-ato-d-inc-loss-fy2223 | madipge-ato-d-inc-loss-fy2324 | madipge-ato-d-inc-loss-fy9900 | madipge-ato-d-wages-salaries-fy1819 | madipge-ato-d-wages-salaries-fy1920 | madipge-ato-d-wages-salaries-fy2021 | madipge-ato-d-whld-debt-fy0001 | madipge-ato-d-whld-debt-fy0102 | madipge-ato-d-whld-debt-fy0203 | madipge-ato-d-whld-debt-fy0304 | madipge-ato-d-whld-debt-fy0405 | madipge-ato-d-whld-debt-fy0506 | madipge-ato-d-whld-debt-fy0607 | madipge-ato-d-whld-debt-fy0708 | madipge-ato-d-whld-debt-fy0809 | madipge-ato-d-whld-debt-fy0910 | madipge-ato-d-whld-debt-fy1920 | madipge-ato-d-whld-debt-fy2021 | madipge-ato-d-whld-debt-fy2021-22 | madipge-ato-d-whld-debt-fy2223 | madipge-ato-d-whld-debt-fy2324 | madipge-ato-d-whld-debt-fy9900 | madipge-ato-d-ws-fy2021-22 | madipge-ato-d-ws-fy2022-23 | madipge-ato-d-ws-fy2324 | madipge-ato-d-pay-sum-fy2324","Synthetic id of individual person on dataset | Synthetic MADIP Person ID | Individual encrypted scrambled identifier | Synthetic id","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-ded-exp-off-fy2021","DECLD_TOTL_WRK_DEDN_AMT","numeric",5223,"direct_plida_dataset_variable","PIT_ITR","DECLD_TOTL_WRK_DEDN_AMT","madipge-ato-d-ded-exp-off-fy0001 | madipge-ato-d-ded-exp-off-fy0102 | madipge-ato-d-ded-exp-off-fy0203 | madipge-ato-d-ded-exp-off-fy0304 | madipge-ato-d-ded-exp-off-fy0405 | madipge-ato-d-ded-exp-off-fy0506 | madipge-ato-d-ded-exp-off-fy9900","Declared Total Work Related Deduction Amount","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"pit","PIT_ITR","madipge-ato-d-ded-exp-off-fy2021","GIFTS_OR_DNTNS_AMT","numeric",5223,"direct_plida_dataset_variable","PIT_ITR","GIFTS_OR_DNTNS_AMT","madip-ge-020103d-ato-atoitrdedexpoff1011-fy2010-11 | madip-ge-020108d-ato-atoitrdedexpoff1112-fy2011-12 | madip-ge-020113d-ato-atoitrdedexpoff1213-fy2012-13 | madip-ge-020118d-ato-atoitrdedexpoff1314-fy2013-14 | madip-ge-020123d-ato-atoitrdedexpoff1415-fy2014-15 | madip-ge-020128d-ato-atoitrdedexpoff1516-fy2015-16 | madip-ge-020133d-ato-atoitrdedexpoff1617-fy2016-17 | madip-ge-020138d-ato-atoitrdedexpoff1718-fy2017-18 | madip-ge-020138d-ato-atoitrdedexpoff1819-fy2018-19 | madipge-ato-d-ded-exp-off-fy0001 | madipge-ato-d-ded-exp-off-fy0102 | madipge-ato-d-ded-exp-off-fy0203 | madipge-ato-d-ded-exp-off-fy0304 | madipge-ato-d-ded-exp-off-fy0405 | madipge-ato-d-ded-exp-off-fy0506 | madipge-ato-d-ded-exp-off-fy0607 | madipge-ato-d-ded-exp-off-fy0708 | madipge-ato-d-ded-exp-off-fy0809 | madipge-ato-d-ded-exp-off-fy0910 | madipge-ato-d-ded-exp-off-fy1920 | madipge-ato-d-ded-exp-off-fy2021 | madipge-ato-d-ded-exp-off-fy2021-22 | madipge-ato-d-ded-exp-off-fy2223 | madipge-ato-d-ded-exp-off-fy2324 | madipge-ato-d-ded-exp-off-fy9900","Gifts or donations","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
