"asset","dataset","official_product","official_table","logical_output","variable","type","n_rows","official_description","official_valid_response"
"PLIDA","SAE","madipmp-ato-maasmats-2021-22","plida_maasmats_2122_34m","madipmp-ato-maasmats-2021-22--plida_maasmats_2122_34m","LOST_MBR_REGR_MBR_STS_CD","character",100,"Lost member register member status code",
"PLIDA","SAE","madipmp-ato-maasmats-2021-22","plida_maasmats_2122_34m","madipmp-ato-maasmats-2021-22--plida_maasmats_2122_34m","MBR_ACNT_STS_CD","character",100,"Member account status code",
"PLIDA","SAE","madipmp-ato-maasmats-2021-22","plida_maasmats_2122_34m","madipmp-ato-maasmats-2021-22--plida_maasmats_2122_34m","MBSHP_ACNT_GOVT_RLVR_ACPTDIND","character",100,"Government rollovers accepted (renamed from Spntn_Mbrshp_Acnt_Govt_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2021-22","plida_maasmats_2122_34m","madipmp-ato-maasmats-2021-22--plida_maasmats_2122_34m","MBSHP_ACNT_OUTWD_RLVRACPTDIND","character",100,"Member outward rollover requests accepted (renamed from Spntn_Mbrshp_Acnt_Outwd_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2021-22","plida_maasmats_2122_34m","madipmp-ato-maasmats-2021-22--plida_maasmats_2122_34m","PRVDR_TYP_CD","character",100,"Provider type",
"PLIDA","SAE","madipmp-ato-maasmats-2021-22","plida_maasmats_2122_34m","madipmp-ato-maasmats-2021-22--plida_maasmats_2122_34m","SPNTN_MBRSHPACNTRLVRACPTDIND","character",100,"Inward rollovers accepted",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","ACNT_PHS_CD","character",100,"Account phase code",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","AGE_RANGE","character",100,"Age range of member",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","EXTRACT_REF","character",100,"Extract reference period",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","LOST_MBR_REGR_MBR_STS_CD","character",100,"Lost member register member status code",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","MBR_ACNT_STS_CD","character",100,"Member account status code",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","MBSHP_ACNT_GOVT_RLVR_ACPTDIND","character",100,"Government rollovers accepted (renamed from Spntn_Mbrshp_Acnt_Govt_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","MBSHP_ACNT_OUTWD_RLVRACPTDIND","character",100,"Member outward rollover requests accepted (renamed from Spntn_Mbrshp_Acnt_Outwd_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","PRVDR_TYP_CD","character",100,"Provider type",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_12m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_12m","SPNTN_MBRSHPACNTRLVRACPTDIND","character",100,"Inward rollovers accepted",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","ACNT_PHS_CD","character",100,"Account phase code",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","AGE_RANGE","character",100,"Age range of member",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","EXTRACT_REF","character",100,"Extract reference period",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","LOST_MBR_REGR_MBR_STS_CD","character",100,"Lost member register member status code",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","MBR_ACNT_STS_CD","character",100,"Member account status code",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","MBSHP_ACNT_GOVT_RLVR_ACPTDIND","character",100,"Government rollovers accepted (renamed from Spntn_Mbrshp_Acnt_Govt_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","MBSHP_ACNT_OUTWD_RLVRACPTDIND","character",100,"Member outward rollover requests accepted (renamed from Spntn_Mbrshp_Acnt_Outwd_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","PRVDR_TYP_CD","character",100,"Provider type",
"PLIDA","SAE","madipmp-ato-maasmats-2022-23","plida_maasmats_2223_16m","madipmp-ato-maasmats-2022-23--plida_maasmats_2223_16m","SPNTN_MBRSHPACNTRLVRACPTDIND","character",100,"Inward rollovers accepted",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","ACNT_PHS_CD","character",100,"Account phase code",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","AGE_RANGE","character",100,"Age range of member",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","EXTRACT_REF","character",100,"Extract reference period",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","LOST_MBR_REGR_MBR_STS_CD","character",100,"Lost member register member status code",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","MBR_ACNT_STS_CD","character",100,"Member account status code",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","MBSHP_ACNT_GOVT_RLVR_ACPTDIND","character",100,"Government rollovers accepted (renamed from Spntn_Mbrshp_Acnt_Govt_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","MBSHP_ACNT_OUTWD_RLVRACPTDIND","character",100,"Member outward rollover requests accepted (renamed from Spntn_Mbrshp_Acnt_Outwd_Rlvr_Acptd_Ind)",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","PRVDR_TYP_CD","character",100,"Provider type",
"PLIDA","SAE","madipmp-ato-maasmats-2023-24","plida_maasmats_2324_12m","madipmp-ato-maasmats-2023-24--plida_maasmats_2324_12m","SPNTN_MBRSHPACNTRLVRACPTDIND","character",100,"Inward rollovers accepted",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","CITIZENSHIP","character",100,"Foreign citizenship country code (i.e. country of citizenship on the visa application)",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","CSM_SERV_REQ_ID","character",100,"Icse permission request number",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","DEPENDENT_CODE","character",100,"Relationship to primary applicant code (only applies to visas processed offshore).",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","DOB_MMMYYYY","character",100,"Month and year of birth",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","ENG_FLUENCY_SPUK","character",100,"English proficiency code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","ETHNICITY","character",100,"Ethnicity code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","LOCATION","character",100,"Location of original grant code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","MARITAL_STATUS","character",100,"Marital status",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","PREF_LANG","character",100,"Main language code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","VISA_GRANT_NO","character",100,"Visa grant number",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_21","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_21","VISA_SUB_CLASS","character",100,"Visa sub-class code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","CITIZENSHIP","character",100,"Foreign citizenship country code (i.e. country of citizenship on the visa application)",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","CSM_SERV_REQ_ID","character",100,"Icse permission request number",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","DEPENDENT_CODE","character",100,"Relationship to primary applicant code (only applies to visas processed offshore).",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","ENG_FLUENCY_SPUK","character",100,"English proficiency code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","ETHNICITY","character",100,"Ethnicity code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","LOCATION","character",100,"Location of original grant code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","MARITAL_STATUS","character",100,"Marital status code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","PREF_LANG","character",100,"Main language code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","RELIGION","character",100,"Religion code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","VISA_GRANT_NO","character",100,"Visa grant number",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_23","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_23","VISA_SUB_CLASS","character",100,"Visa sub-class code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","CITIZENSHIP","character",100,"Foreign citizenship country code (i.e. country of citizenship on the visa application)",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","CSM_SERV_REQ_ID","character",100,"ICSE permission request number",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","DEPENDENT_CODE","character",100,"Relationship to primary applicant code (Only applies to visas processed offshore).",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","ENG_FLUENCY_SPUK","character",100,"English proficiency code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","ETHNICITY","character",100,"Ethnicity code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","LOCATION","character",100,"Location of original grant code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","MARITAL_STATUS","character",100,"Marital status code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","PREF_LANG","character",100,"Main language code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","RELIGION","character",100,"Religion code",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","VISA_GRANT_NO","character",100,"Visa grant number",
"PLIDA","SDB","madipge-mig-d-permanent-migrants-2000-current","madip_ge_mig_sdb_anly_2000_25","madipge-mig-d-permanent-migrants-2000-current--madip_ge_mig_sdb_anly_2000_25","VISA_SUB_CLASS","character",100,"Visa sub_class code",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_itr_2007_08","pmp-smsf-2007-08--smsf_itr_2007_08","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_itr_2007_08","pmp-smsf-2007-08--smsf_itr_2007_08","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_itr_2007_08","pmp-smsf-2007-08--smsf_itr_2007_08","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_itr_2007_08","pmp-smsf-2007-08--smsf_itr_2007_08","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_itr_2007_08","pmp-smsf-2007-08--smsf_itr_2007_08","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_itr_2007_08","pmp-smsf-2007-08--smsf_itr_2007_08","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_mcs_2007_08","pmp-smsf-2007-08--smsf_mcs_2007_08","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_mcs_2007_08","pmp-smsf-2007-08--smsf_mcs_2007_08","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2007-08","smsf_mcs_2007_08","pmp-smsf-2007-08--smsf_mcs_2007_08","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_itr_2008_09","pmp-smsf-2008-09--smsf_itr_2008_09","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_itr_2008_09","pmp-smsf-2008-09--smsf_itr_2008_09","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_itr_2008_09","pmp-smsf-2008-09--smsf_itr_2008_09","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_itr_2008_09","pmp-smsf-2008-09--smsf_itr_2008_09","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_itr_2008_09","pmp-smsf-2008-09--smsf_itr_2008_09","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_itr_2008_09","pmp-smsf-2008-09--smsf_itr_2008_09","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_mcs_2008_09","pmp-smsf-2008-09--smsf_mcs_2008_09","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_mcs_2008_09","pmp-smsf-2008-09--smsf_mcs_2008_09","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2008-09","smsf_mcs_2008_09","pmp-smsf-2008-09--smsf_mcs_2008_09","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_itr_2009_10","pmp-smsf-2009-10--smsf_itr_2009_10","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_itr_2009_10","pmp-smsf-2009-10--smsf_itr_2009_10","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_itr_2009_10","pmp-smsf-2009-10--smsf_itr_2009_10","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_itr_2009_10","pmp-smsf-2009-10--smsf_itr_2009_10","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_itr_2009_10","pmp-smsf-2009-10--smsf_itr_2009_10","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_itr_2009_10","pmp-smsf-2009-10--smsf_itr_2009_10","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_mcs_2009_10","pmp-smsf-2009-10--smsf_mcs_2009_10","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_mcs_2009_10","pmp-smsf-2009-10--smsf_mcs_2009_10","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2009-10","smsf_mcs_2009_10","pmp-smsf-2009-10--smsf_mcs_2009_10","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_itr_2010_11","pmp-smsf-2010-11--smsf_itr_2010_11","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_itr_2010_11","pmp-smsf-2010-11--smsf_itr_2010_11","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_itr_2010_11","pmp-smsf-2010-11--smsf_itr_2010_11","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_itr_2010_11","pmp-smsf-2010-11--smsf_itr_2010_11","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_itr_2010_11","pmp-smsf-2010-11--smsf_itr_2010_11","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_itr_2010_11","pmp-smsf-2010-11--smsf_itr_2010_11","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_mcs_2010_11","pmp-smsf-2010-11--smsf_mcs_2010_11","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_mcs_2010_11","pmp-smsf-2010-11--smsf_mcs_2010_11","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2010-11","smsf_mcs_2010_11","pmp-smsf-2010-11--smsf_mcs_2010_11","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_itr_2011_12","pmp-smsf-2011-12--smsf_itr_2011_12","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_itr_2011_12","pmp-smsf-2011-12--smsf_itr_2011_12","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_itr_2011_12","pmp-smsf-2011-12--smsf_itr_2011_12","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_itr_2011_12","pmp-smsf-2011-12--smsf_itr_2011_12","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_itr_2011_12","pmp-smsf-2011-12--smsf_itr_2011_12","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_itr_2011_12","pmp-smsf-2011-12--smsf_itr_2011_12","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_mcs_2011_12","pmp-smsf-2011-12--smsf_mcs_2011_12","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_mcs_2011_12","pmp-smsf-2011-12--smsf_mcs_2011_12","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2011-12","smsf_mcs_2011_12","pmp-smsf-2011-12--smsf_mcs_2011_12","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_itr_2012_13","pmp-smsf-2012-13--smsf_itr_2012_13","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_itr_2012_13","pmp-smsf-2012-13--smsf_itr_2012_13","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_itr_2012_13","pmp-smsf-2012-13--smsf_itr_2012_13","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_itr_2012_13","pmp-smsf-2012-13--smsf_itr_2012_13","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_itr_2012_13","pmp-smsf-2012-13--smsf_itr_2012_13","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_itr_2012_13","pmp-smsf-2012-13--smsf_itr_2012_13","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_mcs_2012_13","pmp-smsf-2012-13--smsf_mcs_2012_13","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_mcs_2012_13","pmp-smsf-2012-13--smsf_mcs_2012_13","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2012-13","smsf_mcs_2012_13","pmp-smsf-2012-13--smsf_mcs_2012_13","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_itr_2013_14","pmp-smsf-2013-14--smsf_itr_2013_14","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_itr_2013_14","pmp-smsf-2013-14--smsf_itr_2013_14","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_itr_2013_14","pmp-smsf-2013-14--smsf_itr_2013_14","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_itr_2013_14","pmp-smsf-2013-14--smsf_itr_2013_14","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_itr_2013_14","pmp-smsf-2013-14--smsf_itr_2013_14","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_itr_2013_14","pmp-smsf-2013-14--smsf_itr_2013_14","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_mcs_2013_14","pmp-smsf-2013-14--smsf_mcs_2013_14","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
