"dataset","variable","status","value_domain","values","n_values","values_are_sample","full_list_size","value_source","value_source_url","variable_description","description_source","description_source_url","value_definition","limitation","description_provenance","value_provenance","confidence","rationale","evidence_quote","supersedes_rationale","research_file","enumerated"
"PIT_ITR","TOTL_CREDIT_CLAIMED_AMT","guessed","Dollar amount of tax credits claimed in the assessment, 2006-07 to 2008-09","[]",0,FALSE,,"ATO, Your notice of assessment","https://www.ato.gov.au/individuals-and-families/your-tax-return/your-notice-of-assessment","Total credits for tax already paid that the taxpayer claimed on the return, held for the three income years 2006-07 to 2008-09 only. The ATO describes the assessment as showing ""credit you have for tax already paid during the income year"" alongside the tax owed on taxable income, and this column is that credit side as claimed rather than as allowed. Credits of this kind include amounts withheld from wages, franking credits, tax file number amounts withheld and credits distributed through partnerships and trusts. Its short life reflects a change in the ATO's own extract structure rather than any change in the return.","ATO, Your notice of assessment","https://www.ato.gov.au/individuals-and-families/your-tax-return/your-notice-of-assessment","A dollar amount aggregating the credit labels on the return for the year, distinct from the tax offsets aggregate carried in the deductions and offsets table for the same three years.","It cannot be treated as tax paid by the taxpayer. Franking credits are company tax already paid on the taxpayer's behalf, and a credit claimed can be reduced on assessment, so the column mixes withheld tax with imputed tax and states the claim rather than the outcome. Because it exists for only three years, any series built from it breaks at both ends.","official",,"low","The ATO's notice of assessment page defines the credit side of an individual assessment, which is the quantity this aggregate carries. No ATO document names this specific extract field, so the mapping to particular return labels is inferred from the column's position among the 2006-07 to 2008-09 income and loss fields.","Your NOA will show the amount of: tax you owe on your taxable income, credit you have for tax already paid during the income year, tax you need to pay or your refund.","The entry said only 'Total credits claimed' and printed the generic no-value-list sentence twice, so a reader could not tell credits from offsets or know the column lasts three years.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_INCMORLSS_LESS_DDCTNS_AMT","sourced","Dollar amount at SUBTOTAL on the individual return","[]",0,FALSE,,"ATO, Individual tax return instructions 2011, Subtotal","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/tax-return/deduction-questions-d1-d10/subtotal-2011","Total income or loss less total deductions, the line the return prints as SUBTOTAL. The ATO's rule is arithmetic: ""take away the amount at TOTAL DEDUCTIONS from the amount at TOTAL INCOME OR LOSS; write the result at SUBTOTAL"", and where total income is itself a loss the deductions are added to it instead. It is taxable income before any tax losses of earlier years are deducted at item L1, so it sits one step above TI_OR_LSS_AMT on the same row. Comparing the two isolates how much of a year's taxable income was absorbed by carried-forward losses.","ATO, Individual tax return instructions 2011, Subtotal","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/tax-return/deduction-questions-d1-d10/subtotal-2011","A signed whole-dollar amount, the difference between the return's total income or loss and its total deductions, with a loss indicator on the paper form where it falls below zero.","It is not the taxpayer's assessed taxable income, and using it as such overstates the base for anyone deducting earlier-year losses. It also cannot be compared with total income to measure deduction intensity in a loss year, because the sign convention changes: where total income is negative, deductions are added rather than subtracted.","official",,"high","The DIL wording, total income or loss less total deductions, is the definition of the SUBTOTAL line, and the ATO instruction for that line states the calculation in both the income and the loss case.","take away the amount at TOTAL DEDUCTIONS from the amount at TOTAL INCOME OR LOSS; write the result at SUBTOTAL","The entry carried the custodian's wording, 'Total income or loss less total deductions', and repeated the generic no-value-list sentence twice, so it never said this is the SUBTOTAL line sitting above taxable income.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OFFSET_CLAIMED_AMT","guessed","Dollar amount of tax offsets claimed, 2006-07 to 2008-09","[]",0,FALSE,,"ATO, Individual tax return instructions 2011, Total tax offsets","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/tax-return/tax-offset-questions-t1-t5/total-tax-offsets-2011","Total tax offsets the taxpayer claimed, before the ATO worked out how much of them could be used, held for 2006-07 to 2008-09 only. The claimed total is built the way the ATO describes the return's own offsets line, by adding ""all the tax offset amounts you claimed"" at the individual offset items, with the seniors and pensioner offsets calculated by the ATO rather than written by the taxpayer. It pairs with the used and available offset columns elsewhere in the deductions and offsets table for the same years. Its three-year span reflects the ATO extract structure of that period.","ATO, Individual tax return instructions 2011, Total tax offsets","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/tax-return/tax-offset-questions-t1-t5/total-tax-offsets-2011","A dollar aggregate of the non-refundable offset amounts claimed at the tax offset items on the front and supplementary sections of the return for the year.","A claimed offset is not a tax reduction. Non-refundable offsets are capped by tax payable, so a taxpayer with a large claim and a small liability shows a big number here and gets little benefit, and the used-amount columns rather than this one measure the effect on tax. The column also does not separate refundable from non-refundable offsets.","official",,"low","The ATO instruction defines the total tax offsets line and how a taxpayer builds it, which fixes the family of amounts this aggregate covers. The instruction cited is for 2010-11 while the column covers 2006-07 to 2008-09; no ATO page for the earlier years is published, and no document names this extract field, so the mapping is inferred.","Add up all the tax offset amounts you claimed at items T1 , T4 , T5 , T6 and T on your tax return. (We work out the amounts at items T2 and T3 automatically.)","The entry said only 'Total offsets claimed' and repeated the generic no-value-list sentence twice, so a reader had no way to tell it from the used and available offset columns beside it.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OI_CTGRY_1_AMT","sourced","Dollar amount at label Y, item 24 Other income (category 1)","[]",0,FALSE,,"ATO, Individual tax return instructions 2019, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","Category 1 other income at label Y of item 24, a named list of one-off assessable amounts rather than a residual. The ATO's category 1 list covers ""Lump sum payments in arrears except lump sum payments in arrears relating to superannuation income streams"", BSWAT lump sums in arrears, foreign exchange gains, lottery and game-show benefits, reimbursements of tax-related or election expenses, assessable balancing adjustments, gains on traditional securities and work-in-progress amounts. This column carries the category 1 total from 2018-19 onwards; the earlier column TOTL_OTHR_INCM_CTGRY_1_AMT carries the same label up to 2017-18. Category 1 exists as a separate label because several of its items attract a lump sum in arrears tax offset.","ATO, Individual tax return instructions 2019, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","A whole-dollar total, self-assessed, summing every category 1 amount the taxpayer received. Tax withheld from lump sums in arrears is reported separately at label E of the same item.","It is a bucket, not a measure of any one thing. A back payment of wages, a game-show prize and a depreciation balancing adjustment all land in the same figure, so it cannot be used to count arrears payments or windfalls without the type description that only exists as free text on the form. It also breaks in series against the 2006-07 to 2017-18 column, since the ATO renumbered the item 24 categories when the FHSS category was added.","official",,"high","The ATO instruction for the first year of this column lists exactly what category 1 covers and states that the category 1 total goes to label Y of item 24.","Add up all your category 1 income. Write the total at Y item 24 .","The entry said only 'Other income category 1' and repeated the generic no-value-list sentence twice, which told a reader nothing about what a category 1 amount is.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OI_CTGRY_2_AMT","sourced","Dollar amount at label X, item 24 Other income (category 2, ATO interest)","[]",0,FALSE,,"ATO, Individual tax return instructions 2019, question 24 Other income, category 2","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","ATO interest the taxpayer must bring back to income at item 24, reported at label X as category 2. The ATO defines the category in one line, ""Remissions of the ATO interest charge that you can claim or have claimed as a deduction"". The amount arises when the ATO forgives interest the taxpayer had already deducted at item D10, so it is a reversal of an earlier deduction rather than money received. The ATO-interest category first appears in the instructions for the 2017-18 return, while this column starts in 2015-16, so the first two years are likely to be empty.","ATO, Individual tax return instructions 2019, question 24 Other income, category 2","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","A whole-dollar total of remitted general interest charge, shortfall interest charge and similar amounts that were, or will be, claimed as a deduction.","It is not interest the taxpayer earned or paid. A figure here means a charge was remitted, so it is a marker of a debt that was forgiven rather than of investment income, and reading it as an interest receipt inverts its meaning. A zero is also uninformative in 2015-16 and 2016-17, where the separate ATO-interest label was not yet in use on the paper return.","official",,"medium","The ATO instruction defines category 2 of item 24 as ATO interest remissions and names label X, matching the custodian's own wording for this column. The instruction is dated 2018-19 while the column begins in 2015-16; the 2015-16 and 2016-17 instructions for the same item list only two categories and carry no ATO-interest label, which is the basis for the coverage note.","Types of income: Category 2 (ATO interest) Remissions of the ATO interest charge that you can claim or have claimed as a deduction","The entry carried the custodian's wording, 'Other income - category 2 (ato interest) - total', with the generic no-value-list sentence twice, so a reader could easily read it as interest income.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OI_CTGRY_3_AMT","sourced","Dollar amount at label R, item 24 Other income (category 3)","[]",0,FALSE,,"ATO, Individual tax return instructions 2019 and 2018, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","Assessable First Home Super Saver amounts released to the taxpayer, reported as category 3 other income at label R of item 24 from 2018-19. The ATO's category 3 list for that year is one item, ""Assessable FHSS released amounts"", and the tax withheld from the release goes to label S on the same item. The number therefore identifies people who withdrew voluntary super contributions to buy a first home, the first releases being possible from 1 July 2018. In 2017-18 the same category number carried the item's residual income instead, and in 2015-16 and 2016-17 the ATO ran item 24 with only two categories, so the column changes meaning partway through.","ATO, Individual tax return instructions 2019 and 2018, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","A whole-dollar assessable amount from 2018-19 onwards, being the released FHSS contributions and associated earnings that are included in assessable income and then reduced by a tax offset.","The column is not a consistent series. In 2017-18 the ATO's category 3 was the residual bucket, ""Any income not described in category 1 or 2"", and from 2018-19 it is the FHSS release, while in 2015-16 and 2016-17 the item had no category 3 at all, so a taxpayer-level trend across those boundaries compares different quantities. It also does not measure home purchases: a release can be made and the purchase not proceed.","official",,"medium","The 2018-19 instruction defines category 3 as assessable FHSS released amounts at label R, and the 2017-18 instruction defines category 3 as the residual, which together explain the break in the column's meaning. The 2015-16 and 2016-17 instructions show only two categories, so what the column holds for those two years is inferred rather than published.","Types of income: Category 3 (FHSS) Assessable FHSS released amounts","The entry carried the custodian's wording, 'Total other income category 3 amount', with the generic no-value-list sentence twice, and gave no warning that the category number was reused for a different amount in 2018-19.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OI_CTGRY_4_AMT","sourced","Dollar amount at label V, item 24 Other income (category 4, residual)","[]",0,FALSE,,"ATO, Individual tax return instructions 2019, question 24 Other income, category 4","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","Residual other income at label V of item 24 from 2018-19, defined by the ATO as ""Any income not described in category 1, 2 or 3"". It is the item's catch-all, and the ATO notes that ""Category 4 income shown at this item and certain amounts of income from some other items are used to work out whether you have to pay PAYG instalments and, if so, your instalment rate"", which gives the label an administrative consequence the other categories do not have. Taxable professional income written at label Z is added into this total unless it was already reported at items 1, 2, 13, 14 or 15. Before 2018-19 the residual sat at the same label V but under a different category number.","ATO, Individual tax return instructions 2019, question 24 Other income, category 4","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2019/supplementary-tax-return/income-questions-13-24/24-other-income-2019","A whole-dollar self-assessed total covering royalties, taxable scholarships, jury fees, income protection payments, other Centrelink taxable payments and anything else assessable with no item of its own.","It is the least interpretable income column on the return, because it is defined by exclusion: the same figure can be a scholarship for one taxpayer and an insurance payout for another, and the type description exists only as free text on the form. It also cannot be compared straight against the pre-2018-19 residual column, which carried a different category number and, until 2017-18, also absorbed the ATO interest and FHSS amounts that later moved out.","official",,"high","The ATO instruction for the first year of this column defines category 4 as the residual, names label V, and states its role in setting PAYG instalments.","Category 4 income shown at this item and certain amounts of income from some other items are used to work out whether you have to pay PAYG instalments and, if so, your instalment rate.","The entry said only 'Other income category 4' and repeated the generic no-value-list sentence twice, so nothing said the label is a residual or that it drives PAYG instalments.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OTHR_DDCTNS_AMT","sourced","Dollar amount at item D15 Other deductions","[]",0,FALSE,,"ATO, Individual tax return instructions 2011, question D15 Other deductions","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/supplementary-tax-return/deduction-questions-d11-d15/d15-other-deductions-not-claimable-at-questions-d1-to-d14-or-elsewhere-in-your-tax-return-2011","Deductions claimed at item D15 for expenses that have no other place on the return, held only for the 2009-10 income year in this asset. The ATO's list for the item includes ""election expenses for local, territory, state or federal candidates"", income protection, sickness and accident insurance premiums, foreign exchange losses, section 40-880 business capital expenditure not fully claimed, United Medical Protection support payments and expenses incurred in actively seeking paid work while on Newstart or Youth Allowance. Election expenses sit at label E and everything else at label J, so the item is really two claims under one heading. Every other year of the asset carries item D15 under OTHR_DDCTNS_TOTL_AMT, so this column is a one-year renaming rather than a separate field.","ATO, Individual tax return instructions 2011, question D15 Other deductions","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/supplementary-tax-return/deduction-questions-d11-d15/d15-other-deductions-not-claimable-at-questions-d1-to-d14-or-elsewhere-in-your-tax-return-2011","A whole-dollar self-assessed deduction total for the year, combining the election-expense label and the other-expenses label at item D15.","One year of data cannot support a trend, and the single-year presence is the main trap: a reader joining this column across the ATO's yearly tables will find it empty for every year but 2009-10, when the deduction itself continued to be claimed under a differently named column. The figure is also a claim rather than an allowed amount, and it does not say which of the item's very mixed expense types produced it.","official",,"medium","The ATO instruction for question D15 lists the expenses the item covers and the two labels that carry them. The instruction cited is for 2010-11 and the column covers 2009-10, one year earlier; the item's content is unchanged between those years.","You may claim at this item: election expenses for local, territory, state or federal candidates, income protection, sickness and accident insurance premiums, foreign exchange losses","The entry said only 'Other deductions' and repeated the generic no-value-list sentence twice, so it neither named item D15 nor flagged that the column exists for one year.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OTHR_INCM_CTGRY_1_AMT","sourced","Dollar amount at label Y, item 24 Other income (category 1, pre-2018-19 form)","[]",0,FALSE,,"ATO, Individual tax return instructions 2011, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/supplementary-tax-return/income-questions-13-24/24-other-income-2011","Category 1 other income at label Y of item 24, on the form the ATO ran with just two income categories until 2016-17; this column covers 2006-07 to 2017-18. On this form category 1 is a closed list of one-off amounts: lump sum payments in arrears other than super income stream arrears, jury attendance fees, foreign exchange gains, investment lottery and game-show benefits, reimbursements of tax-related or election expenses, assessable balancing adjustments, traditional securities gains and work-in-progress amounts. The ATO instructs the taxpayer to ""Add up all your category 1 income and write the total at Y item 24"". From 2018-19 the same label is carried by TOTL_OI_CTGRY_1_AMT after the ATO renumbered the categories.","ATO, Individual tax return instructions 2011, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/supplementary-tax-return/income-questions-13-24/24-other-income-2011","A whole-dollar total, self-assessed, of every category 1 amount received in the year. Tax withheld from any lump sum in arrears within it is reported separately at label E of item 24.","It cannot separate the kinds of income inside it, so a jury fee and a several-year salary back payment are indistinguishable in the number. Nor can the column be read continuously past 2017-18: the ATO stopped populating it when the item gained the ATO interest and FHSS categories, and a naive join makes the drop look like behaviour rather than a schema change.","official",,"high","The ATO instruction for a year in the middle of the column's life lists the category 1 income types and names label Y, and the two-category structure it describes held until 2016-17, one year short of the column's 2006-07 to 2017-18 span.","Add up all your category 1 income and write the total at Y item 24 on page 15 of your tax return.","The entry said only 'Other income category 1' and repeated the generic no-value-list sentence twice, which is also indistinguishable from the later category 1 column.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_OTHR_INCM_CTGRY_2_AMT","sourced","Dollar amount at label V, item 24 Other income (category 2, pre-2018-19 form)","[]",0,FALSE,,"ATO, Individual tax return instructions 2011, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/supplementary-tax-return/income-questions-13-24/24-other-income-2011","Category 2 other income at label V of item 24, the item's residual income; the ATO ran item 24 with just two categories until 2016-17, and this column covers 2006-07 to 2017-18. The ATO defines it by exclusion, ""Any income not described in category 1"", and notes that ""Category 2 income shown at this item and certain amounts of income from some other items are used in working out whether you have to pay PAYG instalments and, if so, your instalment rate."" It absorbs royalties, taxable scholarships, bonuses from friendly society income bonds, income protection payments and other taxable Centrelink amounts not shown at items 5 or 6. Taxable professional income at label Z is added into this total unless already declared at another item.","ATO, Individual tax return instructions 2011, question 24 Other income","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/supplementary-tax-return/income-questions-13-24/24-other-income-2011","A whole-dollar self-assessed residual total for the year, defined as everything assessable at item 24 that does not fall in category 1.","Its content is not fixed even within its own span: in 2017-18 the ATO gave ATO interest its own category and renumbered the residual to category 3, so the residual at label V quietly narrows in the last year of the series. The column also does not reveal what the income was, since the type description sits in a free-text box on the form and collapses to a schedule reference when more than one type is present.","official",,"high","The ATO instruction defines category 2 as the residual, names label V and states its role in the PAYG instalment calculation, which is the fact that makes this label different from the other item 24 columns.","Category 2 income shown at this item and certain amounts of income from some other items are used in working out whether you have to pay PAYG instalments and, if so, your instalment rate.","The entry said only 'Other income category 2' and repeated the generic no-value-list sentence twice, so nothing distinguished it from the ATO-interest column that carries the same category number in later years.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_RBTS_AMT","sourced","Dollar amount at TOTAL REBATES/TAX OFFSETS on pre-2006 individual returns","[]",0,FALSE,,"ATO, TaxPack 2000 (NAT 0976), tax return for individuals 1999-2000","https://iorder.com.au/publication/Download.aspx?ProdID=0976-6.2000","Total rebates and tax offsets the taxpayer claimed, the line the returns of this era print as TOTAL REBATES/TAX OFFSETS. TaxPack's checklist for the year asks the taxpayer to have ""written totals at TOTAL TAX INSTALMENTS DEDUCTED, TOTAL INCOME OR LOSS, TOTAL DEDUCTIONS, SUBTOTAL, TAXABLE INCOME OR LOSS and TOTAL REBATES/TAX OFFSETS"", which is where this column comes from. Rebate is the older word for what the law now calls a tax offset, and the return of this period used both, which is why the column carries the older name. It runs 1999-2000 to 2005-06 and is replaced from 2006-07 by the total tax offsets columns.","ATO, TaxPack 2000 (NAT 0976), tax return for individuals 1999-2000","https://iorder.com.au/publication/Download.aspx?ProdID=0976-6.2000","A whole-dollar total of the rebates and offsets claimed at the rebate items of the return, including the beneficiary, pensioner, spouse, dependant and zone rebates of that period.","A rebate claimed is not tax saved. Most of these rebates were non-refundable and capped by tax payable, so a taxpayer with little liability shows a claim here and no benefit. The column is also not continuous with the later offsets columns, because several of the era's rebates, including the pensioner and low income aged person rebates, were later restructured or abolished.","official",,"high","TaxPack 2000 covers the first year of this column and names TOTAL REBATES/TAX OFFSETS as a return total the taxpayer must write, which fixes the label the column carries.","written totals at TOTAL TAX INSTALMENTS DEDUCTED, TOTAL INCOME OR LOSS, TOTAL DEDUCTIONS, SUBTOTAL, TAXABLE INCOME OR LOSS and TOTAL REBATES/TAX OFFSETS","The entry carried the custodian's wording, 'Total Rebates Amount', with the generic no-value-list sentence twice, and never explained that rebate is the period's term for a tax offset.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_TAX_OFFSETS_AMT","sourced","Dollar amount at label U, TOTAL TAX OFFSETS on the individual return","[]",0,FALSE,,"ATO, Individual tax return instructions 2011, Total tax offsets","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/tax-return/tax-offset-questions-t1-t5/total-tax-offsets-2011","Total non-refundable tax offsets on the front section of the return, at label U, held for 2006-07 to 2008-09. The ATO instructs the taxpayer to add up the offsets claimed at the individual T items and to ""Write the total amount at U TOTAL TAX OFFSETS on page 5 of your tax return"", while noting that some offsets, including the seniors and pensioner offsets, are worked out by the ATO rather than by the taxpayer. Offsets claimed in the supplementary section are totalled separately and brought across, so this line is not the taxpayer's whole offset position on its own. TAX_OFSTS_TOTL_AMT carries the same line for the whole 2006-07 to 2023-24 span, so for these three years the two columns sit side by side.","ATO, Individual tax return instructions 2011, Total tax offsets","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2011/tax-return/tax-offset-questions-t1-t5/total-tax-offsets-2011","A whole-dollar total of the non-refundable offsets claimed at the front-section tax offset items, part self-assessed by the taxpayer and part calculated by the ATO.","It is a total of claims, not of benefits: non-refundable offsets can only reduce tax to zero, so this figure overstates what a low-liability taxpayer actually received. Because the column is limited to 2006-07 to 2008-09, an apparent series break at either end reflects the ATO extract structure and not a change in the offsets themselves.","official",,"medium","The ATO instruction defines the TOTAL TAX OFFSETS line, names label U and says which offsets the ATO calculates. The instruction is for 2010-11 while the column covers 2006-07 to 2008-09; the line and its label are unchanged across those years, but no ATO page for the earlier years is published.","Write the total amount at U TOTAL TAX OFFSETS on page 5 of your tax return.","The entry said only 'Total tax offsets' and repeated the generic no-value-list sentence twice, so it did not say the offsets are non-refundable or that supplementary offsets are totalled elsewhere.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTL_TXBL_AMT","sourced","Dollar amount in the Taxable component field of a lump sum payment summary","[]",0,FALSE,,"ATO, PAYG payment summary - superannuation lump sum, How to complete the form","https://www.ato.gov.au/forms-and-instructions/payg-payment-summary-super-lump-sum","The taxable component of a lump sum payment summary, reported by the paying fund or employer. The ATO defines it exactly: ""The taxable component is the total of the payment, less the tax-free component. This amount is assessable income."" For a super lump sum the taxable component splits into a taxed element and an untaxed element, and the ATO tells payers ""Do not show taxed element amounts paid to people when they have turned 60. Show the untaxed element in all cases"". The tax-free component sits in its own column on the same row, and the payment summary type column says which form the row came from.","ATO, PAYG payment summary - superannuation lump sum, How to complete the form","https://www.ato.gov.au/forms-and-instructions/payg-payment-summary-super-lump-sum","A whole-dollar amount, third-party reported, being the payment less its tax-free component. Cents are dropped, so a payment of $122.76 is reported as $122.","It is not the size of the lump sum. Adding it to the tax-free component recovers the payment only where the payee was under 60, because a taxed element paid after age 60 is left off the form entirely, so a large withdrawal by an older member can show a small taxable component or none. It also says nothing about the tax paid, which is carried by the withheld column.","official",,"high","The payment summary table carries a tax-free component beside this taxable component, together with lump sum A, B, D and E fields and a payment summary type, which identifies it as a lump sum payment summary field. The ATO's instruction for the superannuation lump sum form defines the taxable component and the age-60 reporting rule.","The taxable component is the total of the payment, less the tax-free component. This amount is assessable income.","The entry said only 'Taxable component' and repeated the generic no-value-list sentence twice, so it never said what the component is taxable relative to or that amounts drop out at age 60.","wave2-pit-itr.json",TRUE
"PIT_ITR","TOTLNOEMPLRSPNTNCNTRBTNDDCTAMT","sourced","Dollar amount at label H, item D12 Personal superannuation contributions","[]",0,FALSE,,"ATO, Individual tax return instructions 2018, question D12 Personal superannuation contributions","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2018/supplementary-tax-return/deduction-questions-d11-d15/d12-personal-superannuation-contributions-2018","Personal super contributions the taxpayer claimed as a deduction at label H of item D12, not contributions the employer made. The eligible population widened sharply in 2017-18: the ATO says ""Previously, only those who earned less than 10% of their total income as an employee were eligible to claim this deduction"" and that ""This 10% rule has been removed which means most Australians under 75 years old can claim an income tax deduction for after-tax personal super contributions"". A deduction is only allowed where the taxpayer gave their fund a valid notice of intent and the fund acknowledged it. The column runs the full span of the asset, 1999-2000 to 2023-24, which makes the 2017-18 rule change the single most important thing about it.","ATO, Individual tax return instructions 2018, question D12 Personal superannuation contributions","https://www.ato.gov.au/individuals-and-families/your-tax-return/instructions-to-complete-your-tax-return/paper-tax-return-instructions/2018/supplementary-tax-return/deduction-questions-d11-d15/d12-personal-superannuation-contributions-2018","A whole-dollar self-assessed deduction for after-tax contributions the taxpayer made to a complying fund or retirement savings account in the year, limited by age rules and by the amount notified to the fund.","It measures a deduction claimed, not contributions made. A taxpayer who contributed but did not lodge a notice of intent, or who left the contribution to attract the government co-contribution instead, shows zero here while having contributed. The pre-2017-18 and post-2017-18 figures are also not comparable, because the removal of the maximum earnings condition changed who could claim rather than who could contribute.","official",,"high","The ATO instruction names label H of item D12 as the deduction for personal super contributions and states the maximum earnings condition and its removal, which is the discontinuity a user of a 27-year series needs to know about.","Previously, only those who earned less than 10% of their total income as an employee were eligible to claim this deduction.","The entry said only 'Personal superannuation contributions' and repeated the generic no-value-list sentence twice, so a reader could mistake it for a contributions total and would not know the eligibility rule changed in 2017-18.","wave2-pit-itr.json",TRUE
"PIT_ITR","TRD_CRDTRS_AMT","sourced","Dollar amount at label F, item P14 Trade creditors","[]",0,FALSE,,"ATO, Business and professional items schedule 2022 instructions, P13 and P14 Trade debtors and creditors","https://www.ato.gov.au/forms-and-instructions/business-and-professional-items-schedule-2022-and-instructions/instructions-to-complete-the-bpi-schedule/p13-and-p14-trade-debtors-and-creditors","What the sole trader's business owed its suppliers at the end of the year, reported at label F of item P14 on the business and professional items schedule. The ATO defines it as ""the total amount owed by the business at the end of the year for goods and services received"", that is, current trade and other creditors. Where the taxpayer runs more than one business the schedule requires a single combined figure. It is a balance sheet position at one instant, not a flow, which sets it apart from every expense column on the same row.","ATO, Business and professional items schedule 2022 instructions, P13 and P14 Trade debtors and creditors","https://www.ato.gov.au/forms-and-instructions/business-and-professional-items-schedule-2022-and-instructions/instructions-to-complete-the-bpi-schedule/p13-and-p14-trade-debtors-and-creditors","A whole-dollar closing balance of current trade and other creditors, self-assessed, summed across all of the taxpayer's businesses.","It is not a debt total for the person. Only trade payables of the business are in scope, so business loans, tax debts and personal borrowings are absent, and a leveraged sole trader can report zero. Because the figure is a point-in-time balance, comparing it with the year's purchases or expenses to infer payment terms will mislead for any seasonal business.","official",,"high","The DIL label is item P14 on the individual business and professional items schedule, and the ATO's instruction for that item gives the definition and the label letter.","This is the total amount owed by the business at the end of the year for goods and services received during 2021-22 (that is, current trade and other creditors).","The entry said only 'Trade creditors' and repeated the generic no-value-list sentence twice, so nothing said this is a closing balance limited to trade payables.","wave2-pit-itr.json",TRUE
