"dataset","variable","original_gap_occurrence_count","workbook_mapping_occurrence_count","workbook_supported_occurrence_count","workbook_unsupported_occurrence_count","existing_resolved_gap_occurrence_count","new_public_resolved_gap_occurrence_count","remaining_unresolved_gap_occurrence_count","determination","decision_basis","exact_rationale","evidence_url"
"ACLD","RLHP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","RLNP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","RLNP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","RLNP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SA1UCD_11",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2011 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA1UCD_16",0,2,0,2,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2016 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SA1UCD_21",0,2,0,2,0,0,0,"resolved_non_gap_field","public_asgs_geography","The generator uses the checked-in official ASGS codeframe for the field's reference year and selects a code that is consistent with the person's state or 2021 SA2.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA1UCP_11",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2011 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA1UCP_16",0,2,0,2,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2016 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SA1UCP_21",0,2,0,2,0,0,0,"resolved_non_gap_field","public_asgs_geography","The generator uses the checked-in official ASGS codeframe for the field's reference year and selects a code that is consistent with the person's state or 2021 SA2.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCD_11",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2011 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCD_11_ASGS16",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","This field is a cross-vintage ASGS concordance. No checked-in official concordance maps the source-area vintage to the target vintage, so copying a current code would be false precision.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCD_11_ASGS21",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","This field is a cross-vintage ASGS concordance. No checked-in official concordance maps the source-area vintage to the target vintage, so copying a current code would be false precision.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCD_16",0,2,0,2,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2016 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCD_16_ASGS21",0,2,0,2,0,0,0,"unresolved_non_gap_field","unresolved","This field is a cross-vintage ASGS concordance. No checked-in official concordance maps the source-area vintage to the target vintage, so copying a current code would be false precision.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCD_21",0,2,0,2,0,0,0,"resolved_non_gap_field","public_asgs_geography","The generator uses the checked-in official ASGS codeframe for the field's reference year and selects a code that is consistent with the person's state or 2021 SA2.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCP_11",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2011 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCP_11_ASGS16",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","This field is a cross-vintage ASGS concordance. No checked-in official concordance maps the source-area vintage to the target vintage, so copying a current code would be false precision.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCP_11_ASGS21",0,1,0,1,0,0,0,"unresolved_non_gap_field","unresolved","This field is a cross-vintage ASGS concordance. No checked-in official concordance maps the source-area vintage to the target vintage, so copying a current code would be false precision.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCP_16",0,2,0,2,0,0,0,"unresolved_non_gap_field","unresolved","The field needs a 2016 vintage-specific geography or place-of-work code. The checked-in official lookups do not contain that vintage and no defensible crosswalk is available.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCP_16_ASGS21",0,2,0,2,0,0,0,"unresolved_non_gap_field","unresolved","This field is a cross-vintage ASGS concordance. No checked-in official concordance maps the source-area vintage to the target vintage, so copying a current code would be false precision.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SA2UCP_21",0,2,0,2,0,0,0,"resolved_non_gap_field","public_asgs_geography","The generator uses the checked-in official ASGS codeframe for the field's reference year and selects a code that is consistent with the person's state or 2021 SA2.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_FP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_FP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_FP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_MP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_MP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_MP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_SP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_SP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SIEMP_SP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","STRD_P_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","STRD_P_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","STUP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","STUP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","STUP_FP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","STUP_FP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","STUP_MP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","STUP_MP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","STUP_SP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","STUP_SP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","SYNTHETIC_AEUID",0,2,0,2,0,0,0,"resolved_non_gap_field","existing_manual","This is an identifier, record-level label, or ACLD analysis weight. The existing generator supplies it directly rather than treating it as a classification.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TEND_P_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","TEND_P_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TENLLD_P_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","TENLLD_P_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TENLLD_P_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_FP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_FP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_FP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_MP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_MP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_MP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_SP_11",1,1,1,0,1,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_SP_16",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
"ACLD","TYPP_SP_21",2,2,2,0,2,0,0,"resolved","official_acld_workbook_codeframe","The official ACLD detailed-microdata workbook enumerates the domain, and the existing ACLD codeframe generator uses that domain.","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx | https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202016_21%20detailed%20microdata.xlsx"
