"asset","dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","official_valid_responses","example_product","example_table","example_logical_output","existing_generator_exact_match","existing_generator_match_count","existing_generator_tables","existing_generator_types","existing_generator_crosswalk_statuses","existing_generator_candidate_variables","existing_generator_candidate_products","existing_generator_basis","existing_generator_notes","evidence_exact_match","evidence_file","evidence_status","evidence_source_url","evidence_source_summary","evidence_generated_assessment","evidence_required_next_action","source_coverage","initial_action","value_semantics","target_value_rule"
"PLIDA","TRAVELLERS","PP_WT_2007M8",1,1,1,"character","Physically present weight at end of 2007m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2007M9",1,1,1,"character","Physically present weight at end of 2007m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M1",1,1,1,"character","Physically present weight at end of 2008m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M10",1,1,1,"character","Physically present weight at end of 2008m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M11",1,1,1,"character","Physically present weight at end of 2008m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M12",1,1,1,"character","Physically present weight at end of 2008m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M2",1,1,1,"character","Physically present weight at end of 2008m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M3",1,1,1,"character","Physically present weight at end of 2008m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M4",1,1,1,"character","Physically present weight at end of 2008m4",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M5",1,1,1,"character","Physically present weight at end of 2008m5",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M6",1,1,1,"character","Physically present weight at end of 2008m6",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M7",1,1,1,"character","Physically present weight at end of 2008m7",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M8",1,1,1,"character","Physically present weight at end of 2008m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2008M9",1,1,1,"character","Physically present weight at end of 2008m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M1",1,1,1,"character","Physically present weight at end of 2009m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M10",1,1,1,"character","Physically present weight at end of 2009m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M11",1,1,1,"character","Physically present weight at end of 2009m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M12",1,1,1,"character","Physically present weight at end of 2009m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M2",1,1,1,"character","Physically present weight at end of 2009m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M3",1,1,1,"character","Physically present weight at end of 2009m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M4",1,1,1,"character","Physically present weight at end of 2009m4",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M5",1,1,1,"character","Physically present weight at end of 2009m5",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M6",1,1,1,"character","Physically present weight at end of 2009m6",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M7",1,1,1,"character","Physically present weight at end of 2009m7",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M8",1,1,1,"character","Physically present weight at end of 2009m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2009M9",1,1,1,"character","Physically present weight at end of 2009m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M1",1,1,1,"character","Physically present weight at end of 2010m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M10",1,1,1,"character","Physically present weight at end of 2010m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M11",1,1,1,"character","Physically present weight at end of 2010m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M12",1,1,1,"character","Physically present weight at end of 2010m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M2",1,1,1,"character","Physically present weight at end of 2010m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M3",1,1,1,"character","Physically present weight at end of 2010m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M4",1,1,1,"character","Physically present weight at end of 2010m4",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M5",1,1,1,"character","Physically present weight at end of 2010m5",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M6",1,1,1,"character","Physically present weight at end of 2010m6",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M7",1,1,1,"character","Physically present weight at end of 2010m7",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M8",1,1,1,"character","Physically present weight at end of 2010m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2010M9",1,1,1,"character","Physically present weight at end of 2010m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M1",1,1,1,"character","Physically present weight at end of 2011m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M10",1,1,1,"character","Physically present weight at end of 2011m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M11",1,1,1,"character","Physically present weight at end of 2011m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M12",1,1,1,"character","Physically present weight at end of 2011m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M2",1,1,1,"character","Physically present weight at end of 2011m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M3",1,1,1,"character","Physically present weight at end of 2011m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M4",1,1,1,"character","Physically present weight at end of 2011m4",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M5",1,1,1,"character","Physically present weight at end of 2011m5",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M6",1,1,1,"character","Physically present weight at end of 2011m6",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M7",1,1,1,"character","Physically present weight at end of 2011m7",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M8",1,1,1,"character","Physically present weight at end of 2011m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2011M9",1,1,1,"character","Physically present weight at end of 2011m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M1",1,1,1,"character","Physically present weight at end of 2012m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M10",1,1,1,"character","Physically present weight at end of 2012m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M11",1,1,1,"character","Physically present weight at end of 2012m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M12",1,1,1,"character","Physically present weight at end of 2012m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M2",1,1,1,"character","Physically present weight at end of 2012m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M3",1,1,1,"character","Physically present weight at end of 2012m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M4",1,1,1,"character","Physically present weight at end of 2012m4",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M5",1,1,1,"character","Physically present weight at end of 2012m5",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M6",1,1,1,"character","Physically present weight at end of 2012m6",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M7",1,1,1,"character","Physically present weight at end of 2012m7",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2012M8",1,1,1,"character","Physically present weight at end of 2012m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
