"dataset","variable","status","value_domain","values","n_values","values_are_sample","full_list_size","value_source","value_source_url","variable_description","description_source","description_source_url","value_definition","limitation","description_provenance","value_provenance","confidence","rationale","evidence_quote","supersedes_rationale","research_file","enumerated"
"NDIS","RLTNCOUNT","guessed","non-negative integer count - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is a count of service bookings between participant and provider, so the domain is a count rather than a classification.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RLTNDESC","guessed","participant-provider relationship description","[""Service booking"",""Endorsed provider relationship""]",2,FALSE,,,,,,,,,,,"medium","The STARTDATE and ENDDATE descriptions say SAP records service bookings while PACE records endorsed provider relationships, which gives the two relationship descriptions; the strings are not published.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RLTNSHPCNTCTID","guessed","opaque system identifier - open domain, no code list","[]",0,FALSE,,,,,,,,,,,"high","The field is the identifier for a participant's contact. Identifiers are assigned by the NDIA business system and have no published domain; only uniqueness and referential consistency matter.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RMTNS_ASMPTN","guessed","ndis remoteness assumption: non-remote / remote / very-remote","[""non-remote"",""remote"",""very-remote""]",3,FALSE,3,"NDIS Pricing Arrangements and Price Limits 2024-25 v1.3","https://www.ndis.gov.au/media/7150/download?attachment=",,,,,,,,"high","The field's own official description enumerates the three values; the underlying remote and very remote split matches the NDIS pricing location structure.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RPRTNGACSENTRYTYP","guessed","scheme entry type: new, existing or commonwealth","[""new"",""existing"",""commonwealth""]",3,FALSE,3,,,,,,,,,,"high","The field's own official description enumerates the three options.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RPRTNGCHRT","guessed","bilateral reporting cohort","[""Trial"",""Full Scheme""]",2,FALSE,,,,,,,,,,,"medium","NDIA reporting distinguishes trial participants (initial plans approved before 1 July 2016) from full scheme participants, per its commonly used data terms; the cohort labels themselves are not published.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RQSTDCSN","guessed","s48 request decision: open, closed or unknown","[""open"",""closed"",""unknown""]",3,FALSE,3,,,,,,,,,,"high","The field's own official description gives the derivation and the three resulting values.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RQSTDCSN_PREV","guessed","previous s48 request decision","[""Open"",""Closed"",""Unknown""]",3,FALSE,,,,,,,,,,,"high","The RQSTDCSN description states the decision collapses to open, closed or unknown; the previous-decision variant takes the same domain.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RQSTDDT","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the date the NDIA received the request. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RQSTNMBR","guessed","opaque system identifier - open domain, no code list","[]",0,FALSE,,,,,,,,,,,"high","The field is the s48 request number as seen in SAP CRM. Identifiers are assigned by the NDIA business system and have no published domain; only uniqueness and referential consistency matter.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RQSTNMBR_PREV","guessed","opaque system identifier - open domain, no code list","[]",0,FALSE,,,,,,,,,,,"high","The field is the previous s48 request number. Identifiers are assigned by the NDIA business system and have no published domain; only uniqueness and referential consistency matter.",,,"findings2-ndis-tva.json",TRUE
"NDIS","RSDSINMMMCD","guessed","Modified Monash Model category, MM1 to MM7 (inferred)","[""1: Metropolitan areas"",""2: Regional centres"",""3: Large rural towns"",""4: Medium rural towns"",""5: Small rural towns"",""6: Remote communities"",""7: Very remote communities""]",7,FALSE,7,"Department of Health, Disability and Ageing, Modified Monash Model classifications table","https://www.health.gov.au/topics/rural-health-workforce/classifications/mmm",,,,,,,,"medium","I favour the MMM reading over the Data Item List's 'Meshblock code' description. The name decomposes on this table's own convention - RSDSIN means 'resides in', as in RSDSINSTATECD and RSDSINSRVCDSTRCTNM, and CD means code - giving 'resides in MMM code'; it pairs naturally with NDISMMMSCD, the NDIS-adjusted MMM, as the unadjusted MMM of the participant's address. An 11-digit mesh block would also be far more identifying than anything else released at participant level in this table, whereas MMM is a seven-category variable. The published labels are written MM 1 to MM 7; whether the field stores 1-7 or MM1-MM7 is not established.","MM 1 Metropolitan areas: Major cities accounting for 70% of Australia's population.","The earlier review declined because no crosswalk resolved the name-versus-description conflict. A crosswalk is not what resolves it: the table's own abbreviation convention and its sibling NDISMMMSCD do, and the disclosure argument runs the same way.","findings-health.json",TRUE
"NDIS","RSDSINSRVCDSTRCTNM","sourced","ndia_service_district","[]",0,TRUE,92,"NDIA Service district to LGA 2021 mapping CSV","https://dataresearch.ndis.gov.au/media/3218/download?attachment=",,,,,,,,"high","The NDIA publishes the complete service district list in its service-district-to-LGA mapping; the file's own column is named RsdsInSrvcDstrctNm, matching this variable.","RsdsInStateCd,RsdsInSrvcDstrctNm,LGACd2021,LGANm2021","A published NDIA service-district list exists and matches this field name exactly.","findings2-ndis-tva.json",FALSE
"NDIS","RSDSINSRVCDSTRCTNM_COAG","sourced","ndia_service_district","[]",0,TRUE,92,"NDIA Service district to LGA 2021 mapping CSV","https://dataresearch.ndis.gov.au/media/3218/download?attachment=",,,,,,,,"high","The NDIA publishes the complete service district list in its service-district-to-LGA mapping; the file's own column is named RsdsInSrvcDstrctNm, matching this variable.","RsdsInStateCd,RsdsInSrvcDstrctNm,LGACd2021,LGANm2021","A published NDIA service-district list exists and matches this field name exactly.","findings2-ndis-tva.json",FALSE
"NDIS","RSDSINSTATECD","sourced","ndia_state_territory_code","[]",0,FALSE,10,"NDIA Participant numbers and plan budgets - data rules","https://dataresearch.ndis.gov.au/media/4260/download?attachment=",,,,,,,,"high","The NDIA publishes this exact state code set for its participant datasets: the eight states and territories it operates in, plus OT for Other Territories and MIS where the state is missing.","The State/Territory code OT (i.e. other) includes ... Norfolk Island",,"findings2-ndis-tva.json",FALSE
"NDIS","SA1_ASGS_2021","sourced","asgs_2021_statistical_area_level_1","[]",0,TRUE,61845,"ABS Australian Statistical Geography Standard 2021 Statistical Area Level 1","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA1/MapServer",,,,,,,,"high","ABS ASGS 2021 Statistical Area Level 1 codes are a published classification, and the complete code list is already bundled with the package, so the domain is confirmed rather than inferred.",,"Recorded as an inferred ASGS domain; ASGS 2021 is published and the codes are bundled, so this is a sourced domain.","findings2-ndis-tva.json",FALSE
"NDIS","SA1CD2021","sourced","asgs_2021_statistical_area_level_1","[]",0,TRUE,61845,"ABS Australian Statistical Geography Standard 2021 Statistical Area Level 1","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA1/MapServer",,,,,,,,"high","ABS ASGS 2021 Statistical Area Level 1 codes are a published classification, and the complete code list is already bundled with the package, so the domain is confirmed rather than inferred.",,"Recorded as an inferred ASGS domain; ASGS 2021 is published and the codes are bundled, so this is a sourced domain.","findings2-ndis-tva.json",FALSE
"NDIS","SA2_ASGS_2021","sourced","asgs_2021_statistical_area_level_2","[]",0,TRUE,2473,"ABS Australian Statistical Geography Standard 2021 Statistical Area Level 2","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer",,,,,,,,"high","ABS ASGS 2021 Statistical Area Level 2 codes are a published classification, and the complete code list is already bundled with the package, so the domain is confirmed rather than inferred.",,"Recorded as an inferred ASGS domain; ASGS 2021 is published and the codes are bundled, so this is a sourced domain.","findings2-ndis-tva.json",FALSE
"NDIS","SA2CD2021","sourced","asgs_2021_statistical_area_level_2","[]",0,TRUE,2473,"ABS Australian Statistical Geography Standard 2021 Statistical Area Level 2","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA2/MapServer",,,,,,,,"high","ABS ASGS 2021 Statistical Area Level 2 codes are a published classification, and the complete code list is already bundled with the package, so the domain is confirmed rather than inferred.",,"Recorded as an inferred ASGS domain; ASGS 2021 is published and the codes are bundled, so this is a sourced domain.","findings2-ndis-tva.json",FALSE
"NDIS","SA3CD2021","sourced","asgs_2021_statistical_area_level_3","[]",0,TRUE,359,"ABS Australian Statistical Geography Standard 2021 Statistical Area Level 3","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA3/MapServer",,,,,,,,"high","ABS ASGS 2021 Statistical Area Level 3 codes are a published classification, and the complete code list is already bundled with the package, so the domain is confirmed rather than inferred.",,"Recorded as an inferred ASGS domain; ASGS 2021 is published and the codes are bundled, so this is a sourced domain.","findings2-ndis-tva.json",FALSE
"NDIS","SA4_ASGS_2021","sourced","asgs_2021_statistical_area_level_4","[]",0,TRUE,107,"ABS Australian Statistical Geography Standard 2021 Statistical Area Level 4","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA4/MapServer",,,,,,,,"high","ABS ASGS 2021 Statistical Area Level 4 codes are a published classification, and the complete code list is already bundled with the package, so the domain is confirmed rather than inferred.",,"Recorded as an inferred ASGS domain; ASGS 2021 is published and the codes are bundled, so this is a sourced domain.","findings2-ndis-tva.json",FALSE
"NDIS","SA4CD2021","sourced","asgs_2021_statistical_area_level_4","[]",0,TRUE,107,"ABS Australian Statistical Geography Standard 2021 Statistical Area Level 4","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SA4/MapServer",,,,,,,,"high","ABS ASGS 2021 Statistical Area Level 4 codes are a published classification, and the complete code list is already bundled with the package, so the domain is confirmed rather than inferred.",,"Recorded as an inferred ASGS domain; ASGS 2021 is published and the codes are bundled, so this is a sourced domain.","findings2-ndis-tva.json",FALSE
"NDIS","SCHMENTRYPHASENM","guessed","scheme entry phase (highest level)","[""Access"",""Approved plan"",""Exited""]",3,FALSE,,,,,,,,,,,"low","The phase is the highest level of the same pathway hierarchy as PRTCPNTPTHWYSTGNM and PRTCPNTPTHWYSTPNM; no published list exists.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SDA_COMMITTED_COST","guessed","non-negative Australian dollar amount - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the budget allocated to specialist disability accommodation. A monetary amount has no code list; the domain is a non-negative dollar value of a magnitude consistent with NDIS plan budgets and payments.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SIL_COMMITTED_COST","guessed","non-negative Australian dollar amount - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the budget allocated to supported independent living. A monetary amount has no code list; the domain is a non-negative dollar value of a magnitude consistent with NDIS plan budgets and payments.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SNAPDT","guessed","quarter-end reporting date","[]",0,TRUE,,"NDIA Participant numbers and plan budgets - data rules","https://dataresearch.ndis.gov.au/media/4260/download?attachment=",,,,,,,,"high","The NDIA's data rules state that reporting dates align with quarter end dates, which constrains this reporting date field to 31 March, 30 June, 30 September or 31 December.","The dates will align with quarter end dates",,"findings2-ndis-tva.json",FALSE
"NDIS","SPRSADRSONPRVDRLSTIND","guessed","binary indicator (Y/N)","[""Y: yes"",""N: no""]",2,FALSE,2,,,,,,,,,,"medium","The name ends in IND and the description states whether the provider address is suppressed on the provider list, so the field is a two-valued indicator. The NDIA does not publish the coding, and its own public releases use both Y/N and 1/0 for indicator fields.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SRCSYSTMDT","guessed","quarter-end reporting date","[]",0,TRUE,,"NDIA Participant numbers and plan budgets - data rules","https://dataresearch.ndis.gov.au/media/4260/download?attachment=",,,,,,,,"high","The NDIA's data rules state that reporting dates align with quarter end dates, which constrains this reporting date field to 31 March, 30 June, 30 September or 31 December.","The dates will align with quarter end dates",,"findings2-ndis-tva.json",FALSE
"NDIS","SRVCBKNGREFNMBR","guessed","opaque system identifier - open domain, no code list","[]",0,FALSE,,,,,,,,,,,"high","The field is the service booking reference number. Identifiers are assigned by the NDIA business system and have no published domain; only uniqueness and referential consistency matter.",,,"findings2-ndis-tva.json",TRUE
"NDIS","STARTDATE","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the start of the participant-provider service booking or relationship. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","STATECD","sourced","ndia_state_territory_code","[""ACT"",""NSW"",""NT"",""QLD"",""SA"",""TAS"",""VIC"",""WA"",""OT: Other Territories (incl. Norfolk Island)"",""MIS: state not recorded""]",10,FALSE,10,"NDIA Participant numbers and plan budgets - data rules","https://dataresearch.ndis.gov.au/media/4260/download?attachment=",,,,,,,,"high","The NDIA publishes this exact state code set for its participant datasets: the eight states and territories it operates in, plus OT for Other Territories and MIS where the state is missing.","The State/Territory code OT (i.e. other) includes ... Norfolk Island",,"findings2-ndis-tva.json",TRUE
"NDIS","STSCHNGDTM_PREV","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the when the status changed for the previous s48 request. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","STSDESC","guessed","current request status","[""Initiated"",""Open"",""On hold"",""Approved"",""Rejected"",""Withdrawn"",""Auto closed"",""Completed""]",8,FALSE,,,,,,,,,,,"high","The RQSTDCSN description in the same product enumerates the underlying s48 request status descriptions (initiated, on hold, open, approved, rejected, withdrawn, auto closed, completed), which is the best evidence for this status field.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SUPPCATENDDT","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the date the support category ended. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SUPPCATNM","sourced","ndis_support_category","[]",0,FALSE,15,"NDIS Pricing Arrangements and Price Limits 2024-25 v1.3","https://www.ndis.gov.au/media/7150/download?attachment=",,,,,,,,"high","The NDIS Pricing Arrangements and Price Limits publishes the 15 numbered support categories aligned to the Outcomes Framework; this is the support category a plan budget or payment sits in.","01 Assistance with Daily Life ... 15 Improved Daily Living Skills",,"findings2-ndis-tva.json",FALSE
"NDIS","SUPPCATNMSFC","sourced","ndis_support_category","[""01 Assistance with Daily Life"",""02 Transport"",""03 Consumables"",""04 Assistance with Social, Economic and Community Participation"",""05 Assistive Technology"",""06 Home Modifications and Specialised Disability Accommodation (SDA)"",""07 Support Coordination"",""08 Improved Living Arrangements"",""09 Increased Social and Community Participation"",""10 Finding and Keeping a Job"",""11 Improved Relationships"",""12 Improved Health and Wellbeing"",""13 Improved Learning"",""14 Improved Life Choices"",""15 Improved Daily Living Skills""]",15,FALSE,15,"NDIS Pricing Arrangements and Price Limits 2024-25 v1.3","https://www.ndis.gov.au/media/7150/download?attachment=",,,,,,,,"medium","The NDIS Pricing Arrangements and Price Limits publishes the 15 numbered support categories aligned to the Outcomes Framework; this is the support category a plan budget or payment sits in. The PACE variant may relabel some categories, so confidence is lower.","01 Assistance with Daily Life ... 15 Improved Daily Living Skills",,"findings2-ndis-tva.json",TRUE
"NDIS","SUPPCATSTRTDT","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the date the support category started. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SUPPCLASS","sourced","ndis_support_class","[""Core"",""Capital"",""Capacity Building""]",3,FALSE,3,"NDIA Participant numbers and plan budgets - data rules","https://dataresearch.ndis.gov.au/media/4260/download?attachment=",,,,,,,,"high","The NDIA's own participant numbers data rules define SuppClass with exactly these values, and the pricing arrangements define the same three support purposes.","ALL, Capacity Building, Capital, Core",,"findings2-ndis-tva.json",TRUE
"NDIS","SUPPENDDTADJ","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the end date of the paid support. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SUPPITEMDESC","sourced","ndis_support_item_name","[]",0,TRUE,,"NDIS Pricing Arrangements and Price Limits 2024-25 v1.3","https://www.ndis.gov.au/media/7150/download?attachment=",,,,,,,,"high","The pricing arrangements publish the support item names that go with each support item number.","07_501_0106_6_3 Activity Based Transport Each $1.00",,"findings2-ndis-tva.json",FALSE
"NDIS","SUPPITEMNMBR","sourced","ndis_support_item_number","[]",0,TRUE,,"NDIS Pricing Arrangements and Price Limits 2024-25 v1.3","https://www.ndis.gov.au/media/7150/download?attachment=",,,,,,,,"high","The pricing arrangements define the support item number structure as support category, sequence number, registration group, outcome domain and support purpose, and list the item numbers themselves.","01_013_0107_1_1 – Assistance with Self-Care Activities – Standard – Saturday",,"findings2-ndis-tva.json",FALSE
"NDIS","SUPPSTRTDTADJ","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the start date of the paid support. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","SVRTYSCR","guessed","normalised severity score, 0 to 1","[]",0,FALSE,,,,,,,,,,,"medium","The description says this is the participant's normalised severity score from a functional capacity assessment tool; a normalised score is bounded, but the NDIA publishes neither the scale nor the derivation.",,,"findings2-ndis-tva.json",TRUE
"NDIS","TAXAMT","guessed","non-negative Australian dollar amount - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the tax included in the payment transaction. A monetary amount has no code list; the domain is a non-negative dollar value of a magnitude consistent with NDIS plan budgets and payments.",,,"findings2-ndis-tva.json",TRUE
"NDIS","TF_AWAITEV_TTL","guessed","non-negative integer count - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is a days spent awaiting evidence from the participant, so the domain is a count rather than a classification.",,,"findings2-ndis-tva.json",TRUE
"NDIS","TRIALPRTCPNTIND","guessed","binary indicator (Y/N)","[""Y: yes"",""N: no""]",2,FALSE,2,,,,,,,,,,"medium","The name ends in IND and the description states whether the participant joined during the NDIS trial, so the field is a two-valued indicator. The NDIA does not publish the coding, and its own public releases use both Y/N and 1/0 for indicator fields.",,,"findings2-ndis-tva.json",TRUE
"NDIS","TYPCD","guessed","plan review request type code","[""S48_REASSESSMENT"",""S48_VARIATION""]",2,FALSE,,,,,,,,,,,"low","Section 48 of the NDIS Act covers plan reassessment and, since 2022, plan variation, so a two-valued request type is defensible; the stored codes are not published.",,,"findings2-ndis-tva.json",TRUE
"NDIS","TYPDESC","guessed","plan review request type description","[""Participant-requested plan reassessment"",""Participant-requested plan variation""]",2,FALSE,,,,,,,,,,,"low","The description side of TYPCD; the same reasoning and the same lack of a published list apply.",,,"findings2-ndis-tva.json",TRUE
"NDIS","UNIT","sourced","ndis_unit_of_measure","[""Each"",""Hour"",""Daily"",""Week"",""Month"",""Annual""]",6,FALSE,6,"NDIS Pricing Arrangements and Price Limits 2024-25 v1.3","https://www.ndis.gov.au/media/7150/download?attachment=",,,,,,,,"high","The pricing arrangements state the NDIS payment system's units of measure in the same words as this field's official description.","units of measure for each support item as follows: Each, Hour, Daily, Week, Month, Annual",,"findings2-ndis-tva.json",TRUE
"NDIS","UNITPRICE","guessed","non-negative Australian dollar unit price","[]",0,FALSE,,"NDIS Pricing Arrangements and Price Limits 2024-25 v1.3","https://www.ndis.gov.au/media/7150/download?attachment=",,,,,,,,"high","Support item price limits are published in the NDIS Pricing Arrangements by item and by location (National, Remote, Very Remote), so the plausible range is bounded even though this field carries no code list.",,,"findings2-ndis-tva.json",TRUE
"NDIS","VISATYPE","unsupported",,"[]",0,FALSE,,,,,,,,,,,"high","The field's own official description states the source column is blank or missing ('Visa type (currently blank value)'), so any generated value would misrepresent the real asset. The column should be written as typed missing.",,"Not a domain-research failure: the custodian states the field carries no data.","findings2-ndis-tva.json",FALSE
"NDIS","WTHDRWLDT","guessed","calendar date - no code list applies","[]",0,FALSE,,,,,,,,,,,"high","The field is the date the request was withdrawn. A date has no value domain to source; the only requirements are a plausible calendar date and ordering consistent with related dates on the same record.",,,"findings2-ndis-tva.json",TRUE
"NDIS","WTHDRWLRSNDESC","guessed","reason a request was withdrawn","[""Request no longer required"",""Circumstances changed"",""Participant withdrew request""]",3,FALSE,,,,,,,,,,,"low","No published withdrawal reason list exists; a short free-text reason domain is the defensible shape, populated only where the request was withdrawn.",,,"findings2-ndis-tva.json",TRUE
"PBS","CTG_CD","sourced","pbs_closing_the_gap_annotation_code","[]",0,FALSE,,"AIHW METeOR 603679, Patient—Closing the Gap co-payment eligibility indicator, code AAA[NNA] (Department of Health)","https://meteor.aihw.gov.au/content/603679",,,,,,,,"high","The METeOR page carries ""DSS specific information: Variable name = CTG_CD"" and its short name is the PLIDA description verbatim; the domain is a structured six-character annotation code rather than an enumerated list, with blank meaning ineligible.","The first three characters of the code should be 'CTG', followed by a two-digit number","The earlier pass inferred a Y/N flag and the generator emits Y/N. The published domain is format AAA[NNA], maximum six characters, with six spaces as the only supplementary value. A Y/N flag carries the same information but is not the published representation; a faithful column would be blank or a CTGnnX string. The check digit depends on the prescription date, so a generator can produce well-formed but not check-digit-valid codes.","findings2-pbs.json",FALSE
"PBS","DRG_TYP_CD","sourced","pbs_drug_broad_category","[]",0,FALSE,21,"AIHW METeOR 600297, Pharmaceutical Benefits Scheme (PBS) prescription—type of drug prescribed, broad category code XX (Department of Health)","https://meteor.aihw.gov.au/content/600297",,,,,,,,"high","METeOR's PBS DSS maps this element to ""Variable name = DRG_TYP_CD"", its short name is ""Type of drug prescribed (broad category)"" against the PLIDA description ""Type of drug supplied - broad category code"", and it publishes a closed 21-code XX domain.","Permissible values: CA Highly Specialised Drugs (community access items) CT Chemotherapy support drugs","The generator currently fills DRG_TYP_CD from the `benefit_type` column of inst/extdata/pbs_item_lookup.csv, which is the PBS Schedule's benefit_type_code (A/R/S/U = authority required / restricted / streamlined / unrestricted). That is the restriction level of a listing, a different concept from the claim's broad drug category. The four generated values are not members of this domain.","findings2-pbs.json",FALSE
"PBS","ITM_CD","sourced","pbs_item_code","[]",0,TRUE,4274,"Australian Government Department of Health and Aged Care, Schedule of Pharmaceutical Benefits","https://meteor.aihw.gov.au/content/600778",,,,,,,,"high","The bundled inst/extdata/pbs_item_lookup.csv already serves as the domain: 4,274 real General Schedule item codes taken from the PBS public data API, and every code matches METeOR's published format NN[NNN]A with a final alphabetic check digit.","Classification scheme: Schedule of Pharmaceutical Benefits ... Format: NN[NNN]A","The earlier pass called this inferred. It is not: the generator samples from a real published item list. The one caveat worth recording is vintage - the lookup is a single current-schedule snapshot (program_code GE, non-effective items dropped), so items delisted before 2026 never appear even in 2006-2015 tables, and the five-digit codes introduced from December 2013 appear in earlier years where they did not yet exist.","findings2-pbs.json",FALSE
"PBS","MJR_SPCLTY_GRP_CD","sourced","pbs_prescriber_specialty_group","[]",0,FALSE,4,"AIHW METeOR 600681, Pharmaceutical Benefits Scheme (PBS) prescription—specialty of prescriber, group code NN (Department of Health)","https://meteor.aihw.gov.au/content/600681",,,,,,,,"medium","METeOR 600681 is the only PBS specialty element that carries ""DSS specific information: Variable name = MJR_SPCLTY_GRP_CD"", and its four groups map cleanly onto the generator's existing GP/SP/OT split; confidence is medium because METeOR also publishes a 66-code four-digit element, 607130 ""Major specialty of prescriber"" (https://meteor.aihw.gov.au/content/607130), whose short name is the PLIDA description word for word, so an implementer should decide between NN and NNNN before relabelling.","Permissible values: 01 General practitioner (GP) 02 Specialist 03 Allied health professional 04 Dental practitioner","The earlier pass recorded ""public code table not found"". Note METeOR states 607130 ""is not part of the 2013-14 data extract provided to the states and territories"", which is why I take the two-digit group as the field's domain despite the description matching the four-digit element's title.","findings2-pbs.json",FALSE
"PBS","PHRMCY_APPRVL_TYP_CD","sourced","pbs_pharmacy_approval_type","[]",0,FALSE,6,"AIHW METeOR 601577, Pharmaceutical Benefits Scheme (PBS) prescription—pharmacy approval type, code X (Department of Health)","https://meteor.aihw.gov.au/content/601577",,,,,,,,"high","The METeOR page carries ""DSS specific information: Variable name = PHRMCY_APPRVL_TYP_CD"", and its guide for use ties code 0 to section 90, code D to section 92 and code H to section 94 of the National Health Act 1953, which is the statutory structure the assignment expected.","Permissible values: Y Participating public hospital B Non-participating public hospital 0 Approved community pharmacy","The earlier pass recorded ""public code table not found"". The generator's A/F pair (A for a plain approved pharmacy, F for friendly society) has the friendly-society code right but the ordinary community-pharmacy code wrong: the published code is the digit 0, not A, and there is no A in the domain.","findings2-pbs.json",FALSE
"PBS","PHRMCY_ID_SCRAM","sourced","open_identifier_domain","[]",0,FALSE,,"AIHW METeOR 600674, Pharmacy—pharmacy identifier, identifier XXNNNA (Department of Health)","https://meteor.aihw.gov.au/content/600674",,,,,,,,"high","Open identifier domain, no code list. METeOR documents the underlying field as the pharmacy approval number in format XXNNNA, but PLIDA supplies it scrambled, so the published format does not survive and there is nothing to enumerate; leave the generator's PHAR-prefixed opaque strings alone.","A sequence of alphanumeric, numeric and alphabetic characters which uniquely identify a pharmacy",,"findings2-pbs.json",TRUE
"PBS","PRSCRBR_ID_SCRAM","sourced","open_identifier_domain","[]",0,FALSE,,"AIHW METeOR 600762, Pharmaceutical Benefits Scheme (PBS) prescription—prescriber identifier, identifier N[N(19)] (Department of Health)","https://meteor.aihw.gov.au/content/600762",,,,,,,,"high","Open identifier domain, no code list. METeOR documents the underlying prescriber number as numeric of up to 20 digits, but PLIDA supplies it scrambled, so the published format does not apply; leave the generator's PRES-prefixed opaque strings alone.","A unique numeric identifier for the prescriber of the Pharmaceutical Benefits Scheme (PBS) item",,"findings2-pbs.json",TRUE
"PBS","PRSCRBR_TYP_CD","sourced","pbs_prescriber_type","[""M: Medical practitioner"",""D: Dental practitioner"",""B: Both"",""O: Optometrist"",""N: Nurse practitioner"",""W: Midwife""]",6,FALSE,6,"AIHW METeOR 603862, Pharmaceutical Benefits Scheme (PBS) prescription—prescriber type, code A (Department of Health)","https://meteor.aihw.gov.au/content/603862",,,,,,,,"high","The METeOR page carries ""DSS specific information: Variable name = PRSCRBR_TYP_CD"" and publishes the closed single-character domain, including the historical code B for prescribers qualified as both medical and dental practitioners.","M Medical practitioner D Dental practitioner B Both O Optometrist N Nurse practitioner W Midwife","The earlier pass recorded ""public code table not found"". The generator's M/N pair is a correct subset of this domain but omits D, B, O and W. Code B should only appear before 2008, O only from 1 January 2008, and N and W only from 1 September 2010, per the METeOR guide for use - useful if the generator is made period-aware.","findings2-pbs.json",TRUE
"PBS","PRVS_SPPLY_NMBR","sourced","count_with_not_stated","[]",0,FALSE,,"AIHW METeOR 603916, Pharmaceutical Benefits Scheme (PBS) prescription—number of times previously supplied, total number N[N] (Department of Health)","https://meteor.aihw.gov.au/content/603916",,,,,,,,"high","Open count, but METeOR publishes the representation for this exact variable name: format N[N], counted inclusive of the original supply, with 99 reserved for not stated.","For a 'single supply' prescription, this data item should have a value of 1","The existing ""not specified"" treatment is defensible, but the generator's floor of 0 conflicts with the published guide for use, which says the count includes the original supply and so should be at least 1. Shifting the generated range from 0-6 to 1-7 would match the source at no cost.","findings2-pbs.json",FALSE
"PBS","PTNT_CTGRY_DRVD_CD","sourced","pbs_patient_entitlement_status_derived","[]",0,FALSE,9,"AIHW METeOR 604103, Pharmaceutical Benefits Scheme (PBS) prescription—patient entitlement status (derived), Commonwealth government assistance scheme code AX (Department of Health)","https://meteor.aihw.gov.au/content/604103",,,,,,,,"high","METeOR's PBS state/territory data extract DSS maps this exact element to ""Variable name = PTNT_CTGRY_DRVD_CD"", its synonymous names include ""Patient entitlement status (derived)"" which is the PLIDA description verbatim, and it publishes a closed 2-character domain.","Permissible values: G1 General Safety Net prescription G2 General non-Safety Net prescription","The earlier pass searched pbs.gov.au and the PBS API dictionary and concluded no code table existed; it did not check METeOR, where the Department of Health registered this element under the exact PLIDA variable name. The generator's current C/G is the right idea at the wrong granularity - it loses the Safety Net split and the DVA/prescriber-bag/stoma/paraplegic categories.","findings2-pbs.json",FALSE
