"Domain","Variable.Name","Value","Source.Sheet"
"trade_foreign_port","","376899","A6"
"trade_foreign_port","","380001","A6"
"trade_foreign_port","","380003","A6"
"trade_foreign_port","","380005","A6"
"trade_foreign_port","","380007","A6"
"trade_foreign_port","","380100","A6"
"trade_foreign_port","","380140","A6"
"trade_foreign_port","","380450","A6"
"trade_foreign_port","","380452","A6"
"trade_foreign_port","","380454","A6"
"trade_foreign_port","","380458","A6"
"trade_foreign_port","","380460","A6"
"trade_foreign_port","","380462","A6"
"trade_foreign_port","","380464","A6"
"trade_foreign_port","","380899","A6"
"trade_foreign_port","","384399","A6"
"trade_foreign_port","","388399","A6"
"trade_foreign_port","","392001","A6"
"trade_foreign_port","","392003","A6"
"trade_foreign_port","","392007","A6"
"trade_foreign_port","","392012","A6"
"trade_foreign_port","","392014","A6"
"trade_foreign_port","","392016","A6"
"trade_foreign_port","","392018","A6"
"trade_foreign_port","","392020","A6"
"trade_foreign_port","","392022","A6"
"trade_foreign_port","","392026","A6"
"trade_foreign_port","","392028","A6"
"trade_foreign_port","","392030","A6"
"trade_foreign_port","","392032","A6"
"trade_foreign_port","","392038","A6"
"trade_foreign_port","","392040","A6"
"trade_foreign_port","","392042","A6"
"trade_foreign_port","","392044","A6"
"trade_foreign_port","","392046","A6"
"trade_foreign_port","","392048","A6"
"trade_foreign_port","","392050","A6"
"trade_foreign_port","","392052","A6"
"trade_foreign_port","","392054","A6"
"trade_foreign_port","","392056","A6"
"trade_foreign_port","","392060","A6"
"trade_foreign_port","","392062","A6"
"trade_foreign_port","","392064","A6"
"trade_foreign_port","","392068","A6"
"trade_foreign_port","","392071","A6"
"trade_foreign_port","","392075","A6"
"trade_foreign_port","","392079","A6"
"trade_foreign_port","","392083","A6"
"trade_foreign_port","","392090","A6"
"trade_foreign_port","","392092","A6"
"trade_foreign_port","","392095","A6"
"trade_foreign_port","","392097","A6"
"trade_foreign_port","","392100","A6"
"trade_foreign_port","","392102","A6"
"trade_foreign_port","","392104","A6"
"trade_foreign_port","","392106","A6"
"trade_foreign_port","","392108","A6"
"trade_foreign_port","","392110","A6"
"trade_foreign_port","","392111","A6"
"trade_foreign_port","","392112","A6"
"trade_foreign_port","","392113","A6"
"trade_foreign_port","","392114","A6"
"trade_foreign_port","","392115","A6"
"trade_foreign_port","","392116","A6"
"trade_foreign_port","","392117","A6"
"trade_foreign_port","","392118","A6"
"trade_foreign_port","","392119","A6"
"trade_foreign_port","","392150","A6"
"trade_foreign_port","","392200","A6"
"trade_foreign_port","","392899","A6"
"trade_foreign_port","","398449","A6"
"trade_foreign_port","","400001","A6"
"trade_foreign_port","","400100","A6"
"trade_foreign_port","","400449","A6"
"trade_foreign_port","","404001","A6"
"trade_foreign_port","","404100","A6"
"trade_foreign_port","","404449","A6"
"trade_foreign_port","","408449","A6"
"trade_foreign_port","","410001","A6"
"trade_foreign_port","","410003","A6"
"trade_foreign_port","","410005","A6"
"trade_foreign_port","","410007","A6"
"trade_foreign_port","","410009","A6"
"trade_foreign_port","","410011","A6"
"trade_foreign_port","","410013","A6"
"trade_foreign_port","","410015","A6"
"trade_foreign_port","","410017","A6"
"trade_foreign_port","","410018","A6"
"trade_foreign_port","","410019","A6"
"trade_foreign_port","","410020","A6"
"trade_foreign_port","","410100","A6"
"trade_foreign_port","","410449","A6"
"trade_foreign_port","","414001","A6"
"trade_foreign_port","","414449","A6"
"trade_foreign_port","","417449","A6"
"trade_foreign_port","","418399","A6"
"trade_foreign_port","","422450","A6"
"trade_foreign_port","","422899","A6"
"trade_foreign_port","","426399","A6"
"trade_foreign_port","","428449","A6"
"trade_foreign_port","","430399","A6"
"trade_foreign_port","","434003","A6"
"trade_foreign_port","","434005","A6"
"trade_foreign_port","","434100","A6"
"trade_foreign_port","","434449","A6"
"trade_foreign_port","","440449","A6"
"trade_foreign_port","","442899","A6"
"trade_foreign_port","","446001","A6"
"trade_foreign_port","","446449","A6"
"trade_foreign_port","","450399","A6"
"trade_foreign_port","","454399","A6"
"trade_foreign_port","","458001","A6"
"trade_foreign_port","","458003","A6"
"trade_foreign_port","","458007","A6"
"trade_foreign_port","","458009","A6"
"trade_foreign_port","","458011","A6"
"trade_foreign_port","","458015","A6"
"trade_foreign_port","","458018","A6"
"trade_foreign_port","","458020","A6"
"trade_foreign_port","","458023","A6"
"trade_foreign_port","","458025","A6"
"trade_foreign_port","","458027","A6"
"trade_foreign_port","","458029","A6"
"trade_foreign_port","","458031","A6"
"trade_foreign_port","","458033","A6"
"trade_foreign_port","","458035","A6"
"trade_foreign_port","","458037","A6"
"trade_foreign_port","","458039","A6"
"trade_foreign_port","","458041","A6"
"trade_foreign_port","","458043","A6"
"trade_foreign_port","","458045","A6"
"trade_foreign_port","","458046","A6"
"trade_foreign_port","","458100","A6"
"trade_foreign_port","","458449","A6"
"trade_foreign_port","","462399","A6"
"trade_foreign_port","","466399","A6"
"trade_foreign_port","","470399","A6"
"trade_foreign_port","","478899","A6"
"trade_foreign_port","","480001","A6"
"trade_foreign_port","","480499","A6"
"trade_foreign_port","","484001","A6"
"trade_foreign_port","","484003","A6"
"trade_foreign_port","","484200","A6"
"trade_foreign_port","","484300","A6"
"trade_foreign_port","","484399","A6"
"trade_foreign_port","","484452","A6"
"trade_foreign_port","","484454","A6"
"trade_foreign_port","","484458","A6"
"trade_foreign_port","","496399","A6"
"trade_foreign_port","","498449","A6"
"trade_foreign_port","","500399","A6"
"trade_foreign_port","","504450","A6"
"trade_foreign_port","","504899","A6"
"trade_foreign_port","","508001","A6"
"trade_foreign_port","","508003","A6"
"trade_foreign_port","","508449","A6"
"trade_foreign_port","","512001","A6"
"trade_foreign_port","","512449","A6"
"trade_foreign_port","","516899","A6"
"trade_foreign_port","","520399","A6"
"trade_foreign_port","","524399","A6"
"trade_foreign_port","","528050","A6"
"trade_foreign_port","","528052","A6"
"trade_foreign_port","","528058","A6"
"trade_foreign_port","","528062","A6"
"trade_foreign_port","","528899","A6"
"trade_foreign_port","","530899","A6"
"trade_foreign_port","","540005","A6"
"trade_foreign_port","","540449","A6"
"trade_foreign_port","","548001","A6"
"trade_foreign_port","","548003","A6"
"trade_foreign_port","","548449","A6"
"trade_foreign_port","","554001","A6"
"trade_foreign_port","","554003","A6"
"trade_foreign_port","","554005","A6"
"trade_foreign_port","","554009","A6"
"trade_foreign_port","","554013","A6"
"trade_foreign_port","","554015","A6"
"trade_foreign_port","","554017","A6"
"trade_foreign_port","","554019","A6"
"trade_foreign_port","","554100","A6"
"trade_foreign_port","","554150","A6"
"trade_foreign_port","","554250","A6"
"trade_foreign_port","","554399","A6"
"trade_foreign_port","","554454","A6"
"trade_foreign_port","","554456","A6"
"trade_foreign_port","","558449","A6"
"trade_foreign_port","","562399","A6"
"trade_foreign_port","","566003","A6"
"trade_foreign_port","","566449","A6"
"trade_foreign_port","","570449","A6"
"trade_foreign_port","","574399","A6"
"trade_foreign_port","","578050","A6"
"trade_foreign_port","","578052","A6"
"trade_foreign_port","","578058","A6"
"trade_foreign_port","","578060","A6"
"trade_foreign_port","","578899","A6"
"trade_foreign_port","","580009","A6"
"trade_foreign_port","","583011","A6"
"trade_foreign_port","","584007","A6"
"trade_foreign_port","","585005","A6"
"trade_foreign_port","","586001","A6"
"trade_foreign_port","","586003","A6"
"trade_foreign_port","","586449","A6"
"trade_foreign_port","","591449","A6"
"trade_foreign_port","","598003","A6"
"trade_foreign_port","","598011","A6"
"trade_foreign_port","","598013","A6"
"trade_foreign_port","","598015","A6"
"trade_foreign_port","","598019","A6"
"trade_foreign_port","","598021","A6"
"trade_foreign_port","","598054","A6"
"trade_foreign_port","","598056","A6"
"trade_foreign_port","","598058","A6"
"trade_foreign_port","","598060","A6"
"trade_foreign_port","","598062","A6"
"trade_foreign_port","","598899","A6"
"trade_foreign_port","","600399","A6"
"trade_foreign_port","","604001","A6"
"trade_foreign_port","","604100","A6"
"trade_foreign_port","","604449","A6"
"trade_foreign_port","","608001","A6"
"trade_foreign_port","","608003","A6"
"trade_foreign_port","","608007","A6"
"trade_foreign_port","","608011","A6"
"trade_foreign_port","","608449","A6"
"trade_foreign_port","","612449","A6"
"trade_foreign_port","","616001","A6"
"trade_foreign_port","","616003","A6"
"trade_foreign_port","","616100","A6"
"trade_foreign_port","","616449","A6"
"trade_foreign_port","","620050","A6"
"trade_foreign_port","","620899","A6"
"trade_foreign_port","","624899","A6"
"trade_foreign_port","","626100","A6"
"trade_foreign_port","","626399","A6"
"trade_foreign_port","","630001","A6"
"trade_foreign_port","","630449","A6"
"trade_foreign_port","","634001","A6"
"trade_foreign_port","","634003","A6"
"trade_foreign_port","","634449","A6"
"trade_foreign_port","","638449","A6"
"trade_foreign_port","","642001","A6"
"trade_foreign_port","","642449","A6"
"trade_foreign_port","","643003","A6"
"trade_foreign_port","","643399","A6"
"trade_foreign_port","","643454","A6"
"trade_foreign_port","","643456","A6"
"trade_foreign_port","","646399","A6"
"trade_foreign_port","","654449","A6"
"trade_foreign_port","","659499","A6"
"trade_foreign_port","","660499","A6"
"trade_foreign_port","","662449","A6"
"trade_foreign_port","","666449","A6"
"trade_foreign_port","","670499","A6"
"trade_foreign_port","","678449","A6"
"trade_foreign_port","","682001","A6"
"trade_foreign_port","","682003","A6"
"trade_foreign_port","","682399","A6"
"trade_foreign_port","","682450","A6"
"trade_foreign_port","","686899","A6"
"trade_foreign_port","","690399","A6"
"trade_foreign_port","","694899","A6"
"trade_foreign_port","","702399","A6"
"trade_foreign_port","","703399","A6"
"trade_foreign_port","","704001","A6"
"trade_foreign_port","","704003","A6"
"trade_foreign_port","","704005","A6"
"trade_foreign_port","","704007","A6"
"trade_foreign_port","","704010","A6"
"trade_foreign_port","","704011","A6"
"trade_foreign_port","","704012","A6"
"trade_foreign_port","","704013","A6"
"trade_foreign_port","","704014","A6"
"trade_foreign_port","","704449","A6"
"trade_foreign_port","","705449","A6"
"trade_foreign_port","","706449","A6"
"trade_foreign_port","","710001","A6"
"trade_foreign_port","","710003","A6"
"trade_foreign_port","","710005","A6"
"trade_foreign_port","","710007","A6"
"trade_foreign_port","","710009","A6"
"trade_foreign_port","","710100","A6"
"trade_foreign_port","","710449","A6"
"trade_foreign_port","","716399","A6"
"trade_foreign_port","","724005","A6"
"trade_foreign_port","","724007","A6"
"trade_foreign_port","","724100","A6"
"trade_foreign_port","","724399","A6"
"trade_foreign_port","","724450","A6"
"trade_foreign_port","","724452","A6"
"trade_foreign_port","","724454","A6"
"trade_foreign_port","","732899","A6"
"trade_foreign_port","","735001","A6"
"trade_foreign_port","","735449","A6"
"trade_foreign_port","","736001","A6"
"trade_foreign_port","","736449","A6"
"trade_foreign_port","","737449","A6"
"trade_foreign_port","","740449","A6"
"trade_foreign_port","","748399","A6"
"trade_foreign_port","","752001","A6"
"trade_foreign_port","","752003","A6"
"trade_foreign_port","","752005","A6"
"trade_foreign_port","","752007","A6"
"trade_foreign_port","","752009","A6"
"trade_foreign_port","","752011","A6"
"trade_foreign_port","","752013","A6"
"trade_foreign_port","","752449","A6"
"trade_foreign_port","","756100","A6"
"trade_foreign_port","","756150","A6"
"trade_foreign_port","","756300","A6"
"trade_foreign_port","","756399","A6"
"trade_foreign_port","","760452","A6"
"trade_foreign_port","","760899","A6"
"trade_foreign_port","","762449","A6"
"trade_foreign_port","","764001","A6"
"trade_foreign_port","","764003","A6"
"trade_foreign_port","","764449","A6"
"trade_foreign_port","","768449","A6"
"trade_foreign_port","","776399","A6"
"trade_foreign_port","","780001","A6"
"trade_foreign_port","","780449","A6"
"trade_foreign_port","","784001","A6"
"trade_foreign_port","","784002","A6"
"trade_foreign_port","","784003","A6"
"trade_foreign_port","","784004","A6"
"trade_foreign_port","","784005","A6"
"trade_foreign_port","","784449","A6"
"trade_foreign_port","","788449","A6"
"trade_foreign_port","","792006","A6"
"trade_foreign_port","","792899","A6"
"trade_foreign_port","","795449","A6"
"trade_foreign_port","","796449","A6"
"trade_foreign_port","","798449","A6"
"trade_foreign_port","","800399","A6"
"trade_foreign_port","","804449","A6"
"trade_foreign_port","","818100","A6"
"trade_foreign_port","","818399","A6"
"trade_foreign_port","","818450","A6"
"trade_foreign_port","","818452","A6"
"trade_foreign_port","","818454","A6"
"trade_foreign_port","","826001","A6"
"trade_foreign_port","","826003","A6"
"trade_foreign_port","","826005","A6"
"trade_foreign_port","","826007","A6"
"trade_foreign_port","","826011","A6"
"trade_foreign_port","","826013","A6"
"trade_foreign_port","","826017","A6"
"trade_foreign_port","","826019","A6"
"trade_foreign_port","","826021","A6"
"trade_foreign_port","","826150","A6"
"trade_foreign_port","","826399","A6"
"trade_foreign_port","","826450","A6"
"trade_foreign_port","","826451","A6"
"trade_foreign_port","","826452","A6"
"trade_foreign_port","","826454","A6"
"trade_foreign_port","","826456","A6"
"trade_foreign_port","","826458","A6"
"trade_foreign_port","","826459","A6"
"trade_foreign_port","","826460","A6"
"trade_foreign_port","","834001","A6"
"trade_foreign_port","","834449","A6"
"trade_foreign_port","","840001","A6"
"trade_foreign_port","","840002","A6"
"trade_foreign_port","","840005","A6"
"trade_foreign_port","","840007","A6"
"trade_foreign_port","","840009","A6"
"trade_foreign_port","","840011","A6"
"trade_foreign_port","","840013","A6"
"trade_foreign_port","","840015","A6"
"trade_foreign_port","","840017","A6"
"trade_foreign_port","","840023","A6"
"trade_foreign_port","","840025","A6"
"trade_foreign_port","","840027","A6"
"trade_foreign_port","","840029","A6"
"trade_foreign_port","","840033","A6"
"trade_foreign_port","","840035","A6"
"trade_foreign_port","","840037","A6"
"trade_foreign_port","","840039","A6"
"trade_foreign_port","","840041","A6"
"trade_foreign_port","","840045","A6"
"trade_foreign_port","","840049","A6"
"trade_foreign_port","","840051","A6"
"trade_foreign_port","","840054","A6"
"trade_foreign_port","","840055","A6"
"trade_foreign_port","","840058","A6"
"trade_foreign_port","","840399","A6"
"trade_foreign_port","","840450","A6"
"trade_foreign_port","","840458","A6"
"trade_foreign_port","","840460","A6"
"trade_foreign_port","","840464","A6"
"trade_foreign_port","","840466","A6"
"trade_foreign_port","","840468","A6"
"trade_foreign_port","","840470","A6"
"trade_foreign_port","","840472","A6"
"trade_foreign_port","","840474","A6"
"trade_foreign_port","","840476","A6"
"trade_foreign_port","","840480","A6"
"trade_foreign_port","","840488","A6"
"trade_foreign_port","","840489","A6"
"trade_foreign_port","","840490","A6"
"trade_foreign_port","","840491","A6"
"trade_foreign_port","","848399","A6"
"trade_foreign_port","","850449","A6"
"trade_foreign_port","","854399","A6"
"trade_foreign_port","","858001","A6"
"trade_foreign_port","","858449","A6"
"trade_foreign_port","","860449","A6"
"trade_foreign_port","","862003","A6"
"trade_foreign_port","","862449","A6"
"trade_foreign_port","","876449","A6"
"trade_foreign_port","","882399","A6"
"trade_foreign_port","","887003","A6"
"trade_foreign_port","","887007","A6"
"trade_foreign_port","","887449","A6"
"trade_foreign_port","","891899","A6"
"trade_foreign_port","","894399","A6"
"trade_foreign_port","","895899","A6"
"trade_foreign_port","","896899","A6"
"trade_foreign_port","","990888","A6"
"trade_foreign_port","","990899","A6"
"trade_foreign_port","","994001","A6"
"trade_foreign_port","","994399","A6"
"trade_foreign_port","","995449","A6"
"trade_foreign_port","","996399","A6"
"trade_foreign_port","","998449","A6"
"trade_australian_port","","101","A7"
"trade_australian_port","","102","A7"
"trade_australian_port","","103","A7"
"trade_australian_port","","104","A7"
"trade_australian_port","","105","A7"
"trade_australian_port","","106","A7"
"trade_australian_port","","107","A7"
"trade_australian_port","","112","A7"
"trade_australian_port","","118","A7"
"trade_australian_port","","198","A7"
"trade_australian_port","","201","A7"
"trade_australian_port","","202","A7"
"trade_australian_port","","203","A7"
"trade_australian_port","","204","A7"
"trade_australian_port","","212","A7"
"trade_australian_port","","298","A7"
"trade_australian_port","","301","A7"
"trade_australian_port","","303","A7"
"trade_australian_port","","304","A7"
"trade_australian_port","","305","A7"
"trade_australian_port","","306","A7"
"trade_australian_port","","307","A7"
"trade_australian_port","","309","A7"
"trade_australian_port","","310","A7"
"trade_australian_port","","311","A7"
"trade_australian_port","","312","A7"
"trade_australian_port","","313","A7"
"trade_australian_port","","316","A7"
"trade_australian_port","","317","A7"
"trade_australian_port","","318","A7"
"trade_australian_port","","325","A7"
"trade_australian_port","","326","A7"
"trade_australian_port","","327","A7"
"trade_australian_port","","398","A7"
"trade_australian_port","","401","A7"
"trade_australian_port","","402","A7"
"trade_australian_port","","403","A7"
"trade_australian_port","","406","A7"
"trade_australian_port","","408","A7"
"trade_australian_port","","409","A7"
"trade_australian_port","","411","A7"
"trade_australian_port","","413","A7"
"trade_australian_port","","417","A7"
"trade_australian_port","","418","A7"
"trade_australian_port","","421","A7"
"trade_australian_port","","429","A7"
"trade_australian_port","","498","A7"
"trade_australian_port","","501","A7"
"trade_australian_port","","502","A7"
"trade_australian_port","","504","A7"
"trade_australian_port","","505","A7"
"trade_australian_port","","507","A7"
"trade_australian_port","","508","A7"
"trade_australian_port","","509","A7"
"trade_australian_port","","510","A7"
"trade_australian_port","","512","A7"
"trade_australian_port","","513","A7"
"trade_australian_port","","515","A7"
"trade_australian_port","","517","A7"
"trade_australian_port","","518","A7"
"trade_australian_port","","519","A7"
"trade_australian_port","","520","A7"
"trade_australian_port","","521","A7"
"trade_australian_port","","523","A7"
"trade_australian_port","","524","A7"
"trade_australian_port","","526","A7"
"trade_australian_port","","527","A7"
"trade_australian_port","","580","A7"
"trade_australian_port","","598","A7"
"trade_australian_port","","601","A7"
"trade_australian_port","","602","A7"
"trade_australian_port","","603","A7"
"trade_australian_port","","605","A7"
"trade_australian_port","","607","A7"
"trade_australian_port","","610","A7"
"trade_australian_port","","611","A7"
"trade_australian_port","","698","A7"
"trade_australian_port","","701","A7"
"trade_australian_port","","703","A7"
"trade_australian_port","","704","A7"
"trade_australian_port","","780","A7"
"trade_australian_port","","798","A7"
"trade_australian_port","","801","A7"
"trade_australian_port","","898","A7"
"trade_australian_port","","998","A7"
"trade_currency","","ATS","A8"
"trade_currency","","AUD","A8"
"trade_currency","","BEF","A8"
"trade_currency","","BRC","A8"
"trade_currency","","BRL","A8"
"trade_currency","","CAD","A8"
"trade_currency","","CHF","A8"
"trade_currency","","CNY","A8"
"trade_currency","","DEM","A8"
"trade_currency","","DKK","A8"
"trade_currency","","ESP","A8"
"trade_currency","","EUR","A8"
"trade_currency","","FJD","A8"
"trade_currency","","FRF","A8"
"trade_currency","","GBP","A8"
"trade_currency","","HKD","A8"
"trade_currency","","IDR","A8"
"trade_currency","","IEP","A8"
"trade_currency","","ILS","A8"
"trade_currency","","INR","A8"
"trade_currency","","ITL","A8"
"trade_currency","","JPY","A8"
"trade_currency","","KRW","A8"
"trade_currency","","LKR","A8"
"trade_currency","","MYR","A8"
"trade_currency","","NOK","A8"
"trade_currency","","NZD","A8"
"trade_currency","","PGK","A8"
"trade_currency","","PHP","A8"
"trade_currency","","PKR","A8"
"trade_currency","","SAR","A8"
"trade_currency","","SBD","A8"
"trade_currency","","SEK","A8"
"trade_currency","","SGD","A8"
"trade_currency","","THB","A8"
"trade_currency","","TWD","A8"
"trade_currency","","USD","A8"
"trade_currency","","ZAR","A8"
"trade_unit","","* A basic carton consists of 24 x 825g cans or equivalent. For industry purposes there are 50 basic cartons to the tonne.","A9"
"trade_unit","","** A carton consists of 24 x 425g cans or equivalent. For industry purposes there are approximately 100 cartons to the tonne.","A9"
"trade_unit","","*** These units of quantity are not used for any export commodities that have been open since 2003-04. Therefore, they are not relevant to the exports data in the DataLab.","A9"
"trade_unit","","BC","A9"
"trade_unit","","CM","A9"
"trade_unit","","CT","A9"
"trade_unit","","CU","A9"
"trade_unit","","G","A9"
"trade_unit","","IU","A9"
"trade_unit","","KG","A9"
"trade_unit","","L","A9"
"trade_unit","","LA","A9"
"trade_unit","","M","A9"
"trade_unit","","MC","A9"
"trade_unit","","NO","A9"
"trade_unit","","NR","A9"
"trade_unit","","PR","A9"
"trade_unit","","SM","A9"
"trade_unit","","SR","A9"
"trade_unit","","T","A9"
"trade_unit","","TH","A9"
"local_plausible_trade_code","bec_group_code_im","111","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","bec_group_code_im","121","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","bec_group_code_im","210","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","bec_group_code_im","310","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","bec_group_code_im","410","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","bec_group_code_im","521","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","bec_group_code_im","610","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","bec_group_code_im","730","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","02013000","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","04022100","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","10019900","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","22042100","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","26011100","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","27090000","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","71081200","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","76011000","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","84713000","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_ex","87032300","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","0201300010","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","0901110001","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","3004900010","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","3926900090","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","6403999010","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","8471300010","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","8517130010","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","commodity_code_im","8703230010","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","preference_code_im","DCS","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","preference_code_im","FTA","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","preference_code_im","GEN","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","preference_code_im","LDC","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","preference_code_im","NZ","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","preference_code_im","US","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","01111","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","04120","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","07110","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","28150","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","33300","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","68410","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","78120","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_ex","84140","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","01111","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","07110","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","54170","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","58390","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","76410","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","78120","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","89390","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","sitc_item_code_im","93100","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","treatment_code_im","000","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","treatment_code_im","100","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","treatment_code_im","200","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","treatment_code_im","300","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","treatment_code_im","400","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
"local_plausible_trade_code","treatment_code_im","500","LOCAL_PLAUSIBLE_NOT_OFFICIAL"
