id,source,name,manual_url,manual_error
itr_is_fsi_pension,itr,is_fsi_pension,https://alife-research.app/assets/manual/itr/is_fsi_pension.md,The read operation timed out
itr_dc_total_ded,itr,dc_total_ded,https://alife-research.app/assets/manual/itr/dc_total_ded.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_it_rept_fringe_benefit_nexe,itr,it_rept_fringe_benefit_nexe,https://alife-research.app/assets/manual/itr/it_rept_fringe_benefit_nexe.md,<urlopen error _ssl.c:975: The handshake operation timed out>
smsf_c_pension_age_eligible,smsf,c_pension_age_eligible,https://alife-research.app/assets/manual/smsf/c_pension_age_eligible.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_eto_income_test_sp,itr,eto_income_test_sp,https://alife-research.app/assets/manual/itr/eto_income_test_sp.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_empl_cont_sg,smsf,sc_empl_cont_sg,https://alife-research.app/assets/manual/smsf/sc_empl_cont_sg.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_onru_excess_ccont_nr,itr,onru_excess_ccont_nr,https://alife-research.app/assets/manual/itr/onru_excess_ccont_nr.md,<urlopen error [Errno 54] Connection reset by peer>
itr_osn_spouse_super_cont,itr,osn_spouse_super_cont,https://alife-research.app/assets/manual/itr/osn_spouse_super_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_tws_psi_voluntary,itr,tws_psi_voluntary,https://alife-research.app/assets/manual/itr/tws_psi_voluntary.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_c_significant_urban,mcs,c_significant_urban,https://alife-research.app/assets/manual/mcs/c_significant_urban.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_isn_life_insure_bonus_cd,itr,isn_life_insure_bonus_cd,https://alife-research.app/assets/manual/itr/isn_life_insure_bonus_cd.md,<urlopen error [Errno 54] Connection reset by peer>
itr_onru_excess_non_concess_cont,itr,onru_excess_non_concess_cont,https://alife-research.app/assets/manual/itr/onru_excess_non_concess_cont.md,<urlopen error [Errno 54] Connection reset by peer>
itr_pt_is_ded_pp,itr,pt_is_ded_pp,https://alife-research.app/assets/manual/itr/pt_is_ded_pp.md,<urlopen error [Errno 54] Connection reset by peer>
itr_isn_fsi_empl_pension_cd,itr,isn_fsi_empl_pension_cd,https://alife-research.app/assets/manual/itr/isn_fsi_empl_pension_cd.md,<urlopen error [Errno 54] Connection reset by peer>
itr_ds_forestry_mis,itr,ds_forestry_mis,https://alife-research.app/assets/manual/itr/ds_forestry_mis.md,<urlopen error _ssl.c:975: The handshake operation timed out>
itr_ml_full_exempt_days,itr,ml_full_exempt_days,https://alife-research.app/assets/manual/itr/ml_full_exempt_days.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_empl_cont_combined,smsf,sc_empl_cont_combined,https://alife-research.app/assets/manual/smsf/sc_empl_cont_combined.md,<urlopen error [Errno 54] Connection reset by peer>
itr_l_loss_claimed_pp,itr,l_loss_claimed_pp,https://alife-research.app/assets/manual/itr/l_loss_claimed_pp.md,<urlopen error _ssl.c:975: The handshake operation timed out>
mcs_scc_cocont_received,mcs,scc_cocont_received,https://alife-research.app/assets/manual/mcs/scc_cocont_received.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sn_num_accounts_epsss,smsf,sn_num_accounts_epsss,https://alife-research.app/assets/manual/smsf/sn_num_accounts_epsss.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_super_lsum_untxd,itr,i_super_lsum_untxd,https://alife-research.app/assets/manual/itr/i_super_lsum_untxd.md,<urlopen error [Errno 54] Connection reset by peer>
itr_sp_sec98_trust_inc,itr,sp_sec98_trust_inc,https://alife-research.app/assets/manual/itr/sp_sec98_trust_inc.md,<urlopen error [Errno 54] Connection reset by peer>
itr_i_div_unfrank,itr,i_div_unfrank,https://alife-research.app/assets/manual/itr/i_div_unfrank.md,<urlopen error [Errno 54] Connection reset by peer>
itr_osn_medical_expenses,itr,osn_medical_expenses,https://alife-research.app/assets/manual/itr/osn_medical_expenses.md,<urlopen error [Errno 54] Connection reset by peer>
smsf_sc_empl_cont_award,smsf,sc_empl_cont_award,https://alife-research.app/assets/manual/smsf/sc_empl_cont_award.md,<urlopen error [Errno 54] Connection reset by peer>
