"year","variable","code","label","value_kind","source_sheet","source_url"
2021,"OCCP","591212","Import-Export Clerk","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599","Miscellaneous Clerical and Administrative Workers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5990","Miscellaneous Clerical and Administrative Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599000","Miscellaneous Clerical and Administrative Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5991","Conveyancers and Legal Executives","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599100","Conveyancers and Legal Executives nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599111","Conveyancer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599112","Legal Executive","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5992","Court and Legal Clerks","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599200","Court and Legal Clerks nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599211","Clerk of Court","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599212","Court Bailiff or Sheriff","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599213","Court Orderly","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599214","Law Clerk","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599215","Trust Officer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5993","Debt Collectors","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599311","Debt Collector","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5994","Human Resource Clerks","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599411","Human Resource Clerk","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5995","Inspectors and Regulatory Officers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599500","Inspectors and Regulatory Officers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599511","Customs Officer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599512","Immigration Officer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599513","Motor Vehicle Licence Examiner","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599514","Noxious Weeds and Pest Inspector","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599515","Social Security Assessor","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599516","Taxation Inspector","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599517","Train Examiner","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599518","Transport Operations Inspector","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599521","Water Inspector","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599599","Inspectors and Regulatory Officers nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5996","Insurance Investigators, Loss Adjusters and Risk Surveyors","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599600","Insurance Investigators, Loss Adjusters and Risk Surveyors nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599611","Insurance Investigator","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599612","Insurance Loss Adjuster","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599613","Insurance Risk Surveyor","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5997","Library Assistants","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599711","Library Assistant","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","5999","Other Miscellaneous Clerical and Administrative Workers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599900","Other Miscellaneous Clerical and Administrative Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599912","Production Assistant (Film, Television, Radio or Stage)","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599913","Proof Reader","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599914","Radio Despatcher","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599915","Clinical Coder","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599916","Facilities Administrator","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","599999","Clerical and Administrative Workers nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6","Sales Workers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","60","Sales Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","600","Sales Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6000","Sales Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","600000","Sales Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","61","Sales Representatives and Agents","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","610","Sales Representatives and Agents nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6100","Sales Representatives and Agents nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","610000","Sales Representatives and Agents nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611","Insurance Agents and Sales Representatives","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6110","Insurance Agents and Sales Representatives nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611000","Insurance Agents and Sales Representatives nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6111","Auctioneers, and Stock and Station Agents","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611100","Auctioneers, and Stock and Station Agents nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611111","Auctioneer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611112","Stock and Station Agent","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6112","Insurance Agents","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611211","Insurance Agent","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6113","Sales Representatives","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611300","Sales Representatives nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611311","Sales Representative (Building and Plumbing Supplies)","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611312","Sales Representative (Business Services)","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611313","Sales Representative (Motor Vehicle Parts and Accessories)","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611314","Sales Representative (Personal and Household Goods)","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","611399","Sales Representatives nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","612","Real Estate Sales Agents","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6121","Real Estate Sales Agents","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","612100","Real Estate Sales Agents nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","612111","Business Broker","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","612112","Property Manager","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","612113","Real Estate Agency Principal","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","612114","Real Estate Agent","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","612115","Real Estate Representative","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","62","Sales Assistants and Salespersons","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621","Sales Assistants and Salespersons","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6210","Sales Assistants and Salespersons nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621000","Sales Assistants and Salespersons nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6211","Sales Assistants (General)","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621111","Sales Assistant (General)","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6212","ICT Sales Assistants","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621211","ICT Sales Assistant","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6213","Motor Vehicle and Vehicle Parts Salespersons","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621300","Motor Vehicle and Vehicle Parts Salespersons nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621311","Motor Vehicle or Caravan Salesperson","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621312","Motor Vehicle Parts Interpreter","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6214","Pharmacy Sales Assistants","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621411","Pharmacy Sales Assistant","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6215","Retail Supervisors","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621511","Retail Supervisor","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6216","Service Station Attendants","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621611","Service Station Attendant","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6217","Street Vendors and Related Salespersons","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621700","Street Vendors and Related Salespersons nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621711","Cash Van Salesperson","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621712","Door-to-door Salesperson","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621713","Street Vendor","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6219","Other Sales Assistants and Salespersons","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621900","Other Sales Assistants and Salespersons nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621911","Materials Recycler","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621912","Rental Salesperson","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","621999","Sales Assistants and Salespersons nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","63","Sales Support Workers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","630","Sales Support Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6300","Sales Support Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","630000","Sales Support Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","631","Checkout Operators and Office Cashiers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6311","Checkout Operators and Office Cashiers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","631100","Checkout Operators and Office Cashiers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","631111","Checkout Operator","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","631112","Office Cashier","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639","Miscellaneous Sales Support Workers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6390","Miscellaneous Sales Support Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639000","Miscellaneous Sales Support Workers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6391","Models and Sales Demonstrators","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639100","Models and Sales Demonstrators nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639111","Model","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639112","Sales Demonstrator","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6392","Retail and Wool Buyers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639200","Retail and Wool Buyers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639211","Retail Buyer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639212","Wool Buyer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6393","Telemarketers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639311","Telemarketer","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6394","Ticket Salespersons","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639400","Ticket Salespersons nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639411","Ticket Seller","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639412","Transport Conductor","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6395","Visual Merchandisers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639511","Visual Merchandiser","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","6399","Other Sales Support Workers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","639911","Other Sales Support Worker","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","7","Machinery Operators and Drivers","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","70","Machinery Operators and Drivers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","700","Machinery Operators and Drivers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","7000","Machinery Operators and Drivers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","700000","Machinery Operators and Drivers nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","71","Machine and Stationary Plant Operators","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","710","Machine and Stationary Plant Operators nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","7100","Machine and Stationary Plant Operators nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","710000","Machine and Stationary Plant Operators nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","711","Machine Operators","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","7110","Machine Operators nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","711000","Machine Operators nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
2021,"OCCP","7111","Clay, Concrete, Glass and Stone Processing Machine Operators","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/occupation-occp"
