year	layer	code	name	state
2021	DZN	512850007	512850007	5
2021	DZN	512860001	512860001	5
2021	DZN	512860002	512860002	5
2021	DZN	512860003	512860003	5
2021	DZN	512860004	512860004	5
2021	DZN	512870001	512870001	5
2021	DZN	512880001	512880001	5
2021	DZN	512880002	512880002	5
2021	DZN	512890001	512890001	5
2021	DZN	512900001	512900001	5
2021	DZN	512900002	512900002	5
2021	DZN	512900003	512900003	5
2021	DZN	512900004	512900004	5
2021	DZN	512900005	512900005	5
2021	DZN	512900006	512900006	5
2021	DZN	512900007	512900007	5
2021	DZN	512910001	512910001	5
2021	DZN	512910002	512910002	5
2021	DZN	512910003	512910003	5
2021	DZN	512910004	512910004	5
2021	DZN	512910005	512910005	5
2021	DZN	512910006	512910006	5
2021	DZN	512920001	512920001	5
2021	DZN	512920002	512920002	5
2021	DZN	512920003	512920003	5
2021	DZN	512920004	512920004	5
2021	DZN	512920005	512920005	5
2021	DZN	512930001	512930001	5
2021	DZN	512930002	512930002	5
2021	DZN	512930003	512930003	5
2021	DZN	512940001	512940001	5
2021	DZN	512940002	512940002	5
2021	DZN	512950001	512950001	5
2021	DZN	512950002	512950002	5
2021	DZN	512950003	512950003	5
2021	DZN	512950004	512950004	5
2021	DZN	512950005	512950005	5
2021	DZN	512950006	512950006	5
2021	DZN	512950007	512950007	5
2021	DZN	512950008	512950008	5
2021	DZN	512950009	512950009	5
2021	DZN	512950010	512950010	5
2021	DZN	512950011	512950011	5
2021	DZN	512950012	512950012	5
2021	DZN	512950013	512950013	5
2021	DZN	512950014	512950014	5
2021	DZN	512960001	512960001	5
2021	DZN	512960002	512960002	5
2021	DZN	512960003	512960003	5
2021	DZN	512960004	512960004	5
2021	DZN	512960005	512960005	5
2021	DZN	512960006	512960006	5
2021	DZN	512960007	512960007	5
2021	DZN	512960008	512960008	5
2021	DZN	512960009	512960009	5
2021	DZN	512960010	512960010	5
2021	DZN	512960011	512960011	5
2021	DZN	512960012	512960012	5
2021	DZN	512960013	512960013	5
2021	DZN	512970001	512970001	5
2021	DZN	512970002	512970002	5
2021	DZN	512970003	512970003	5
2021	DZN	512970004	512970004	5
2021	DZN	512970005	512970005	5
2021	DZN	512970006	512970006	5
2021	DZN	512970007	512970007	5
2021	DZN	512970008	512970008	5
2021	DZN	512970009	512970009	5
2021	DZN	512970010	512970010	5
2021	DZN	512970011	512970011	5
2021	DZN	512970012	512970012	5
2021	DZN	512970013	512970013	5
2021	DZN	512970014	512970014	5
2021	DZN	512970015	512970015	5
2021	DZN	512970016	512970016	5
2021	DZN	512970017	512970017	5
2021	DZN	512970018	512970018	5
2021	DZN	512970019	512970019	5
2021	DZN	512970020	512970020	5
2021	DZN	512970021	512970021	5
2021	DZN	512970022	512970022	5
2021	DZN	512970023	512970023	5
2021	DZN	512970024	512970024	5
2021	DZN	512970025	512970025	5
2021	DZN	512970026	512970026	5
2021	DZN	512970027	512970027	5
2021	DZN	512970028	512970028	5
2021	DZN	512970029	512970029	5
2021	DZN	512970030	512970030	5
2021	DZN	512970031	512970031	5
2021	DZN	512970032	512970032	5
2021	DZN	512970033	512970033	5
2021	DZN	512970034	512970034	5
2021	DZN	512970035	512970035	5
2021	DZN	512970036	512970036	5
2021	DZN	512970037	512970037	5
2021	DZN	512970038	512970038	5
2021	DZN	512970039	512970039	5
2021	DZN	512970040	512970040	5
2021	DZN	512970041	512970041	5
2021	DZN	512970042	512970042	5
2021	DZN	512970043	512970043	5
2021	DZN	512970044	512970044	5
2021	DZN	512970045	512970045	5
2021	DZN	512970046	512970046	5
2021	DZN	512970047	512970047	5
2021	DZN	512970048	512970048	5
2021	DZN	512970049	512970049	5
2021	DZN	512970050	512970050	5
2021	DZN	512980001	512980001	5
2021	DZN	512990001	512990001	5
2021	DZN	513000001	513000001	5
2021	DZN	513010001	513010001	5
2021	DZN	513010002	513010002	5
2021	DZN	513010003	513010003	5
2021	DZN	513010004	513010004	5
2021	DZN	513020001	513020001	5
2021	DZN	513020002	513020002	5
2021	DZN	513030001	513030001	5
2021	DZN	513030002	513030002	5
2021	DZN	513040001	513040001	5
2021	DZN	513050001	513050001	5
2021	DZN	513050002	513050002	5
2021	DZN	513050003	513050003	5
2021	DZN	513050004	513050004	5
2021	DZN	513050005	513050005	5
2021	DZN	513060001	513060001	5
2021	DZN	513060002	513060002	5
2021	DZN	513060003	513060003	5
2021	DZN	513060004	513060004	5
2021	DZN	513070001	513070001	5
2021	DZN	513080001	513080001	5
2021	DZN	513090001	513090001	5
2021	DZN	513090002	513090002	5
2021	DZN	513100001	513100001	5
2021	DZN	513100002	513100002	5
2021	DZN	513110001	513110001	5
2021	DZN	513110002	513110002	5
2021	DZN	513110003	513110003	5
2021	DZN	513120001	513120001	5
2021	DZN	513120002	513120002	5
2021	DZN	513130001	513130001	5
2021	DZN	513140001	513140001	5
2021	DZN	594999499	594999499	5
2021	DZN	597999799	597999799	5
2021	DZN	610011011	610011011	6
2021	DZN	610011012	610011012	6
2021	DZN	610011013	610011013	6
2021	DZN	610021015	610021015	6
2021	DZN	610031096	610031096	6
2021	DZN	610041006	610041006	6
2021	DZN	610041007	610041007	6
2021	DZN	610041008	610041008	6
2021	DZN	610051025	610051025	6
2021	DZN	610051027	610051027	6
2021	DZN	610051028	610051028	6
2021	DZN	610061047	610061047	6
2021	DZN	610071060	610071060	6
2021	DZN	610081077	610081077	6
2021	DZN	610091084	610091084	6
2021	DZN	610101105	610101105	6
2021	DZN	610111107	610111107	6
2021	DZN	610121122	610121122	6
2021	DZN	610131002	610131002	6
2021	DZN	610141009	610141009	6
2021	DZN	610151030	610151030	6
2021	DZN	610161035	610161035	6
2021	DZN	610161036	610161036	6
2021	DZN	610161037	610161037	6
2021	DZN	610171051	610171051	6
2021	DZN	610171052	610171052	6
2021	DZN	610181082	610181082	6
2021	DZN	610191083	610191083	6
2021	DZN	610201088	610201088	6
2021	DZN	610201089	610201089	6
2021	DZN	610211142	610211142	6
2021	DZN	610220001	610220001	6
2021	DZN	610220002	610220002	6
2021	DZN	610221068	610221068	6
2021	DZN	610221069	610221069	6
2021	DZN	610231066	610231066	6
2021	DZN	610240001	610240001	6
2021	DZN	610241079	610241079	6
2021	DZN	610251087	610251087	6
2021	DZN	610261130	610261130	6
2021	DZN	610270001	610270001	6
2021	DZN	610271056	610271056	6
2021	DZN	610271057	610271057	6
2021	DZN	610271058	610271058	6
2021	DZN	610271059	610271059	6
2021	DZN	610280001	610280001	6
2021	DZN	610291086	610291086	6
2021	DZN	610300001	610300001	6
2021	DZN	610311109	610311109	6
2021	DZN	610311110	610311110	6
2021	DZN	610321123	610321123	6
2021	DZN	610331140	610331140	6
2021	DZN	610341042	610341042	6
2021	DZN	610341043	610341043	6
2021	DZN	610350001	610350001	6
2021	DZN	610350002	610350002	6
2021	DZN	610351118	610351118	6
2021	DZN	610351120	610351120	6
2021	DZN	610361063	610361063	6
2021	DZN	610370001	610370001	6
2021	DZN	610381071	610381071	6
2021	DZN	610381072	610381072	6
2021	DZN	610381073	610381073	6
2021	DZN	610381074	610381074	6
2021	DZN	610391075	610391075	6
2021	DZN	610401085	610401085	6
2021	DZN	610411091	610411091	6
2021	DZN	610421092	610421092	6
2021	DZN	610431095	610431095	6
2021	DZN	610441102	610441102	6
2021	DZN	610451104	610451104	6
2021	DZN	610461106	610461106	6
2021	DZN	610471125	610471125	6
2021	DZN	610480001	610480001	6
2021	DZN	610491131	610491131	6
2021	DZN	610501137	610501137	6
2021	DZN	610511141	610511141	6
2021	DZN	610521148	610521148	6
2021	DZN	610531004	610531004	6
2021	DZN	610531005	610531005	6
2021	DZN	610541033	610541033	6
2021	DZN	610541034	610541034	6
2021	DZN	610551053	610551053	6
2021	DZN	610561054	610561054	6
2021	DZN	610571144	610571144	6
2021	DZN	610581041	610581041	6
2021	DZN	610591048	610591048	6
2021	DZN	610591049	610591049	6
2021	DZN	610591050	610591050	6
2021	DZN	610601078	610601078	6
2021	DZN	610611093	610611093	6
2021	DZN	610621099	610621099	6
2021	DZN	610621100	610621100	6
2021	DZN	610641127	610641127	6
2021	DZN	610641128	610641128	6
2021	DZN	610651029	610651029	6
2021	DZN	610661038	610661038	6
2021	DZN	610671126	610671126	6
2021	DZN	610681145	610681145	6
2021	DZN	610691017	610691017	6
2021	DZN	610691018	610691018	6
2021	DZN	610701032	610701032	6
2021	DZN	610711046	610711046	6
2021	DZN	610721061	610721061	6
2021	DZN	610721062	610721062	6
2021	DZN	610731045	610731045	6
2021	DZN	610741132	610741132	6
2021	DZN	610741133	610741133	6
2021	DZN	610751001	610751001	6
2021	DZN	610761019	610761019	6
2021	DZN	610761020	610761020	6
2021	DZN	610771021	610771021	6
2021	DZN	610771022	610771022	6
2021	DZN	610771023	610771023	6
2021	DZN	610771024	610771024	6
2021	DZN	610781097	610781097	6
2021	DZN	610791098	610791098	6
2021	DZN	610801108	610801108	6
2021	DZN	610811117	610811117	6
2021	DZN	610821135	610821135	6
2021	DZN	610831143	610831143	6
2021	DZN	610841147	610841147	6
2021	DZN	610851039	610851039	6
2021	DZN	610851040	610851040	6
2021	DZN	610861044	610861044	6
2021	DZN	610871070	610871070	6
2021	DZN	610881081	610881081	6
2021	DZN	610891101	610891101	6
2021	DZN	610901103	610901103	6
2021	DZN	610911115	610911115	6
2021	DZN	610921134	610921134	6
2021	DZN	610931064	610931064	6
2021	DZN	610941094	610941094	6
2021	DZN	610951116	610951116	6
2021	DZN	610961136	610961136	6
2021	DZN	610971138	610971138	6
2021	DZN	610971139	610971139	6
2021	DZN	610981146	610981146	6
2021	DZN	610990001	610990001	6
2021	DZN	611000001	611000001	6
2021	DZN	611000002	611000002	6
2021	DZN	611000003	611000003	6
2021	DZN	694999499	694999499	6
2021	DZN	697999799	697999799	6
2021	DZN	710011290	710011290	7
2021	DZN	710021037	710021037	7
2021	DZN	710021124	710021124	7
2021	DZN	710021194	710021194	7
2021	DZN	710021283	710021283	7
2021	DZN	710021302	710021302	7
2021	DZN	710021388	710021388	7
2021	DZN	710031393	710031393	7
2021	DZN	710041115	710041115	7
2021	DZN	710041204	710041204	7
2021	DZN	710041229	710041229	7
2021	DZN	710041365	710041365	7
2021	DZN	710051173	710051173	7
2021	DZN	710051190	710051190	7
2021	DZN	710051315	710051315	7
2021	DZN	710061161	710061161	7
2021	DZN	710061284	710061284	7
2021	DZN	710071232	710071232	7
2021	DZN	710071352	710071352	7
2021	DZN	710081011	710081011	7
2021	DZN	710081085	710081085	7
2021	DZN	710081206	710081206	7
2021	DZN	710091040	710091040	7
2021	DZN	710091077	710091077	7
2021	DZN	710091308	710091308	7
2021	DZN	710101386	710101386	7
2021	DZN	710111199	710111199	7
2021	DZN	710121048	710121048	7
2021	DZN	710121116	710121116	7
2021	DZN	710121154	710121154	7
2021	DZN	710121909	710121909	7
2021	DZN	710131033	710131033	7
2021	DZN	710131187	710131187	7
2021	DZN	710131279	710131279	7
2021	DZN	710131396	710131396	7
2021	DZN	710141109	710141109	7
2021	DZN	710151198	710151198	7
2021	DZN	710161297	710161297	7
2021	DZN	710161312	710161312	7
2021	DZN	710170001	710170001	7
2021	DZN	710181008	710181008	7
2021	DZN	710191101	710191101	7
2021	DZN	710201023	710201023	7
2021	DZN	710211034	710211034	7
2021	DZN	710221175	710221175	7
2021	DZN	710221338	710221338	7
2021	DZN	710221342	710221342	7
2021	DZN	710231066	710231066	7
2021	DZN	710241186	710241186	7
2021	DZN	710251047	710251047	7
2021	DZN	710261062	710261062	7
2021	DZN	710271010	710271010	7
2021	DZN	710271254	710271254	7
2021	DZN	710281316	710281316	7
2021	DZN	710291083	710291083	7
2021	DZN	710301088	710301088	7
2021	DZN	710311110	710311110	7
2021	DZN	710311162	710311162	7
2021	DZN	710311182	710311182	7
2021	DZN	710321286	710321286	7
2021	DZN	710321336	710321336	7
2021	DZN	710331209	710331209	7
2021	DZN	710341328	710341328	7
2021	DZN	710350001	710350001	7
2021	DZN	710351093	710351093	7
2021	DZN	710351169	710351169	7
2021	DZN	710351239	710351239	7
2021	DZN	710361069	710361069	7
2021	DZN	710371255	710371255	7
2021	DZN	710381280	710381280	7
2021	DZN	710381324	710381324	7
2021	DZN	710381904	710381904	7
2021	DZN	710381906	710381906	7
2021	DZN	710391334	710391334	7
2021	DZN	710401211	710401211	7
2021	DZN	710411005	710411005	7
2021	DZN	710411052	710411052	7
2021	DZN	710411125	710411125	7
2021	DZN	710411902	710411902	7
2021	DZN	710421072	710421072	7
2021	DZN	710431240	710431240	7
2021	DZN	710441022	710441022	7
2021	DZN	710451272	710451272	7
2021	DZN	710451289	710451289	7
2021	DZN	710451374	710451374	7
2021	DZN	710451915	710451915	7
2021	DZN	710461007	710461007	7
2021	DZN	710461273	710461273	7
2021	DZN	710471392	710471392	7
2021	DZN	710481263	710481263	7
2021	DZN	710491120	710491120	7
2021	DZN	710491213	710491213	7
2021	DZN	710501309	710501309	7
2021	DZN	710501345	710501345	7
2021	DZN	710511128	710511128	7
2021	DZN	710511215	710511215	7
2021	DZN	710511223	710511223	7
2021	DZN	710511299	710511299	7
2021	DZN	710511901	710511901	7
2021	DZN	710521026	710521026	7
2021	DZN	710521065	710521065	7
2021	DZN	710521090	710521090	7
2021	DZN	710521095	710521095	7
2021	DZN	710521140	710521140	7
2021	DZN	710521163	710521163	7
2021	DZN	710521331	710521331	7
2021	DZN	710521333	710521333	7
2021	DZN	710521391	710521391	7
2021	DZN	710531073	710531073	7
2021	DZN	710531089	710531089	7
2021	DZN	710531181	710531181	7
2021	DZN	710531291	710531291	7
2021	DZN	710541042	710541042	7
2021	DZN	710541081	710541081	7
2021	DZN	710541086	710541086	7
2021	DZN	710541139	710541139	7
2021	DZN	710541185	710541185	7
2021	DZN	710541221	710541221	7
2021	DZN	710541353	710541353	7
2021	DZN	710541363	710541363	7
2021	DZN	710551133	710551133	7
2021	DZN	710551228	710551228	7
2021	DZN	710551249	710551249	7
2021	DZN	710551261	710551261	7
2021	DZN	710551337	710551337	7
2021	DZN	710561230	710561230	7
2021	DZN	710571035	710571035	7
2021	DZN	710571285	710571285	7
2021	DZN	710571323	710571323	7
2021	DZN	710571339	710571339	7
2021	DZN	710571395	710571395	7
2021	DZN	710581122	710581122	7
2021	DZN	710581371	710581371	7
2021	DZN	710581378	710581378	7
2021	DZN	710591197	710591197	7
2021	DZN	710601318	710601318	7
2021	DZN	710611032	710611032	7
2021	DZN	710611219	710611219	7
2021	DZN	710611256	710611256	7
2021	DZN	710611268	710611268	7
2021	DZN	710611343	710611343	7
2021	DZN	710621044	710621044	7
2021	DZN	710621205	710621205	7
2021	DZN	710621329	710621329	7
2021	DZN	710631226	710631226	7
2021	DZN	710631346	710631346	7
2021	DZN	710641160	710641160	7
2021	DZN	710651051	710651051	7
2021	DZN	710651131	710651131	7
2021	DZN	710651157	710651157	7
2021	DZN	710651202	710651202	7
2021	DZN	710651370	710651370	7
2021	DZN	710660001	710660001	7
2021	DZN	710660002	710660002	7
2021	DZN	710660003	710660003	7
2021	DZN	710661147	710661147	7
2021	DZN	710671078	710671078	7
2021	DZN	710671097	710671097	7
2021	DZN	710671214	710671214	7
2021	DZN	710671394	710671394	7
2021	DZN	710681003	710681003	7
2021	DZN	710681016	710681016	7
2021	DZN	710681167	710681167	7
2021	DZN	710681217	710681217	7
2021	DZN	710681319	710681319	7
2021	DZN	710681321	710681321	7
2021	DZN	710681349	710681349	7
2021	DZN	794999499	794999499	7
2021	DZN	797999799	797999799	7
2021	DZN	810011001	810011001	8
2021	DZN	810020001	810020001	8
2021	DZN	810020002	810020002	8
2021	DZN	810020003	810020003	8
2021	DZN	810021003	810021003	8
2021	DZN	810021005	810021005	8
2021	DZN	810031006	810031006	8
2021	DZN	810031007	810031007	8
2021	DZN	810031008	810031008	8
2021	DZN	810031037	810031037	8
2021	DZN	810031038	810031038	8
2021	DZN	810041009	810041009	8
2021	DZN	810041010	810041010	8
2021	DZN	810051011	810051011	8
2021	DZN	810061012	810061012	8
2021	DZN	810071013	810071013	8
2021	DZN	810081014	810081014	8
2021	DZN	810091015	810091015	8
2021	DZN	810101016	810101016	8
2021	DZN	810111017	810111017	8
2021	DZN	810120001	810120001	8
2021	DZN	810131018	810131018	8
2021	DZN	810131019	810131019	8
2021	DZN	810141020	810141020	8
2021	DZN	810151022	810151022	8
2021	DZN	810151023	810151023	8
2021	DZN	810161023	810161023	8
2021	DZN	810161024	810161024	8
2021	DZN	810171025	810171025	8
2021	DZN	810181039	810181039	8
2021	DZN	810191027	810191027	8
2021	DZN	810201028	810201028	8
2021	DZN	810201029	810201029	8
2021	DZN	810211030	810211030	8
2021	DZN	810221031	810221031	8
2021	DZN	810231032	810231032	8
2021	DZN	810241033	810241033	8
2021	DZN	810251034	810251034	8
2021	DZN	810261035	810261035	8
2021	DZN	810310001	810310001	8
2021	DZN	810310002	810310002	8
2021	DZN	810310003	810310003	8
2021	DZN	810321517	810321517	8
2021	DZN	810341401	810341401	8
2021	DZN	810351445	810351445	8
2021	DZN	810361450	810361450	8
2021	DZN	810371455	810371455	8
2021	DZN	810381460	810381460	8
2021	DZN	810390001	810390001	8
2021	DZN	810390002	810390002	8
2021	DZN	810401404	810401404	8
2021	DZN	810401405	810401405	8
2021	DZN	810401406	810401406	8
2021	DZN	810430001	810430001	8
2021	DZN	810440001	810440001	8
2021	DZN	810440002	810440002	8
2021	DZN	810450001	810450001	8
2021	DZN	810451412	810451412	8
2021	DZN	810461414	810461414	8
2021	DZN	810471416	810471416	8
2021	DZN	810471417	810471417	8
2021	DZN	810481418	810481418	8
2021	DZN	810490001	810490001	8
2021	DZN	810491102	810491102	8
2021	DZN	810491160	810491160	8
2021	DZN	810501103	810501103	8
2021	DZN	810510001	810510001	8
2021	DZN	810510002	810510002	8
2021	DZN	810510003	810510003	8
2021	DZN	810510004	810510004	8
2021	DZN	810531111	810531111	8
2021	DZN	810531112	810531112	8
2021	DZN	810531113	810531113	8
2021	DZN	810531114	810531114	8
2021	DZN	810531115	810531115	8
2021	DZN	810531116	810531116	8
2021	DZN	810541120	810541120	8
2021	DZN	810541121	810541121	8
2021	DZN	810541165	810541165	8
2021	DZN	810541166	810541166	8
2021	DZN	810551122	810551122	8
2021	DZN	810561129	810561129	8
2021	DZN	810571131	810571131	8
2021	DZN	810571132	810571132	8
2021	DZN	810571133	810571133	8
2021	DZN	810571171	810571171	8
2021	DZN	810581136	810581136	8
2021	DZN	810600001	810600001	8
2021	DZN	810600002	810600002	8
2021	DZN	810601145	810601145	8
2021	DZN	810611146	810611146	8
2021	DZN	810611147	810611147	8
2021	DZN	810621117	810621117	8
2021	DZN	810621118	810621118	8
2021	DZN	810621119	810621119	8
2021	DZN	810621163	810621163	8
2021	DZN	810621164	810621164	8
2021	DZN	810621174	810621174	8
2021	DZN	810631123	810631123	8
2021	DZN	810631172	810631172	8
2021	DZN	810641127	810641127	8
2021	DZN	810641128	810641128	8
2021	DZN	810661173	810661173	8
2021	DZN	810671134	810671134	8
2021	DZN	810671135	810671135	8
2021	DZN	810681137	810681137	8
2021	DZN	810681138	810681138	8
2021	DZN	810691140	810691140	8
2021	DZN	810700001	810700001	8
2021	DZN	810700002	810700002	8
2021	DZN	810701148	810701148	8
2021	DZN	810711301	810711301	8
2021	DZN	810721302	810721302	8
2021	DZN	810731303	810731303	8
2021	DZN	810731304	810731304	8
2021	DZN	810741305	810741305	8
2021	DZN	810741306	810741306	8
2021	DZN	810751307	810751307	8
2021	DZN	810761309	810761309	8
2021	DZN	810771310	810771310	8
2021	DZN	810781311	810781311	8
2021	DZN	810791312	810791312	8
2021	DZN	810800001	810800001	8
2021	DZN	810801313	810801313	8
2021	DZN	810801314	810801314	8
2021	DZN	810801343	810801343	8
2021	DZN	810801344	810801344	8
2021	DZN	810801345	810801345	8
2021	DZN	810811316	810811316	8
2021	DZN	810821317	810821317	8
2021	DZN	810821318	810821318	8
2021	DZN	810821319	810821319	8
2021	DZN	810821320	810821320	8
2021	DZN	810831321	810831321	8
2021	DZN	810841322	810841322	8
2021	DZN	810851341	810851341	8
2021	DZN	810861323	810861323	8
2021	DZN	810871324	810871324	8
2021	DZN	810881325	810881325	8
2021	DZN	810891340	810891340	8
2021	DZN	810901326	810901326	8
2021	DZN	810901327	810901327	8
2021	DZN	810911251	810911251	8
2021	DZN	810921252	810921252	8
2021	DZN	810931253	810931253	8
2021	DZN	810941254	810941254	8
2021	DZN	810951255	810951255	8
2021	DZN	810961256	810961256	8
2021	DZN	810971257	810971257	8
2021	DZN	810980001	810980001	8
2021	DZN	810980002	810980002	8
2021	DZN	810980003	810980003	8
2021	DZN	810981259	810981259	8
2021	DZN	810991201	810991201	8
2021	DZN	811001202	811001202	8
2021	DZN	811001203	811001203	8
2021	DZN	811011204	811011204	8
2021	DZN	811021205	811021205	8
2021	DZN	811021206	811021206	8
2021	DZN	811031207	811031207	8
2021	DZN	811041208	811041208	8
2021	DZN	811051209	811051209	8
2021	DZN	811061210	811061210	8
2021	DZN	811061211	811061211	8
2021	DZN	811071212	811071212	8
2021	DZN	811081213	811081213	8
2021	DZN	811090001	811090001	8
2021	DZN	811090002	811090002	8
2021	DZN	811090003	811090003	8
2021	DZN	811090004	811090004	8
2021	DZN	811091216	811091216	8
2021	DZN	811101217	811101217	8
2021	DZN	811110001	811110001	8
2021	DZN	811130001	811130001	8
2021	DZN	811130002	811130002	8
2021	DZN	811130003	811130003	8
2021	DZN	811130004	811130004	8
2021	DZN	811130005	811130005	8
2021	DZN	811140001	811140001	8
2021	DZN	811140002	811140002	8
2021	DZN	811140003	811140003	8
2021	DZN	811150001	811150001	8
2021	DZN	811150002	811150002	8
2021	DZN	811150003	811150003	8
2021	DZN	811150004	811150004	8
2021	DZN	811160001	811160001	8
2021	DZN	811170001	811170001	8
2021	DZN	811180001	811180001	8
2021	DZN	811190001	811190001	8
2021	DZN	811200001	811200001	8
2021	DZN	811210001	811210001	8
2021	DZN	811220001	811220001	8
2021	DZN	811230001	811230001	8
2021	DZN	811240001	811240001	8
2021	DZN	811240002	811240002	8
2021	DZN	811250001	811250001	8
2021	DZN	811260001	811260001	8
2021	DZN	811260002	811260002	8
2021	DZN	811270001	811270001	8
2021	DZN	811280001	811280001	8
2021	DZN	811290001	811290001	8
2021	DZN	811290002	811290002	8
2021	DZN	811300001	811300001	8
2021	DZN	811300002	811300002	8
2021	DZN	811300003	811300003	8
2021	DZN	811300004	811300004	8
2021	DZN	811300005	811300005	8
2021	DZN	811300006	811300006	8
2021	DZN	811310001	811310001	8
2021	DZN	811310002	811310002	8
2021	DZN	811320001	811320001	8
2021	DZN	811330001	811330001	8
2021	DZN	811330002	811330002	8
2021	DZN	811340001	811340001	8
2021	DZN	811350001	811350001	8
2021	DZN	811360001	811360001	8
2021	DZN	811370001	811370001	8
2021	DZN	811390001	811390001	8
2021	DZN	811400001	811400001	8
2021	DZN	811400002	811400002	8
2021	DZN	811410001	811410001	8
2021	DZN	811420001	811420001	8
2021	DZN	811430001	811430001	8
2021	DZN	811440001	811440001	8
2021	DZN	811450001	811450001	8
2021	DZN	811460001	811460001	8
2021	DZN	894999499	894999499	8
2021	DZN	897999799	897999799	8
2021	DZN	910011001	910011001	9
2021	DZN	910021002	910021002	9
2021	DZN	910038888	910038888	9
2021	DZN	910040001	910040001	9
2021	DZN	994999499	994999499	9
2021	DZN	997999799	997999799	9
2021	GCCSA	1GSYD	Greater Sydney	1
2021	GCCSA	1RNSW	Rest of NSW	1
2021	GCCSA	2GMEL	Greater Melbourne	2
2021	GCCSA	2RVIC	Rest of Vic.	2
2021	GCCSA	3GBRI	Greater Brisbane	3
2021	GCCSA	3RQLD	Rest of Qld	3
2021	GCCSA	4GADE	Greater Adelaide	4
2021	GCCSA	4RSAU	Rest of SA	4
2021	GCCSA	5GPER	Greater Perth	5
2021	GCCSA	5RWAU	Rest of WA	5
2021	GCCSA	6GHOB	Greater Hobart	6
2021	GCCSA	6RTAS	Rest of Tas.	6
2021	GCCSA	7GDAR	Greater Darwin	7
2021	GCCSA	7RNTE	Rest of NT	7
2021	GCCSA	8ACTE	Australian Capital Territory	8
2021	GCCSA	9OTER	Other Territories	9
2021	IARE	101001	Bogan	1
2021	IARE	101002	Dubbo	1
2021	IARE	101003	Gilgandra	1
2021	IARE	101004	Narromine	1
2021	IARE	101005	Parkes	1
2021	IARE	101006	Warren	1
2021	IARE	101007	Warrumbungle Shire	1
2021	IARE	101008	Wellington	1
2021	IARE	102001	Armidale	1
2021	IARE	102002	Glen Innes	1
2021	IARE	102003	Gunnedah	1
2021	IARE	102004	Guyra - Tingha	1
2021	IARE	102005	Inverell - Gwydir	1
2021	IARE	102006	Liverpool Plains	1
2021	IARE	102007	Moree	1
2021	IARE	102008	Moree Plains	1
2021	IARE	102009	Muswellbrook	1
2021	IARE	102010	Narrabri	1
2021	IARE	102011	Tamworth	1
2021	IARE	102012	Tenterfield - Jubullum Village	1
2021	IARE	102013	Upper Hunter	1
2021	IARE	102014	Uralla - Walcha	1
2021	IARE	103001	Bourke	1
2021	IARE	103002	Brewarrina	1
2021	IARE	103003	Cobar - Murrin Bridge	1
2021	IARE	103004	Coonamble	1
2021	IARE	103005	Far West	1
2021	IARE	103006	Walgett	1
2021	IARE	104001	Ballina - Bagotville	1
2021	IARE	104002	Byron	1
2021	IARE	104003	Cessnock	1
2021	IARE	104004	Clarence Valley	1
2021	IARE	104005	Coffs Harbour - Nambucca	1
2021	IARE	104006	Gloucester - Dungog	1
2021	IARE	104007	Gosford	1
2021	IARE	104008	Great Lakes	1
2021	IARE	104009	Kempsey	1
2021	IARE	104010	Kyogle	1
2021	IARE	104012	Lismore	1
2021	IARE	104013	Maitland	1
2021	IARE	104014	Newcastle	1
2021	IARE	104015	Port Macquarie - Hastings	1
2021	IARE	104016	Port Stephens	1
2021	IARE	104017	Richmond Valley	1
2021	IARE	104018	Singleton	1
2021	IARE	104019	Taree	1
2021	IARE	104020	Tweed	1
2021	IARE	104022	Lake Macquarie	1
2021	IARE	104023	Wyong	1
2021	IARE	105001	Albury	1
2021	IARE	105002	Balranald - Wentworth	1
2021	IARE	105003	Bathurst	1
2021	IARE	105004	Blayney - Cabonne	1
2021	IARE	105005	Carrathool - Murrumbidgee	1
2021	IARE	105006	Central Murray	1
2021	IARE	105007	Coolamon - Temora - West Wyalong	1
2021	IARE	105008	Cootamundra	1
2021	IARE	105009	Cowra	1
2021	IARE	105010	Deniliquin - Murray	1
2021	IARE	105011	Forbes	1
2021	IARE	105012	Griffith - Leeton	1
2021	IARE	105013	Gundagai - Junee - Harden	1
2021	IARE	105014	Lachlan	1
2021	IARE	105015	Lithgow - Oberon	1
2021	IARE	105016	Mudgee	1
2021	IARE	105017	Narrandera	1
2021	IARE	105018	Orange	1
2021	IARE	105019	Tumut	1
2021	IARE	105020	Upper Murray	1
2021	IARE	105021	Wagga Wagga	1
2021	IARE	105022	Young	1
2021	IARE	106001	Bega Valley	1
2021	IARE	106002	Eurobodalla	1
2021	IARE	106003	Shoalhaven	1
2021	IARE	106004	Snowy - Monaro	1
2021	IARE	106005	Southern Tablelands	1
2021	IARE	107001	Auburn	1
2021	IARE	107002	Baulkham Hills	1
2021	IARE	107003	Blacktown	1
2021	IARE	107004	Blue Mountains	1
2021	IARE	107005	Botany Bay	1
2021	IARE	107006	Camden	1
2021	IARE	107007	Campbelltown	1
2021	IARE	107008	Canterbury - Bankstown	1
2021	IARE	107009	Fairfield	1
2021	IARE	107010	Hawkesbury	1
2021	IARE	107011	Holroyd	1
2021	IARE	107012	Hornsby - Ku-ring-gai	1
2021	IARE	107013	Hunters Hill - Ryde	1
2021	IARE	107014	Hurstville - Kogarah	1
2021	IARE	107015	Kiama - Shellharbour	1
2021	IARE	107016	Leichhardt	1
