"frame_id","display_order","code","label","value_kind"
"ACLD149",17,"17","Couple family: One unemployed, other not in the labour force","substantive"
"ACLD149",18,"18","Couple family: One unemployed, other labour force status not stated","substantive"
"ACLD149",19,"19","Couple family: Both not in the labour force","substantive"
"ACLD149",20,"20","Couple family: One not in the labour force, other labour force status not stated","substantive"
"ACLD149",21,"21","Couple family: Both labour force status not stated","substantive"
"ACLD149",22,"22","One parent family: Employed, worked full-time","substantive"
"ACLD149",23,"23","One parent family: Employed, worked part-time","substantive"
"ACLD149",24,"24","One parent family: Employed, away from work","substantive"
"ACLD149",25,"25","One parent family: Unemployed","substantive"
"ACLD149",26,"26","One parent family: Not in the labour force","substantive"
"ACLD149",27,"27","One parent family: Labour force status not stated","substantive"
"ACLD149",28,"28","Other family","substantive"
"ACLD149",29,"998","Not applicable","not_applicable"
"ACLD149",30,"999","Unlinked record","unlinked"
"ACLD150",1,"1","Employed, worked full-time","substantive"
"ACLD150",2,"2","Employed, worked part-time","substantive"
"ACLD150",3,"3","Employed, away from work","substantive"
"ACLD150",4,"4","Unemployed, looking for full-time work","substantive"
"ACLD150",5,"5","Unemployed, looking for part-time work","substantive"
"ACLD150",6,"6","Not in the labour force","substantive"
"ACLD150",7,"97","Not stated","not_stated"
"ACLD150",8,"98","Not applicable","not_applicable"
"ACLD150",9,"99","Unlinked record","unlinked"
"ACLD151",1,"5 Digits","1270.0.55.003 ASGS Volume 3 2011","external_reference"
"ACLD151",2,"999999","Unlinked record","unlinked"
"ACLD152",1,"5 Digits","1270.0.55.003 ASGS Volume 3 2016","external_reference"
"ACLD152",2,"999999","Unlinked record","unlinked"
"ACLD153",1,"5 Digits","Local Government Areas | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD153",2,"999999","Unlinked record","unlinked"
"ACLD154",1,"1","2011 to 2016 record linked","substantive"
"ACLD154",2,"2","2011 record not linked to 2016","substantive"
"ACLD155",1,"1","2016 to 2021 record linked","substantive"
"ACLD155",2,"2","2016 record not linked to 2021","substantive"
"ACLD156",1,"10","Real estate agent","substantive"
"ACLD156",2,"20","State or territory housing authority","substantive"
"ACLD156",3,"31","Parent/other relative not in the same dwelling","substantive"
"ACLD156",4,"32","Other person not in the same dwelling","substantive"
"ACLD156",5,"40","Residential park (includes caravan parks and marinas)","substantive"
"ACLD156",6,"51","Employer-Government (includes Defence Housing Authority)","substantive"
"ACLD156",7,"52","Employer-other employer","substantive"
"ACLD156",8,"60","Housing co-operative/community/church group","substantive"
"ACLD156",9,"997","Not stated","not_stated"
"ACLD156",10,"998","Not applicable","not_applicable"
"ACLD156",11,"999","Unlinked record","unlinked"
"ACLD157",1,"10","Real estate agent","substantive"
"ACLD157",2,"20","State or territory housing authority","substantive"
"ACLD157",3,"31","Person not in the same household - parent/other relative","substantive"
"ACLD157",4,"32","Person not in the same household - other person","substantive"
"ACLD157",5,"40","Owner/Manager of a residential park (including caravan parks and manufactured home estate)","substantive"
"ACLD157",6,"51","Employer-Government (includes Defence Housing Authority)","substantive"
"ACLD157",7,"52","Employer-other employer","substantive"
"ACLD157",8,"60","Community housing provider","substantive"
"ACLD157",9,"997","Not stated","not_stated"
"ACLD157",10,"998","Not applicable","not_applicable"
"ACLD157",11,"999","Unlinked record","unlinked"
"ACLD158",1,"11 Digits","1270.0.55.001 ASGS Volume 1 2011","external_reference"
"ACLD158",2,"999999999999","Unlinked record","unlinked"
"ACLD159",1,"11 Digits","1270.0.55.001 ASGS Volume 1 2016","external_reference"
"ACLD159",2,"999999999999","Unlinked record","unlinked"
"ACLD160",1,"11 Digits","Mesh Blocks | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD160",2,"999999999999","Unlinked record","unlinked"
"ACLD161",1,"1","Married in a registered marriage","substantive"
"ACLD161",2,"2","Married in a de facto marriage","substantive"
"ACLD161",3,"3","Not married","substantive"
"ACLD161",4,"98","Not applicable","not_applicable"
"ACLD161",5,"99","Unlinked record","unlinked"
"ACLD162",1,"1","Nil repayments","substantive"
"ACLD162",2,"2","$1-$149","substantive"
"ACLD162",3,"3","$150-$299","substantive"
"ACLD162",4,"4","$300-$449","substantive"
"ACLD162",5,"5","$450-$599","substantive"
"ACLD162",6,"6","$600-$799","substantive"
"ACLD162",7,"7","$800-$999","substantive"
"ACLD162",8,"8","$1,000-$1,199","substantive"
"ACLD162",9,"9","$1,200-$1,399","substantive"
"ACLD162",10,"10","$1,400-$1,599","substantive"
"ACLD162",11,"11","$1,600-$1,799","substantive"
"ACLD162",12,"12","$1,800-$1,999","substantive"
"ACLD162",13,"13","$2,000-$2,199","substantive"
"ACLD162",14,"14","$2,200-$2,399","substantive"
"ACLD162",15,"15","$2,400-$2,599","substantive"
"ACLD162",16,"16","$2,600-$2,999","substantive"
"ACLD162",17,"17","$3,000-$3,999","substantive"
"ACLD162",18,"18","$4,000-$4,999","substantive"
"ACLD162",19,"19","$5000 and over","substantive"
"ACLD162",20,"997","Not stated","not_stated"
"ACLD162",21,"998","Not applicable","not_applicable"
"ACLD162",22,"999","Unlinked record","unlinked"
"ACLD163",1,"1","Nil repayments","substantive"
"ACLD163",2,"2","$1-$149","substantive"
"ACLD163",3,"3","$150-$299","substantive"
"ACLD163",4,"4","$300-$449","substantive"
"ACLD163",5,"5","$450-$599","substantive"
"ACLD163",6,"6","$600-$799","substantive"
"ACLD163",7,"7","$800-$999","substantive"
"ACLD163",8,"8","$1,000-$1,199","substantive"
"ACLD163",9,"9","$1,200-$1,399","substantive"
"ACLD163",10,"10","$1,400-$1,599","substantive"
"ACLD163",11,"11","$1,600-$1,799","substantive"
"ACLD163",12,"12","$1,800-$1,999","substantive"
"ACLD163",13,"13","$2,000-$2,199","substantive"
"ACLD163",14,"14","$2,200-$2,399","substantive"
"ACLD163",15,"15","$2,400-$2,599","substantive"
"ACLD163",16,"16","$2,600-$2,799","substantive"
"ACLD163",17,"17","$2,800-$2,999","substantive"
"ACLD163",18,"18","$3,000-$3,499","substantive"
"ACLD163",19,"19","$3,500-$3,999","substantive"
"ACLD163",20,"20","$4,000-$4,999","substantive"
"ACLD163",21,"21","$5000 and over","substantive"
"ACLD163",22,"997","Not stated","not_stated"
"ACLD163",23,"998","Not applicable","not_applicable"
"ACLD163",24,"999","Unlinked record","unlinked"
"ACLD164",1,"1","Never married","substantive"
"ACLD164",2,"2","Widowed","substantive"
"ACLD164",3,"3","Divorced","substantive"
"ACLD164",4,"4","Separated","substantive"
"ACLD164",5,"5","Married","substantive"
"ACLD164",6,"98","Not applicable","not_applicable"
"ACLD164",7,"99","Unlinked record","unlinked"
"ACLD165",1,"1","Never married","substantive"
"ACLD165",2,"2","Widowed","substantive"
"ACLD165",3,"3","Divorced","substantive"
"ACLD165",4,"4","Separated","substantive"
"ACLD165",5,"5","Married","substantive"
"ACLD165",6,"97","Not stated","not_stated"
"ACLD165",7,"98","Not applicable","not_applicable"
"ACLD165",8,"99","Unlinked record","unlinked"
"ACLD166",1,"1","Train","substantive"
"ACLD166",2,"2","Bus","substantive"
"ACLD166",3,"3","Ferry","substantive"
"ACLD166",4,"4","Tram","substantive"
"ACLD166",5,"5","Taxi","substantive"
"ACLD166",6,"6","Car, as driver","substantive"
"ACLD166",7,"7","Car, as passenger","substantive"
"ACLD166",8,"8","Truck","substantive"
"ACLD166",9,"9","Motorbike/scooter","substantive"
"ACLD166",10,"10","Bicycle","substantive"
"ACLD166",11,"11","Other including multiple forms of transport","substantive"
"ACLD166",12,"12","Walked only","substantive"
"ACLD166",13,"13","Worked at home","substantive"
"ACLD166",14,"14","Did not go to work","substantive"
"ACLD166",15,"997","Not stated","not_stated"
"ACLD166",16,"998","Not applicable","not_applicable"
"ACLD166",17,"999","Unlinked record","unlinked"
"ACLD167",1,"1","Train","substantive"
"ACLD167",2,"2","Bus","substantive"
"ACLD167",3,"3","Ferry","substantive"
"ACLD167",4,"4","Tram/light rail","substantive"
"ACLD167",5,"5","Taxi/ride-share service","substantive"
"ACLD167",6,"6","Car, as driver","substantive"
"ACLD167",7,"7","Car, as passenger","substantive"
"ACLD167",8,"8","Truck","substantive"
"ACLD167",9,"9","Motorbike/scooter","substantive"
"ACLD167",10,"10","Bicycle","substantive"
"ACLD167",11,"11","Other including multiple forms of transport","substantive"
"ACLD167",12,"12","Walked only","substantive"
"ACLD167",13,"13","Worked at home","substantive"
"ACLD167",14,"14","Did not go to work","substantive"
"ACLD167",15,"997","Not stated","not_stated"
"ACLD167",16,"998","Not applicable","not_applicable"
"ACLD167",17,"999","Unlinked record","unlinked"
"ACLD168",1,"1","All residents in the household aged 1 year and over had a different address 1 year ago","substantive"
"ACLD168",2,"2","Some residents in the household aged 1 year and over had a different address 1 year ago","substantive"
"ACLD168",3,"3","No residents in the household aged 1 year and over had a different address 1 year ago","substantive"
"ACLD168",4,"97","Not stated","not_stated"
"ACLD168",5,"98","Not applicable","not_applicable"
"ACLD168",6,"99","Unlinked record","unlinked"
"ACLD169",1,"1","All residents aged five years and over changed address during the last five years","substantive"
"ACLD169",2,"2","Some residents aged five years and over changed address over last five years but all stated address five years ago","substantive"
"ACLD169",3,"3","No residents aged five years and over changed address over the last five years","substantive"
"ACLD169",4,"97","Not stated","not_stated"
"ACLD169",5,"98","Not applicable","not_applicable"
"ACLD169",6,"99","Unlinked record","unlinked"
"ACLD170",1,"1","No Internet connection","substantive"
"ACLD170",2,"2","Broadband connection","substantive"
"ACLD170",3,"3","Dial-up connection","substantive"
"ACLD170",4,"4","Other connection","substantive"
"ACLD170",5,"97","Not stated","not_stated"
"ACLD170",6,"98","Not applicable","not_applicable"
"ACLD170",7,"99","Unlinked record","unlinked"
"ACLD171",1,"1","Internet accessed from dwelling","substantive"
"ACLD171",2,"2","Internet not accessed from dwelling","substantive"
"ACLD171",3,"97","Not stated","not_stated"
"ACLD171",4,"98","Not applicable","not_applicable"
"ACLD171",5,"99","Unlinked record","unlinked"
"ACLD172",1,"1","No members aged 15 years and over temporarily absent and all members stated labour force status","substantive"
"ACLD172",2,"2","No members aged 15 years and over temporarily absent and 1 or more members did not state labour force status","substantive"
"ACLD172",3,"3","1 or more members aged 15 years and over temporarily absent and all members stated labour force status","substantive"
"ACLD172",4,"4","1 or more members aged 15 years and over and temporarily absent and 1 or more members did not state labour force status","substantive"
"ACLD172",5,"98","Not applicable","not_applicable"
"ACLD172",6,"99","Unlinked record","unlinked"
"ACLD173",1,"1","Hotel, motel, bed and breakfast","substantive"
"ACLD173",2,"2","Nurses' and Staff quarters","substantive"
"ACLD173",3,"3","Boarding house, private hotel, Hostel for homeless, night shelter, refuge","substantive"
"ACLD173",4,"4","Boarding school, Residential college, hall of residence","substantive"
"ACLD173",5,"5","Public hospital, Private hospital, Psychiatric hospital or institution","substantive"
"ACLD173",6,"6","Hostel for the disabled","substantive"
"ACLD173",7,"7","Nursing home","substantive"
"ACLD173",8,"8","Accommodation for the retired or aged (not self-contained)","substantive"
"ACLD173",9,"9","Prison, corrective institution for adult, immigration detention centre","substantive"
"ACLD173",10,"10","Other and non-classifiable","substantive"
"ACLD173",11,"997","Not stated","not_stated"
"ACLD173",12,"998","Not applicable","not_applicable"
"ACLD173",13,"999","Unlinked record","unlinked"
"ACLD174",1,"1","One person","substantive"
"ACLD174",2,"2","Two persons","substantive"
"ACLD174",3,"3","Three persons","substantive"
"ACLD174",4,"4","Four persons","substantive"
"ACLD174",5,"5","Five persons","substantive"
"ACLD174",6,"6","Six persons","substantive"
"ACLD174",7,"7","Seven persons","substantive"
"ACLD174",8,"8","Eight or more persons","substantive"
"ACLD174",9,"98","Not applicable","not_applicable"
"ACLD174",10,"99","Unlinked record","unlinked"
"ACLD175",1,"6-digit","2901.0 Census Dictionary 2011, OCCP","external_reference"
"ACLD175",2,"9999997","Not stated","not_stated"
"ACLD175",3,"9999998","Not applicable","not_applicable"
"ACLD175",4,"9999999","Unlinked record","unlinked"
"ACLD176",1,"6-digit","2901.0 Census Dictionary 2016, OCCP","external_reference"
"ACLD176",2,"9999997","Not stated","not_stated"
"ACLD176",3,"9999998","Not applicable","not_applicable"
"ACLD176",4,"9999999","Unlinked record","unlinked"
"ACLD177",1,"6-digit","Occupation (OCCP) | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD177",2,"9999997","Not stated","not_stated"
"ACLD177",3,"9999998","Not applicable","not_applicable"
"ACLD177",4,"9999999","Unlinked record","unlinked"
"ACLD178",1,"1","Managers","substantive"
"ACLD178",2,"2","Professionals","substantive"
"ACLD178",3,"3","Technicians and Trades Workers","substantive"
"ACLD178",4,"4","Community and Personal Service Workers","substantive"
"ACLD178",5,"5","Clerical and Administrative Workers","substantive"
"ACLD178",6,"6","Sales Workers","substantive"
"ACLD178",7,"7","Machinery Operators and Drivers","substantive"
"ACLD178",8,"8","Labourers","substantive"
"ACLD178",9,"0","Inadequately described","substantive"
"ACLD178",10,"97","Not stated","not_stated"
"ACLD178",11,"98","Not applicable","not_applicable"
"ACLD178",12,"99","Unlinked record","unlinked"
"ACLD179",1,"1","Skill level one","substantive"
"ACLD179",2,"2","Skill level two","substantive"
"ACLD179",3,"3","Skill level three","substantive"
"ACLD179",4,"4","Skill level four","substantive"
"ACLD179",5,"5","Skill level five","substantive"
"ACLD179",6,"9","Skill level not ascertainable","substantive"
"ACLD179",7,"98","Not applicable","not_applicable"
"ACLD179",8,"99","Unlinked record","unlinked"
"ACLD180",1,"1","Skill level one","substantive"
"ACLD180",2,"2","Skill level two","substantive"
"ACLD180",3,"3","Skill level three","substantive"
"ACLD180",4,"4","Skill level four","substantive"
"ACLD180",5,"5","Skill level five","substantive"
"ACLD180",6,"9","Skill level not determined","substantive"
"ACLD180",7,"98","Not applicable","not_applicable"
"ACLD180",8,"99","Unlinked record","unlinked"
"ACLD181",1,"1","Skill level 1","substantive"
"ACLD181",2,"2","Skill level two","substantive"
"ACLD181",3,"3","Skill level three","substantive"
"ACLD181",4,"4","Skill level four","substantive"
"ACLD181",5,"5","Skill level five","substantive"
"ACLD181",6,"9","Skill level not ascertainable","substantive"
"ACLD181",7,"98","Not applicable","not_applicable"
"ACLD181",8,"99","Unlinked record","unlinked"
"ACLD182",1,"9 Digits","1270.0.55.001 ASGS Volume 1 2011","external_reference"
"ACLD182",2,"9999999999","Unlinked record","unlinked"
"ACLD183",1,"9 Digits","1270.0.55.001 ASGS Volume 1 2016","external_reference"
"ACLD183",2,"9999999999","Unlinked record","unlinked"
"ACLD184",1,"9 Digits","Statistical Area Level 2 | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD184",2,"9999999999","Unlinked record","unlinked"
"ACLD185",1,"1","Australia","substantive"
"ACLD185",2,"2","Overseas","substantive"
"ACLD185",3,"97","Not stated","not_stated"
"ACLD185",4,"98","Not applicable","not_applicable"
"ACLD185",5,"99","Unlinked record","unlinked"
"ACLD186",1,"6 Digits","2901.0 Census Dictionary 2011, QALFP","external_reference"
"ACLD186",2,"9999997","Not stated","not_stated"
"ACLD186",3,"9999998","Not applicable","not_applicable"
"ACLD186",4,"9999999","Unlinked record","unlinked"
"ACLD187",1,"6 Digits","2901.0 Census Dictionary 2016, QALFP","external_reference"
"ACLD187",2,"9999997","Not stated","not_stated"
"ACLD187",3,"9999998","Not applicable","not_applicable"
"ACLD187",4,"9999999","Unlinked record","unlinked"
"ACLD188",1,"6 Digits","Non-school qualification: field of study (QALFP) | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD188",2,"9999997","Not stated","not_stated"
"ACLD188",3,"9999998","Not applicable","not_applicable"
"ACLD188",4,"9999999","Unlinked record","unlinked"
"ACLD189",1,"1","Natural and Physical Sciences","substantive"
"ACLD189",2,"2","Information Technology","substantive"
"ACLD189",3,"3","Engineering and Related Technologies","substantive"
"ACLD189",4,"4","Architecture and Building","substantive"
"ACLD189",5,"5","Agriculture, Environmental and Related Studies","substantive"
"ACLD189",6,"6","Health","substantive"
"ACLD189",7,"7","Education","substantive"
"ACLD189",8,"8","Management and Commerce","substantive"
"ACLD189",9,"9","Society and Culture","substantive"
"ACLD189",10,"10","Creative Arts","substantive"
"ACLD189",11,"11","Food, Hospitality and Personal Services","substantive"
"ACLD189",12,"12","Mixed field programmes or inadequately described","substantive"
"ACLD189",13,"997","Not stated","not_stated"
"ACLD189",14,"998","Not applicable","not_applicable"
"ACLD189",15,"999","Unlinked record","unlinked"
"ACLD190",1,"100","Postgraduate Degree Level, nfd","substantive"
"ACLD190",2,"110","Doctoral Degree Level, nfd","substantive"
"ACLD190",3,"111","Higher Doctorate","substantive"
"ACLD190",4,"112","Doctorate by Research","substantive"
"ACLD190",5,"113","Doctorate by Coursework","substantive"
"ACLD190",6,"114","Professional Specialist Qualification at Doctoral Degree Level","substantive"
"ACLD190",7,"120","Master Degree Level, nfd","substantive"
"ACLD190",8,"121","Master Degree by Research","substantive"
"ACLD190",9,"122","Master Degree by Coursework","substantive"
"ACLD190",10,"123","Professional Specialist Qualification at Master Degree Level","substantive"
"ACLD190",11,"200","Graduate Diploma and Graduate Certificate Level, nfd","substantive"
"ACLD190",12,"210","Graduate Diploma Level, nfd","substantive"
"ACLD190",13,"211","Graduate Diploma","substantive"
"ACLD190",14,"213","Professional Specialist Qualification at Graduate Diploma Level","substantive"
"ACLD190",15,"220","Graduate Certificate Level, nfd","substantive"
"ACLD190",16,"221","Graduate Certificate","substantive"
"ACLD190",17,"222","Professional Specialist Qualification at Graduate Certificate Level","substantive"
"ACLD190",18,"310","Bachelor Degree Level, nfd","substantive"
"ACLD190",19,"311","Bachelor (Honours) Degree","substantive"
"ACLD190",20,"312","Bachelor (Pass) Degree","substantive"
"ACLD190",21,"400","Advanced Diploma and Diploma Level, nfd","substantive"
"ACLD190",22,"410","Advanced Diploma and Associate Degree Level, nfd","substantive"
"ACLD190",23,"411","Advanced Diploma","substantive"
"ACLD190",24,"413","Associate Degree","substantive"
"ACLD190",25,"420","Diploma Level, nfd","substantive"
"ACLD190",26,"421","Diploma","substantive"
"ACLD190",27,"500","Certificate Level, nfd","substantive"
"ACLD190",28,"510","Certificate III & IV Level, nfd","substantive"
"ACLD190",29,"511","Certificate IV","substantive"
"ACLD190",30,"514","Certificate III","substantive"
"ACLD190",31,"520","Certificate I & II Level, nfd","substantive"
"ACLD190",32,"521","Certificate II","substantive"
"ACLD190",33,"524","Certificate I","substantive"
"ACLD190",34,"011","Level of education inadequately described","substantive"
"ACLD190",35,"9997","Level of education not stated","substantive"
"ACLD190",36,"9998","Not applicable","not_applicable"
"ACLD190",37,"9999","Unlinked record","unlinked"
"ACLD191",1,"2 Digits","1270.0.55.005 ASGS Volume 5 2011","external_reference"
"ACLD191",2,"999","Unlinked record","unlinked"
"ACLD192",1,"2 Digits","Remoteness Areas | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD192",2,"999","Unlinked record","unlinked"
"ACLD193",1,"101","Buddhism","substantive"
"ACLD193",2,"200","Christian, nfd","substantive"
"ACLD193",3,"201","Anglican","substantive"
"ACLD193",4,"203","Baptist","substantive"
"ACLD193",5,"205","Brethren","substantive"
"ACLD193",6,"207","Catholic","substantive"
"ACLD193",7,"211","Churches of Christ","substantive"
"ACLD193",8,"213","Jehovah's Witnesses","substantive"
"ACLD193",9,"215","Latter-day Saints","substantive"
"ACLD193",10,"217","Lutheran","substantive"
"ACLD193",11,"221","Oriental Orthodox","substantive"
"ACLD193",12,"222","Assyrian Apostolic","substantive"
"ACLD193",13,"223","Eastern Orthodox","substantive"
"ACLD193",14,"225","Presbyterian and Reformed","substantive"
"ACLD193",15,"227","Salvation Army","substantive"
"ACLD193",16,"231","Seventh-day Adventist","substantive"
"ACLD193",17,"233","Uniting Church","substantive"
"ACLD193",18,"240","Pentecostal","substantive"
"ACLD193",19,"280","Other Protestant","substantive"
"ACLD193",20,"290","Other Christian","substantive"
"ACLD193",21,"301","Hinduism","substantive"
"ACLD193",22,"401","Islam","substantive"
"ACLD193",23,"501","Judaism","substantive"
"ACLD193",24,"601","Australian Aboriginal Traditional Religions","substantive"
"ACLD193",25,"603","Baha'i","substantive"
"ACLD193",26,"605","Chinese Religions","substantive"
"ACLD193",27,"607","Druse","substantive"
"ACLD193",28,"611","Japanese Religions","substantive"
"ACLD193",29,"613","Nature Religions","substantive"
"ACLD193",30,"615","Sikhism","substantive"
"ACLD193",31,"617","Spiritualism","substantive"
"ACLD193",32,"699","Miscellaneous Religions","substantive"
"ACLD193",33,"701","No Religion","substantive"
"ACLD193",34,"0","Supplementary codes","substantive"
"ACLD193",35,"9997","Not stated","not_stated"
"ACLD193",36,"9999","Unlinked Record","unlinked"
"ACLD194",1,"101","Buddhism","substantive"
"ACLD194",2,"200","Christian, nfd","substantive"
"ACLD194",3,"201","Anglican","substantive"
"ACLD194",4,"203","Baptist","substantive"
"ACLD194",5,"205","Brethren","substantive"
"ACLD194",6,"207","Catholic","substantive"
"ACLD194",7,"211","Churches of Christ","substantive"
"ACLD194",8,"213","Jehovah's Witnesses","substantive"
"ACLD194",9,"215","Latter-day Saints","substantive"
"ACLD194",10,"217","Lutheran","substantive"
"ACLD194",11,"221","Oriental Orthodox","substantive"
"ACLD194",12,"222","Assyrian Apostolic","substantive"
"ACLD194",13,"223","Eastern Orthodox","substantive"
"ACLD194",14,"225","Presbyterian and Reformed","substantive"
"ACLD194",15,"227","Salvation Army","substantive"
"ACLD194",16,"231","Seventh-day Adventist","substantive"
"ACLD194",17,"233","Uniting Church","substantive"
"ACLD194",18,"240","Pentecostal","substantive"
"ACLD194",19,"280","Other Protestant","substantive"
"ACLD194",20,"290","Other Christian","substantive"
"ACLD194",21,"301","Hinduism","substantive"
"ACLD194",22,"401","Islam","substantive"
"ACLD194",23,"501","Judaism","substantive"
"ACLD194",24,"601","Australian Aboriginal Traditional Religions","substantive"
"ACLD194",25,"603","Baha'i","substantive"
"ACLD194",26,"605","Chinese Religions","substantive"
"ACLD194",27,"607","Druse","substantive"
"ACLD194",28,"611","Japanese Religions","substantive"
"ACLD194",29,"613","Nature Religions","substantive"
"ACLD194",30,"615","Sikhism","substantive"
"ACLD194",31,"617","Spiritualism","substantive"
"ACLD194",32,"690","Miscellaneous Religions","substantive"
"ACLD194",33,"699","Religious Groups, nec","substantive"
"ACLD194",34,"700","Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation, nfd","substantive"
"ACLD194",35,"710","No Religion, so described","substantive"
"ACLD194",36,"720","Secular Beliefs, nfd","substantive"
"ACLD194",37,"729","Secular Beliefs, nec","substantive"
"ACLD194",38,"730","Other Spiritual Beliefs, nfd","substantive"
"ACLD194",39,"739","Other Spiritual Beliefs, nec","substantive"
"ACLD194",40,"0","Supplementary codes","substantive"
"ACLD194",41,"9997","Not stated","not_stated"
"ACLD194",42,"9999","Unlinked Record","unlinked"
"ACLD195",1,"101","Buddhism","substantive"
"ACLD195",2,"200","Christian, nfd","substantive"
"ACLD195",3,"201","Anglican","substantive"
"ACLD195",4,"203","Baptist","substantive"
"ACLD195",5,"205","Brethren","substantive"
"ACLD195",6,"207","Catholic","substantive"
"ACLD195",7,"211","Churches of Christ","substantive"
"ACLD195",8,"213","Jehovah's Witnesses","substantive"
"ACLD195",9,"215","Latter-day Saints","substantive"
"ACLD195",10,"217","Lutheran","substantive"
"ACLD195",11,"221","Oriental Orthodox","substantive"
"ACLD195",12,"222","Assyrian Apostolic","substantive"
"ACLD195",13,"223","Eastern Orthodo997","substantive"
"ACLD195",14,"225","Presbyterian and Reformed","substantive"
"ACLD195",15,"227","Salvation Army","substantive"
"ACLD195",16,"231","Seventh-day Adventist","substantive"
"ACLD195",17,"233","Uniting Church","substantive"
"ACLD195",18,"240","Pentecostal","substantive"
"ACLD195",19,"280","Other Protestant","substantive"
"ACLD195",20,"290","Other Christian","substantive"
"ACLD195",21,"301","Hinduism","substantive"
"ACLD195",22,"401","Islam","substantive"
"ACLD195",23,"501","Judaism","substantive"
"ACLD195",24,"601","Australian Aboriginal Traditional Religions","substantive"
"ACLD195",25,"603","Baha'i","substantive"
"ACLD195",26,"605","Chinese Religions","substantive"
"ACLD195",27,"607","Druse","substantive"
"ACLD195",28,"611","Japanese Religions","substantive"
"ACLD195",29,"613","Nature Religions","substantive"
"ACLD195",30,"615","Sikhism","substantive"
"ACLD195",31,"617","Spiritualism","substantive"
"ACLD195",32,"699","Miscellaneous Religions","substantive"
"ACLD195",33,"701","No Religion","substantive"
"ACLD195",34,"0","Supplementary codes","substantive"
"ACLD195",35,"9997","Not stated","not_stated"
"ACLD195",36,"9998","Not applicable","not_applicable"
"ACLD195",37,"9999","Unlinked Record","unlinked"
"ACLD196",1,"101","Buddhism","substantive"
"ACLD196",2,"200","Christian, nfd","substantive"
"ACLD196",3,"201","Anglican","substantive"
"ACLD196",4,"203","Baptist","substantive"
"ACLD196",5,"205","Brethren","substantive"
"ACLD196",6,"207","Catholic","substantive"
"ACLD196",7,"211","Churches of Christ","substantive"
"ACLD196",8,"213","Jehovah's Witnesses","substantive"
"ACLD196",9,"215","Latter-day Saints","substantive"
"ACLD196",10,"217","Lutheran","substantive"
"ACLD196",11,"221","Oriental Orthodox","substantive"
"ACLD196",12,"222","Assyrian Apostolic","substantive"
"ACLD196",13,"223","Eastern Orthodo997","substantive"
"ACLD196",14,"225","Presbyterian and Reformed","substantive"
"ACLD196",15,"227","Salvation Army","substantive"
"ACLD196",16,"231","Seventh-day Adventist","substantive"
"ACLD196",17,"233","Uniting Church","substantive"
"ACLD196",18,"240","Pentecostal","substantive"
"ACLD196",19,"280","Other Protestant","substantive"
"ACLD196",20,"290","Other Christian","substantive"
"ACLD196",21,"301","Hinduism","substantive"
"ACLD196",22,"401","Islam","substantive"
"ACLD196",23,"501","Judaism","substantive"
"ACLD196",24,"601","Australian Aboriginal Traditional Religions","substantive"
"ACLD196",25,"603","Baha'i","substantive"
"ACLD196",26,"605","Chinese Religions","substantive"
"ACLD196",27,"607","Druse","substantive"
"ACLD196",28,"611","Japanese Religions","substantive"
"ACLD196",29,"613","Nature Religions","substantive"
"ACLD196",30,"615","Sikhism","substantive"
"ACLD196",31,"617","Spiritualism","substantive"
"ACLD196",32,"699","Miscellaneous Religions","substantive"
"ACLD196",33,"700","Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation, nfd","substantive"
"ACLD196",34,"710","No Religion, so described","substantive"
"ACLD196",35,"720","Secular Beliefs, nfd","substantive"
"ACLD196",36,"729","Secular Beliefs, nec","substantive"
"ACLD196",37,"730","Other Spiritual Beliefs, nfd","substantive"
"ACLD196",38,"739","Other Spiritual Beliefs, nec","substantive"
"ACLD196",39,"0","Supplementary codes","substantive"
"ACLD196",40,"9997","Not stated","not_stated"
"ACLD196",41,"9998","Not applicable","not_applicable"
"ACLD196",42,"9999","Unlinked Record","unlinked"
"ACLD197",1,"101","Buddhism","substantive"
"ACLD197",2,"200","Christian, nfd","substantive"
"ACLD197",3,"201","Anglican","substantive"
"ACLD197",4,"203","Baptist","substantive"
"ACLD197",5,"205","Brethren","substantive"
"ACLD197",6,"207","Catholic","substantive"
"ACLD197",7,"211","Churches of Christ","substantive"
"ACLD197",8,"213","Jehovah's Witnesses","substantive"
"ACLD197",9,"215","Latter-day Saints","substantive"
"ACLD197",10,"217","Lutheran","substantive"
"ACLD197",11,"221","Oriental Orthodox","substantive"
"ACLD197",12,"222","Assyrian Apostolic","substantive"
"ACLD197",13,"223","Eastern Orthodox","substantive"
"ACLD197",14,"225","Presbyterian and Reformed","substantive"
"ACLD197",15,"227","Salvation Army","substantive"
"ACLD197",16,"231","Seventh-day Adventist","substantive"
"ACLD197",17,"233","Uniting Church","substantive"
"ACLD197",18,"240","Pentecostal","substantive"
"ACLD197",19,"280","Other Protestant","substantive"
"ACLD197",20,"290","Other Christian","substantive"
