"item_num","category","group","sub_heading","benefit_type","schedule_fee","benefit_75","benefit_85","benefit_100","anaes","weight"
64990,5,"I6",NA,"B",8.05,0,6.85,0,"N",0.000149644594089028
64991,5,"I6",NA,"B",12.2,0,10.4,0,"N",0.000149644594089028
64992,5,"I6",NA,"B",12.95,0,11.05,0,"N",0.000149644594089028
64993,5,"I6",NA,"B",13.7,0,11.65,0,"N",0.000149644594089028
64994,5,"I6",NA,"B",14.6,0,12.45,0,"N",0.000149644594089028
64995,5,"I6",NA,"B",15.95,0,13.6,0,"N",0.000149644594089028
65060,6,"P1",NA,"C",8.05,6.05,6.85,0,"N",0.000491932310114092
65066,6,"P1",NA,"C",10.65,8,9.1,0,"N",0.000491932310114092
65070,6,"P1",NA,"C",17.35,13.05,14.75,0,"N",0.000491932310114092
65072,6,"P1",NA,"C",10.45,7.85,8.9,0,"N",0.000491932310114092
65075,6,"P1",NA,"C",53.2,39.9,45.25,0,"N",0.000491932310114092
65078,6,"P1",NA,"C",92.35,69.3,78.5,0,"N",0.000491932310114092
65079,6,"P1",NA,"C",92.35,69.3,78.5,0,"N",0.000491932310114092
65081,6,"P1",NA,"C",98.9,74.2,84.1,0,"N",0.000491932310114092
65082,6,"P1",NA,"C",98.9,74.2,84.1,0,"N",0.000491932310114092
65084,6,"P1",NA,"C",169.85,127.4,144.4,0,"N",0.000491932310114092
65087,6,"P1",NA,"C",85.1,63.85,72.35,0,"N",0.000491932310114092
65090,6,"P1",NA,"C",11.4,8.55,9.7,0,"N",0.000491932310114092
65093,6,"P1",NA,"C",22.55,16.95,19.2,0,"N",0.000491932310114092
65096,6,"P1",NA,"C",42,31.5,35.7,0,"N",0.000491932310114092
65099,6,"P1",NA,"C",111.5,83.65,94.8,0,"N",0.000491932310114092
65102,6,"P1",NA,"C",168.55,126.45,143.3,0,"N",0.000491932310114092
65105,6,"P1",NA,"C",111.5,83.65,94.8,0,"N",0.000491932310114092
65108,6,"P1",NA,"C",168.55,126.45,143.3,0,"N",0.000491932310114092
65109,6,"P1",NA,"C",13.2,9.9,11.25,0,"N",0.000491932310114092
65110,6,"P1",NA,"C",13.2,9.9,11.25,0,"N",0.000491932310114092
65111,6,"P1",NA,"C",23.75,17.85,20.2,0,"N",0.000491932310114092
65114,6,"P1",NA,"C",9.3,7,7.95,0,"N",0.000491932310114092
65117,6,"P1",NA,"C",20.75,15.6,17.65,0,"N",0.000491932310114092
65120,6,"P1",NA,"C",14.05,10.55,11.95,0,"N",0.000491932310114092
65123,6,"P1",NA,"C",20.85,15.65,17.75,0,"N",0.000491932310114092
65126,6,"P1",NA,"C",28.5,21.4,24.25,0,"N",0.000491932310114092
65129,6,"P1",NA,"C",36.35,27.3,30.9,0,"N",0.000491932310114092
65137,6,"P1",NA,"C",25.95,19.5,22.1,0,"N",0.000491932310114092
65142,6,"P1",NA,"C",25.95,19.5,22.1,0,"N",0.000491932310114092
65144,6,"P1",NA,"C",57.9,43.45,49.25,0,"N",0.000491932310114092
65147,6,"P1",NA,"C",38.8,29.1,33,0,"N",0.000491932310114092
65150,6,"P1",NA,"C",72.6,54.45,61.75,0,"N",0.000491932310114092
65153,6,"P1",NA,"C",145.25,108.95,123.5,0,"N",0.000491932310114092
65156,6,"P1",NA,"C",217.85,163.4,185.2,0,"N",0.000491932310114092
65157,6,"P1",NA,"C",72.6,54.45,61.75,0,"N",0.000491932310114092
65158,6,"P1",NA,"C",72.6,54.45,61.75,0,"N",0.000491932310114092
65159,6,"P1",NA,"C",72.6,54.45,61.75,0,"N",0.000491932310114092
65162,6,"P1",NA,"C",10.7,8.05,9.1,0,"N",0.000491932310114092
65165,6,"P1",NA,"C",35.3,26.5,30.05,0,"N",0.000491932310114092
65166,6,"P1",NA,"C",35.3,26.5,30.05,0,"N",0.000491932310114092
65171,6,"P1",NA,"C",25.95,19.5,22.1,0,"N",0.000491932310114092
65175,6,"P1",NA,"C",25.95,19.5,22.1,0,"N",0.000491932310114092
65176,6,"P1",NA,"C",49.8,37.35,42.35,0,"N",0.000491932310114092
65177,6,"P1",NA,"C",73.7,55.3,62.65,0,"N",0.000491932310114092
65178,6,"P1",NA,"C",97.5,73.15,82.9,0,"N",0.000491932310114092
65179,6,"P1",NA,"C",121.35,91.05,103.15,0,"N",0.000491932310114092
65180,6,"P1",NA,"C",25.95,19.5,22.1,0,"N",0.000491932310114092
65181,6,"P1",NA,"C",23.85,17.9,20.3,0,"N",0.000491932310114092
73899,6,"P10",NA,"C",5.95,4.5,5.1,0,"N",0.000491932310114092
73900,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73920,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73922,6,"P10",NA,"C",8.2,6.15,7,0,"N",0.000491932310114092
73923,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73924,6,"P10",NA,"C",14.65,11,12.5,0,"N",0.000491932310114092
73925,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73926,6,"P10",NA,"C",8.2,6.15,7,0,"N",0.000491932310114092
73927,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73928,6,"P10",NA,"C",5.95,4.5,5.1,0,"N",0.000491932310114092
73929,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73930,6,"P10",NA,"C",5.95,4.5,5.1,0,"N",0.000491932310114092
73931,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73932,6,"P10",NA,"C",10.25,7.7,8.75,0,"N",0.000491932310114092
73933,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73934,6,"P10",NA,"C",17.6,13.2,15,0,"N",0.000491932310114092
73935,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73936,6,"P10",NA,"C",5.95,4.5,5.1,0,"N",0.000491932310114092
73937,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73938,6,"P10",NA,"C",7.95,6,6.8,0,"N",0.000491932310114092
73939,6,"P10",NA,"C",2.4,1.8,2.05,0,"N",0.000491932310114092
73940,6,"P11",NA,"C",10.25,7.7,8.75,0,"N",0.000491932310114092
74990,6,"P12",NA,"B",8.05,0,6.85,0,"N",0.000491932310114092
74991,6,"P12",NA,"B",12.2,0,10.4,0,"N",0.000491932310114092
75861,6,"P12",NA,"B",12.95,0,11.05,0,"N",0.000491932310114092
75862,6,"P12",NA,"B",13.7,0,11.65,0,"N",0.000491932310114092
75863,6,"P12",NA,"B",14.6,0,12.45,0,"N",0.000491932310114092
75864,6,"P12",NA,"B",15.95,0,13.6,0,"N",0.000491932310114092
74992,6,"P13",NA,"C",1.6,1.2,1.4,0,"N",0.000491932310114092
74993,6,"P13",NA,"C",3.75,2.85,3.2,0,"N",0.000491932310114092
74994,6,"P13",NA,"C",3.25,2.45,2.8,0,"N",0.000491932310114092
74995,6,"P13",NA,"C",4,3,3.4,0,"N",0.000491932310114092
74996,6,"P13",NA,"C",3.7,2.8,3.15,0,"N",0.000491932310114092
74997,6,"P13",NA,"C",3.3,2.5,2.85,0,"N",0.000491932310114092
74998,6,"P13",NA,"C",2,1.5,1.7,0,"N",0.000491932310114092
74999,6,"P13",NA,"C",1.6,1.2,1.4,0,"N",0.000491932310114092
66500,6,"P2",NA,"C",9.7,7.3,8.25,0,"N",0.000491932310114092
66503,6,"P2",NA,"C",11.65,8.75,9.95,0,"N",0.000491932310114092
66506,6,"P2",NA,"C",13.65,10.25,11.65,0,"N",0.000491932310114092
66509,6,"P2",NA,"C",15.65,11.75,13.35,0,"N",0.000491932310114092
66512,6,"P2",NA,"C",17.7,13.3,15.05,0,"N",0.000491932310114092
66517,6,"P2",NA,"C",19.65,14.75,16.75,0,"N",0.000491932310114092
66518,6,"P2",NA,"C",20.05,15.05,17.05,0,"N",0.000491932310114092
66519,6,"P2",NA,"C",40.15,30.15,34.15,0,"N",0.000491932310114092
66522,6,"P2",NA,"C",75,56.25,63.75,0,"N",0.000491932310114092
66523,6,"P2",NA,"C",75,56.25,63.75,0,"N",0.000491932310114092
66536,6,"P2",NA,"C",11.05,8.3,9.4,0,"N",0.000491932310114092
66539,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66542,6,"P2",NA,"C",18.95,14.25,16.15,0,"N",0.000491932310114092
66545,6,"P2",NA,"C",15.8,11.85,13.45,0,"N",0.000491932310114092
66548,6,"P2",NA,"C",19.9,14.95,16.95,0,"N",0.000491932310114092
66551,6,"P2",NA,"C",16.8,12.6,14.3,0,"N",0.000491932310114092
66554,6,"P2",NA,"C",16.8,12.6,14.3,0,"N",0.000491932310114092
66557,6,"P2",NA,"C",9.7,7.3,8.25,0,"N",0.000491932310114092
66560,6,"P2",NA,"C",20.1,15.1,17.1,0,"N",0.000491932310114092
66563,6,"P2",NA,"C",24.7,18.55,21,0,"N",0.000491932310114092
66566,6,"P2",NA,"C",33.7,25.3,28.65,0,"N",0.000491932310114092
66569,6,"P2",NA,"C",42.6,31.95,36.25,0,"N",0.000491932310114092
66572,6,"P2",NA,"C",51.55,38.7,43.85,0,"N",0.000491932310114092
66575,6,"P2",NA,"C",60.45,45.35,51.4,0,"N",0.000491932310114092
66578,6,"P2",NA,"C",69.35,52.05,58.95,0,"N",0.000491932310114092
66581,6,"P2",NA,"C",78.25,58.7,66.55,0,"N",0.000491932310114092
66584,6,"P2",NA,"C",9.7,7.3,8.25,0,"N",0.000491932310114092
66585,6,"P2",NA,"C",58.5,43.9,49.75,0,"N",0.000491932310114092
66586,6,"P2",NA,"C",58.5,43.9,49.75,0,"N",0.000491932310114092
66587,6,"P2",NA,"C",47.55,35.7,40.45,0,"N",0.000491932310114092
66590,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66593,6,"P2",NA,"C",18,13.5,15.3,0,"N",0.000491932310114092
66596,6,"P2",NA,"C",32.55,24.45,27.7,0,"N",0.000491932310114092
66605,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66606,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66607,6,"P2",NA,"C",75.75,56.85,64.4,0,"N",0.000491932310114092
66610,6,"P2",NA,"C",75.75,56.85,64.4,0,"N",0.000491932310114092
66623,6,"P2",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
66626,6,"P2",NA,"C",24.1,18.1,20.5,0,"N",0.000491932310114092
66629,6,"P2",NA,"C",20.1,15.1,17.1,0,"N",0.000491932310114092
66632,6,"P2",NA,"C",20.1,15.1,17.1,0,"N",0.000491932310114092
66635,6,"P2",NA,"C",20.1,15.1,17.1,0,"N",0.000491932310114092
66638,6,"P2",NA,"C",49.05,36.8,41.7,0,"N",0.000491932310114092
66639,6,"P2",NA,"C",29.2,21.9,24.85,0,"N",0.000491932310114092
66641,6,"P2",NA,"C",29.2,21.9,24.85,0,"N",0.000491932310114092
66642,6,"P2",NA,"C",29.2,21.9,24.85,0,"N",0.000491932310114092
66644,6,"P2",NA,"C",20.15,15.15,17.15,0,"N",0.000491932310114092
66647,6,"P2",NA,"C",45.1,33.85,38.35,0,"N",0.000491932310114092
66650,6,"P2",NA,"C",24.35,18.3,20.7,0,"N",0.000491932310114092
66651,6,"P2",NA,"C",24.35,18.3,20.7,0,"N",0.000491932310114092
66652,6,"P2",NA,"C",20.3,15.25,17.3,0,"N",0.000491932310114092
66653,6,"P2",NA,"C",44.6,33.45,37.95,0,"N",0.000491932310114092
66654,6,"P2",NA,"C",20.15,15.15,17.15,0,"N",0.000491932310114092
66655,6,"P2",NA,"C",20.15,15.15,17.15,0,"N",0.000491932310114092
66656,6,"P2",NA,"C",20.15,15.15,17.15,0,"N",0.000491932310114092
66659,6,"P2",NA,"C",37.3,28,31.75,0,"N",0.000491932310114092
66660,6,"P2",NA,"C",37.3,28,31.75,0,"N",0.000491932310114092
66662,6,"P2",NA,"C",79.95,60,68,0,"N",0.000491932310114092
66663,6,"P2",NA,"C",79.95,60,68,0,"N",0.000491932310114092
66665,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66666,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66667,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66671,6,"P2",NA,"C",36.9,27.7,31.4,0,"N",0.000491932310114092
66674,6,"P2",NA,"C",39.95,30,34,0,"N",0.000491932310114092
66677,6,"P2",NA,"C",11.15,8.4,9.5,0,"N",0.000491932310114092
66680,6,"P2",NA,"C",74.45,55.85,63.3,0,"N",0.000491932310114092
66683,6,"P2",NA,"C",74.45,55.85,63.3,0,"N",0.000491932310114092
66686,6,"P2",NA,"C",50.65,38,43.1,0,"N",0.000491932310114092
66695,6,"P2",NA,"C",30.5,22.9,25.95,0,"N",0.000491932310114092
66696,6,"P2",NA,"C",30.5,22.9,25.95,0,"N",0.000491932310114092
66697,6,"P2",NA,"C",13.2,9.9,11.25,0,"N",0.000491932310114092
66698,6,"P2",NA,"C",43.7,32.8,37.15,0,"N",0.000491932310114092
66701,6,"P2",NA,"C",56.9,42.7,48.4,0,"N",0.000491932310114092
66704,6,"P2",NA,"C",70.15,52.65,59.65,0,"N",0.000491932310114092
66707,6,"P2",NA,"C",83.35,62.55,70.85,0,"N",0.000491932310114092
66711,6,"P2",NA,"C",30.15,22.65,25.65,0,"N",0.000491932310114092
66712,6,"P2",NA,"C",43.05,32.3,36.6,0,"N",0.000491932310114092
66714,6,"P2",NA,"C",30.15,22.65,25.65,0,"N",0.000491932310114092
66715,6,"P2",NA,"C",12.85,9.65,10.95,0,"N",0.000491932310114092
66716,6,"P2",NA,"C",25.05,18.8,21.3,0,"N",0.000491932310114092
66719,6,"P2",NA,"C",34.8,26.1,29.6,0,"N",0.000491932310114092
66722,6,"P2",NA,"C",37.9,28.45,32.25,0,"N",0.000491932310114092
66723,6,"P2",NA,"C",37.9,28.45,32.25,0,"N",0.000491932310114092
66724,6,"P2",NA,"C",13.15,9.9,11.2,0,"N",0.000491932310114092
66725,6,"P2",NA,"C",51.05,38.3,43.4,0,"N",0.000491932310114092
66728,6,"P2",NA,"C",64.2,48.15,54.6,0,"N",0.000491932310114092
66731,6,"P2",NA,"C",77.4,58.05,65.8,0,"N",0.000491932310114092
66734,6,"P2",NA,"C",90.55,67.95,77,0,"N",0.000491932310114092
66743,6,"P2",NA,"C",20.1,15.1,17.1,0,"N",0.000491932310114092
66749,6,"P2",NA,"C",32.95,24.75,28.05,0,"N",0.000491932310114092
66750,6,"P2",NA,"C",39.75,29.85,33.8,0,"N",0.000491932310114092
66751,6,"P2",NA,"C",55.25,41.45,47,0,"N",0.000491932310114092
66752,6,"P2",NA,"C",24.7,18.55,21,0,"N",0.000491932310114092
66755,6,"P2",NA,"C",38.85,29.15,33.05,0,"N",0.000491932310114092
66756,6,"P2",NA,"C",98.3,73.75,83.6,0,"N",0.000491932310114092
66757,6,"P2",NA,"C",98.3,73.75,83.6,0,"N",0.000491932310114092
66758,6,"P2",NA,"C",24.7,18.55,21,0,"N",0.000491932310114092
66761,6,"P2",NA,"C",13.15,9.9,11.2,0,"N",0.000491932310114092
66764,6,"P2",NA,"C",8.9,6.7,7.6,0,"N",0.000491932310114092
66767,6,"P2",NA,"C",17.85,13.4,15.2,0,"N",0.000491932310114092
66770,6,"P2",NA,"C",26.7,20.05,22.7,0,"N",0.000491932310114092
66773,6,"P2",NA,"C",24.65,18.5,21,0,"N",0.000491932310114092
66776,6,"P2",NA,"C",24.65,18.5,21,0,"N",0.000491932310114092
66779,6,"P2",NA,"C",39.95,30,34,0,"N",0.000491932310114092
66780,6,"P2",NA,"C",39.95,30,34,0,"N",0.000491932310114092
66782,6,"P2",NA,"C",13.15,9.9,11.2,0,"N",0.000491932310114092
66783,6,"P2",NA,"C",13.15,9.9,11.2,0,"N",0.000491932310114092
66785,6,"P2",NA,"C",39.95,30,34,0,"N",0.000491932310114092
66788,6,"P2",NA,"C",65.85,49.4,56,0,"N",0.000491932310114092
66789,6,"P2",NA,"C",39.95,30,34,0,"N",0.000491932310114092
66790,6,"P2",NA,"C",25.9,19.45,22.05,0,"N",0.000491932310114092
66791,6,"P2",NA,"C",74.45,55.85,63.3,0,"N",0.000491932310114092
66792,6,"P2",NA,"C",74.45,55.85,63.3,0,"N",0.000491932310114092
66800,6,"P2",NA,"C",18.15,13.65,15.45,0,"N",0.000491932310114092
66803,6,"P2",NA,"C",30.5,22.9,25.95,0,"N",0.000491932310114092
66804,6,"P2",NA,"C",18.15,13.65,15.45,0,"N",0.000491932310114092
66805,6,"P2",NA,"C",12.35,9.3,10.5,0,"N",0.000491932310114092
66806,6,"P2",NA,"C",41.85,31.4,35.6,0,"N",0.000491932310114092
66812,6,"P2",NA,"C",34.8,26.1,29.6,0,"N",0.000491932310114092
66815,6,"P2",NA,"C",59.55,44.7,50.65,0,"N",0.000491932310114092
66816,6,"P2",NA,"C",34.8,26.1,29.6,0,"N",0.000491932310114092
66817,6,"P2",NA,"C",24.75,18.6,21.05,0,"N",0.000491932310114092
66819,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66820,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66821,6,"P2",NA,"C",21.8,16.35,18.55,0,"N",0.000491932310114092
66822,6,"P2",NA,"C",52.45,39.35,44.6,0,"N",0.000491932310114092
66825,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66826,6,"P2",NA,"C",30.6,22.95,26.05,0,"N",0.000491932310114092
66827,6,"P2",NA,"C",21.8,16.35,18.55,0,"N",0.000491932310114092
66828,6,"P2",NA,"C",52.45,39.35,44.6,0,"N",0.000491932310114092
66829,6,"P2",NA,"C",58.5,43.9,49.75,0,"N",0.000491932310114092
66830,6,"P2",NA,"C",58.5,43.9,49.75,0,"N",0.000491932310114092
66831,6,"P2",NA,"C",30.95,23.25,26.35,0,"N",0.000491932310114092
66832,6,"P2",NA,"C",30.95,23.25,26.35,0,"N",0.000491932310114092
66833,6,"P2",NA,"C",30.05,22.55,25.55,0,"N",0.000491932310114092
66834,6,"P2",NA,"C",30.05,22.55,25.55,0,"N",0.000491932310114092
66835,6,"P2",NA,"C",39.05,29.3,33.2,0,"N",0.000491932310114092
66836,6,"P2",NA,"C",39.05,29.3,33.2,0,"N",0.000491932310114092
66837,6,"P2",NA,"C",39.05,29.3,33.2,0,"N",0.000491932310114092
66838,6,"P2",NA,"C",23.6,17.7,20.1,0,"N",0.000491932310114092
66839,6,"P2",NA,"C",42.95,32.25,36.55,0,"N",0.000491932310114092
66840,6,"P2",NA,"C",23.6,17.7,20.1,0,"N",0.000491932310114092
66841,6,"P2",NA,"C",16.8,12.6,14.3,0,"N",0.000491932310114092
66842,6,"P2",NA,"C",23.6,17.7,20.1,0,"N",0.000491932310114092
66900,6,"P2",NA,"C",77.65,58.25,66.05,0,"N",0.000491932310114092
69300,6,"P3",NA,"C",12.5,9.4,10.65,0,"N",0.000491932310114092
69303,6,"P3",NA,"C",22,16.5,18.7,0,"N",0.000491932310114092
69306,6,"P3",NA,"C",33.75,25.35,28.7,0,"N",0.000491932310114092
69309,6,"P3",NA,"C",48.15,36.15,40.95,0,"N",0.000491932310114092
69312,6,"P3",NA,"C",33.75,25.35,28.7,0,"N",0.000491932310114092
69316,6,"P3",NA,"C",28.65,21.5,24.4,0,"N",0.000491932310114092
69317,6,"P3",NA,"C",35.85,26.9,30.5,0,"N",0.000491932310114092
69318,6,"P3",NA,"C",33.75,25.35,28.7,0,"N",0.000491932310114092
69319,6,"P3",NA,"C",42.95,32.25,36.55,0,"N",0.000491932310114092
69321,6,"P3",NA,"C",48.15,36.15,40.95,0,"N",0.000491932310114092
69324,6,"P3",NA,"C",43,32.25,36.55,0,"N",0.000491932310114092
69325,6,"P3",NA,"C",43,32.25,36.55,0,"N",0.000491932310114092
69327,6,"P3",NA,"C",85,63.75,72.25,0,"N",0.000491932310114092
69328,6,"P3",NA,"C",85,63.75,72.25,0,"N",0.000491932310114092
69330,6,"P3",NA,"C",128,96,108.8,0,"N",0.000491932310114092
69331,6,"P3",NA,"C",128,96,108.8,0,"N",0.000491932310114092
69333,6,"P3",NA,"C",20.55,15.45,17.5,0,"N",0.000491932310114092
69336,6,"P3",NA,"C",33.45,25.1,28.45,0,"N",0.000491932310114092
69339,6,"P3",NA,"C",19.1,14.35,16.25,0,"N",0.000491932310114092
69345,6,"P3",NA,"C",52.9,39.7,45,0,"N",0.000491932310114092
69354,6,"P3",NA,"C",30.75,23.1,26.15,0,"N",0.000491932310114092
69357,6,"P3",NA,"C",61.45,46.1,52.25,0,"N",0.000491932310114092
69360,6,"P3",NA,"C",92.2,69.15,78.4,0,"N",0.000491932310114092
69363,6,"P3",NA,"C",28.65,21.5,24.4,0,"N",0.000491932310114092
69378,6,"P3",NA,"C",180.25,135.2,153.25,0,"N",0.000491932310114092
69379,6,"P3",NA,"C",180.25,135.2,153.25,0,"N",0.000491932310114092
69380,6,"P3",NA,"C",770.3,577.75,667.9,0,"N",0.000491932310114092
69381,6,"P3",NA,"C",180.25,135.2,153.25,0,"N",0.000491932310114092
69382,6,"P3",NA,"C",180.25,135.2,153.25,0,"N",0.000491932310114092
69383,6,"P3",NA,"C",180.25,135.2,153.25,0,"N",0.000491932310114092
69384,6,"P3",NA,"C",15.65,11.75,13.35,0,"N",0.000491932310114092
69387,6,"P3",NA,"C",29,21.75,24.65,0,"N",0.000491932310114092
69390,6,"P3",NA,"C",42.35,31.8,36,0,"N",0.000491932310114092
69393,6,"P3",NA,"C",55.7,41.8,47.35,0,"N",0.000491932310114092
69396,6,"P3",NA,"C",69.1,51.85,58.75,0,"N",0.000491932310114092
69400,6,"P3",NA,"C",15.65,11.75,13.35,0,"N",0.000491932310114092
69401,6,"P3",NA,"C",13.35,10.05,11.35,0,"N",0.000491932310114092
69405,6,"P3",NA,"C",15.65,11.75,13.35,0,"N",0.000491932310114092
69408,6,"P3",NA,"C",29,21.75,24.65,0,"N",0.000491932310114092
69411,6,"P3",NA,"C",42.35,31.8,36,0,"N",0.000491932310114092
69413,6,"P3",NA,"C",55.7,41.8,47.35,0,"N",0.000491932310114092
69415,6,"P3",NA,"C",69.1,51.85,58.75,0,"N",0.000491932310114092
69421,6,"P3",NA,"C",78.25,58.7,66.55,0,"N",0.000491932310114092
69422,6,"P3",NA,"C",85.55,64.2,72.75,0,"N",0.000491932310114092
69445,6,"P3",NA,"C",92.2,69.15,78.4,0,"N",0.000491932310114092
69451,6,"P3",NA,"C",92.2,69.15,78.4,0,"N",0.000491932310114092
69471,6,"P3",NA,"C",34.9,26.2,29.7,0,"N",0.000491932310114092
69472,6,"P3",NA,"C",15.65,11.75,13.35,0,"N",0.000491932310114092
69474,6,"P3",NA,"C",28.65,21.5,24.4,0,"N",0.000491932310114092
69475,6,"P3",NA,"C",15.65,11.75,13.35,0,"N",0.000491932310114092
69478,6,"P3",NA,"C",29.25,21.95,24.9,0,"N",0.000491932310114092
69481,6,"P3",NA,"C",40.55,30.45,34.5,0,"N",0.000491932310114092
69482,6,"P3",NA,"C",152.1,114.1,129.3,0,"N",0.000491932310114092
69483,6,"P3",NA,"C",152.1,114.1,129.3,0,"N",0.000491932310114092
69484,6,"P3",NA,"C",17.1,12.85,14.55,0,"N",0.000491932310114092
69488,6,"P3",NA,"C",180.25,135.2,153.25,0,"N",0.000491932310114092
69489,6,"P3",NA,"C",180.25,135.2,153.25,0,"N",0.000491932310114092
69491,6,"P3",NA,"C",204.8,153.6,174.1,0,"N",0.000491932310114092
69492,6,"P3",NA,"C",204.8,153.6,174.1,0,"N",0.000491932310114092
69494,6,"P3",NA,"C",28.65,21.5,24.4,0,"N",0.000491932310114092
69495,6,"P3",NA,"C",35.85,26.9,30.5,0,"N",0.000491932310114092
69496,6,"P3",NA,"C",43.05,32.3,36.6,0,"N",0.000491932310114092
69497,6,"P3",NA,"C",28.65,21.5,24.4,0,"N",0.000491932310114092
69498,6,"P3",NA,"C",7.2,5.4,6.15,0,"N",0.000491932310114092
69499,6,"P3",NA,"C",92.2,69.15,78.4,0,"N",0.000491932310114092
69500,6,"P3",NA,"C",92.2,69.15,78.4,0,"N",0.000491932310114092
69505,6,"P3",NA,"C",150,112.5,127.5,0,"N",0.000491932310114092
71057,6,"P4",NA,"C",33.7,25.3,28.65,0,"N",0.000491932310114092
71058,6,"P4",NA,"C",51.7,38.8,43.95,0,"N",0.000491932310114092
71059,6,"P4",NA,"C",36.5,27.4,31.05,0,"N",0.000491932310114092
71060,6,"P4",NA,"C",45.1,33.85,38.35,0,"N",0.000491932310114092
71062,6,"P4",NA,"C",45.1,33.85,38.35,0,"N",0.000491932310114092
71064,6,"P4",NA,"C",21.25,15.95,18.1,0,"N",0.000491932310114092
71066,6,"P4",NA,"C",14.9,11.2,12.7,0,"N",0.000491932310114092
71068,6,"P4",NA,"C",14.9,11.2,12.7,0,"N",0.000491932310114092
71069,6,"P4",NA,"C",23.3,17.5,19.85,0,"N",0.000491932310114092
71071,6,"P4",NA,"C",31.7,23.8,26.95,0,"N",0.000491932310114092
71072,6,"P4",NA,"C",14.9,11.2,12.7,0,"N",0.000491932310114092
71073,6,"P4",NA,"C",108.7,81.55,92.4,0,"N",0.000491932310114092
71074,6,"P4",NA,"C",14.9,11.2,12.7,0,"N",0.000491932310114092
71075,6,"P4",NA,"C",23.55,17.7,20.05,0,"N",0.000491932310114092
71076,6,"P4",NA,"C",108.7,81.55,92.4,0,"N",0.000491932310114092
71077,6,"P4",NA,"C",27.7,20.8,23.55,0,"N",0.000491932310114092
71079,6,"P4",NA,"C",27.45,20.6,23.35,0,"N",0.000491932310114092
71081,6,"P4",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
71083,6,"P4",NA,"C",20.65,15.5,17.6,0,"N",0.000491932310114092
71085,6,"P4",NA,"C",29.65,22.25,25.25,0,"N",0.000491932310114092
71087,6,"P4",NA,"C",38.6,28.95,32.85,0,"N",0.000491932310114092
71089,6,"P4",NA,"C",29.85,22.4,25.4,0,"N",0.000491932310114092
71090,6,"P4",NA,"C",29.85,22.4,25.4,0,"N",0.000491932310114092
71091,6,"P4",NA,"C",54.1,40.6,46,0,"N",0.000491932310114092
71092,6,"P4",NA,"C",24.25,18.2,20.65,0,"N",0.000491932310114092
71093,6,"P4",NA,"C",78.3,58.75,66.6,0,"N",0.000491932310114092
71095,6,"P4",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
71096,6,"P4",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
71097,6,"P4",NA,"C",25.05,18.8,21.3,0,"N",0.000491932310114092
71099,6,"P4",NA,"C",27.15,20.4,23.1,0,"N",0.000491932310114092
71101,6,"P4",NA,"C",17.8,13.35,15.15,0,"N",0.000491932310114092
71103,6,"P4",NA,"C",53.3,40,45.35,0,"N",0.000491932310114092
71106,6,"P4",NA,"C",11.55,8.7,9.85,0,"N",0.000491932310114092
71119,6,"P4",NA,"C",17.75,13.35,15.1,0,"N",0.000491932310114092
71121,6,"P4",NA,"C",21.3,16,18.15,0,"N",0.000491932310114092
71123,6,"P4",NA,"C",24.85,18.65,21.15,0,"N",0.000491932310114092
71125,6,"P4",NA,"C",28.3,21.25,24.1,0,"N",0.000491932310114092
71127,6,"P4",NA,"C",180.6,135.45,153.55,0,"N",0.000491932310114092
71129,6,"P4",NA,"C",223.1,167.35,189.65,0,"N",0.000491932310114092
71131,6,"P4",NA,"C",265.55,199.2,225.75,0,"N",0.000491932310114092
71133,6,"P4",NA,"C",10.65,8,9.1,0,"N",0.000491932310114092
