"sa1_code","sa2_code","sa4_code","state"
"50703116912","507031169","507",5
"50703116913","507031169","507",5
"50703116914","507031169","507",5
"50703116916","507031169","507",5
"50703116917","507031169","507",5
"50703116918","507031169","507",5
"50703116919","507031169","507",5
"50703116920","507031169","507",5
"50703116921","507031169","507",5
"50703116925","507031169","507",5
"50703116926","507031169","507",5
"50703116927","507031169","507",5
"50703116928","507031169","507",5
"50703116929","507031169","507",5
"50703116930","507031169","507",5
"50703116931","507031169","507",5
"50703116932","507031169","507",5
"50703116933","507031169","507",5
"50703116934","507031169","507",5
"50703116935","507031169","507",5
"50703116936","507031169","507",5
"50703116937","507031169","507",5
"50703116938","507031169","507",5
"50703116939","507031169","507",5
"50703116940","507031169","507",5
"50703116941","507031169","507",5
"50703116942","507031169","507",5
"50703116943","507031169","507",5
"50703116944","507031169","507",5
"50703116945","507031169","507",5
"50703116946","507031169","507",5
"50703116947","507031169","507",5
"50703116948","507031169","507",5
"50703117001","507031170","507",5
"50703117002","507031170","507",5
"50703117003","507031170","507",5
"50703117004","507031170","507",5
"50703117005","507031170","507",5
"50703117006","507031170","507",5
"50703117007","507031170","507",5
"50703117008","507031170","507",5
"50703117009","507031170","507",5
"50703117010","507031170","507",5
"50703117011","507031170","507",5
"50703117012","507031170","507",5
"50703117013","507031170","507",5
"50703117014","507031170","507",5
"50703117016","507031170","507",5
"50703117017","507031170","507",5
"50703117018","507031170","507",5
"50703117019","507031170","507",5
"50703117201","507031172","507",5
"50703117202","507031172","507",5
"50703117301","507031173","507",5
"50703117401","507031174","507",5
"50703117402","507031174","507",5
"50703117404","507031174","507",5
"50703117405","507031174","507",5
"50703117406","507031174","507",5
"50703117407","507031174","507",5
"50703117408","507031174","507",5
"50703117409","507031174","507",5
"50703117410","507031174","507",5
"50703117411","507031174","507",5
"50703117412","507031174","507",5
"50703117413","507031174","507",5
"50703117414","507031174","507",5
"50703117415","507031174","507",5
"50703117416","507031174","507",5
"50703117417","507031174","507",5
"50703117418","507031174","507",5
"50703117419","507031174","507",5
"50703117420","507031174","507",5
"50703117421","507031174","507",5
"50703117422","507031174","507",5
"50703117423","507031174","507",5
"50703117424","507031174","507",5
"50703117425","507031174","507",5
"50703117426","507031174","507",5
"50703117427","507031174","507",5
"50703117428","507031174","507",5
"50703117429","507031174","507",5
"50703126102","507031261","507",5
"50703126103","507031261","507",5
"50703126104","507031261","507",5
"50703126105","507031261","507",5
"50703126107","507031261","507",5
"50703126108","507031261","507",5
"50703126109","507031261","507",5
"50703126110","507031261","507",5
"50703126111","507031261","507",5
"50703126112","507031261","507",5
"50703126113","507031261","507",5
"50703126114","507031261","507",5
"50703126115","507031261","507",5
"50703126116","507031261","507",5
"50703126117","507031261","507",5
"50703126118","507031261","507",5
"50703126119","507031261","507",5
"50703126120","507031261","507",5
"50703126121","507031261","507",5
"50703126122","507031261","507",5
"50704117501","507041175","507",5
"50704117502","507041175","507",5
"50704117503","507041175","507",5
"50704117504","507041175","507",5
"50704117505","507041175","507",5
"50704117506","507041175","507",5
"50704117507","507041175","507",5
"50704117508","507041175","507",5
"50704117509","507041175","507",5
"50704117510","507041175","507",5
"50704117511","507041175","507",5
"50704117512","507041175","507",5
"50704117513","507041175","507",5
"50704117514","507041175","507",5
"50704117515","507041175","507",5
"50704117516","507041175","507",5
"50704117517","507041175","507",5
"50704117518","507041175","507",5
"50704117519","507041175","507",5
"50704117520","507041175","507",5
"50704117521","507041175","507",5
"50704117522","507041175","507",5
"50704117523","507041175","507",5
"50704117524","507041175","507",5
"50704117601","507041176","507",5
"50704117602","507041176","507",5
"50704117603","507041176","507",5
"50704117604","507041176","507",5
"50704117605","507041176","507",5
"50704117606","507041176","507",5
"50704117607","507041176","507",5
"50704117608","507041176","507",5
"50704117609","507041176","507",5
"50704117701","507041177","507",5
"50704117702","507041177","507",5
"50704117703","507041177","507",5
"50704117704","507041177","507",5
"50704117705","507041177","507",5
"50704117706","507041177","507",5
"50704117707","507041177","507",5
"50704117708","507041177","507",5
"50704117709","507041177","507",5
"50704117710","507041177","507",5
"50704117711","507041177","507",5
"50704117712","507041177","507",5
"50704117713","507041177","507",5
"50704117714","507041177","507",5
"50704117715","507041177","507",5
"50704117716","507041177","507",5
"50704117717","507041177","507",5
"50704117718","507041177","507",5
"50704117719","507041177","507",5
"50704117720","507041177","507",5
"50704117721","507041177","507",5
"50704117722","507041177","507",5
"50704117723","507041177","507",5
"50704117724","507041177","507",5
"50704117725","507041177","507",5
"50704117726","507041177","507",5
"50704117727","507041177","507",5
"50704117728","507041177","507",5
"50704117729","507041177","507",5
"50704117730","507041177","507",5
"50704117801","507041178","507",5
"50704117802","507041178","507",5
"50704117803","507041178","507",5
"50704117804","507041178","507",5
"50704117805","507041178","507",5
"50704117806","507041178","507",5
"50704117807","507041178","507",5
"50704117808","507041178","507",5
"50704117809","507041178","507",5
"50704117810","507041178","507",5
"50704117812","507041178","507",5
"50704117813","507041178","507",5
"50704117814","507041178","507",5
"50704117815","507041178","507",5
"50704117816","507041178","507",5
"50704117817","507041178","507",5
"50704117818","507041178","507",5
"50704117819","507041178","507",5
"50704117820","507041178","507",5
"50704117821","507041178","507",5
"50704117822","507041178","507",5
"50704117823","507041178","507",5
"50704117824","507041178","507",5
"50704117825","507041178","507",5
"50704117826","507041178","507",5
"50704117827","507041178","507",5
"50704117828","507041178","507",5
"50704117829","507041178","507",5
"50704117830","507041178","507",5
"50704117831","507041178","507",5
"50704117832","507041178","507",5
"50704117833","507041178","507",5
"50704117834","507041178","507",5
"50704117901","507041179","507",5
"50704117902","507041179","507",5
"50704117903","507041179","507",5
"50704117904","507041179","507",5
"50704117905","507041179","507",5
"50704117906","507041179","507",5
"50704117907","507041179","507",5
"50704117908","507041179","507",5
"50704117909","507041179","507",5
"50704117910","507041179","507",5
"50704117911","507041179","507",5
"50704117912","507041179","507",5
"50704117913","507041179","507",5
"50704117914","507041179","507",5
"50704117915","507041179","507",5
"50704117916","507041179","507",5
"50704117917","507041179","507",5
"50704118001","507041180","507",5
"50704118002","507041180","507",5
"50704118003","507041180","507",5
"50704118004","507041180","507",5
"50704118005","507041180","507",5
"50704118006","507041180","507",5
"50704118007","507041180","507",5
"50704118008","507041180","507",5
"50704118009","507041180","507",5
"50704118010","507041180","507",5
"50704118011","507041180","507",5
"50704118012","507041180","507",5
"50704118013","507041180","507",5
"50704118014","507041180","507",5
"50704118015","507041180","507",5
"50704118016","507041180","507",5
"50704118017","507041180","507",5
"50704118018","507041180","507",5
"50704118019","507041180","507",5
"50704118020","507041180","507",5
"50704118021","507041180","507",5
"50704118022","507041180","507",5
"50704118023","507041180","507",5
"50704118024","507041180","507",5
"50704118025","507041180","507",5
"50704118026","507041180","507",5
"50704118027","507041180","507",5
"50704118028","507041180","507",5
"50704118029","507041180","507",5
"50704118030","507041180","507",5
"50704118031","507041180","507",5
"50704118032","507041180","507",5
"50704118101","507041181","507",5
"50704118102","507041181","507",5
"50704118103","507041181","507",5
"50704118104","507041181","507",5
"50704118105","507041181","507",5
"50704118106","507041181","507",5
"50704118107","507041181","507",5
"50704118108","507041181","507",5
"50704118109","507041181","507",5
"50704118110","507041181","507",5
"50704118111","507041181","507",5
"50704118112","507041181","507",5
"50704118113","507041181","507",5
"50704118114","507041181","507",5
"50704118115","507041181","507",5
"50704118116","507041181","507",5
"50704118117","507041181","507",5
"50704118118","507041181","507",5
"50704118119","507041181","507",5
"50704118120","507041181","507",5
"50704118121","507041181","507",5
"50704118122","507041181","507",5
"50704118123","507041181","507",5
"50704118124","507041181","507",5
"50704118125","507041181","507",5
"50704118126","507041181","507",5
"50704118127","507041181","507",5
"50704118128","507041181","507",5
"50704118129","507041181","507",5
"50704118130","507041181","507",5
"50704118131","507041181","507",5
"50704118132","507041181","507",5
"50704118201","507041182","507",5
"50704118202","507041182","507",5
"50704118203","507041182","507",5
"50704118204","507041182","507",5
"50704118205","507041182","507",5
"50704118206","507041182","507",5
"50704118207","507041182","507",5
"50704118208","507041182","507",5
"50704118209","507041182","507",5
"50704118210","507041182","507",5
"50704118211","507041182","507",5
"50704118212","507041182","507",5
"50704118213","507041182","507",5
"50704118214","507041182","507",5
"50704118215","507041182","507",5
"50704118216","507041182","507",5
"50704118217","507041182","507",5
"50704118218","507041182","507",5
"50704118219","507041182","507",5
"50704118220","507041182","507",5
"50704118221","507041182","507",5
"50704118222","507041182","507",5
"50704118223","507041182","507",5
"50704118224","507041182","507",5
"50704118225","507041182","507",5
"50704118226","507041182","507",5
"50704118227","507041182","507",5
"50704118228","507041182","507",5
"50704118301","507041183","507",5
"50704118302","507041183","507",5
"50704118303","507041183","507",5
"50704118304","507041183","507",5
"50704118305","507041183","507",5
"50704118306","507041183","507",5
"50704118307","507041183","507",5
"50704118308","507041183","507",5
"50704118309","507041183","507",5
"50704118310","507041183","507",5
"50704118401","507041184","507",5
"50704118402","507041184","507",5
"50704118403","507041184","507",5
"50704118404","507041184","507",5
"50704118405","507041184","507",5
"50704118406","507041184","507",5
"50704118407","507041184","507",5
"50704118408","507041184","507",5
"50704118409","507041184","507",5
"50704118410","507041184","507",5
"50704118411","507041184","507",5
"50704118412","507041184","507",5
"50704118413","507041184","507",5
"50704118414","507041184","507",5
"50704118415","507041184","507",5
"50704118416","507041184","507",5
"50704118417","507041184","507",5
"50704118418","507041184","507",5
"50705118601","507051186","507",5
"50705118602","507051186","507",5
"50705118603","507051186","507",5
"50705118604","507051186","507",5
"50705118605","507051186","507",5
"50705118606","507051186","507",5
"50705118607","507051186","507",5
"50705118608","507051186","507",5
"50705118609","507051186","507",5
"50705118610","507051186","507",5
"50705118611","507051186","507",5
"50705118612","507051186","507",5
"50705118613","507051186","507",5
"50705118614","507051186","507",5
"50705118615","507051186","507",5
"50705118616","507051186","507",5
"50705118617","507051186","507",5
"50705118618","507051186","507",5
"50705118619","507051186","507",5
"50705118620","507051186","507",5
"50705118621","507051186","507",5
"50705118701","507051187","507",5
"50705118702","507051187","507",5
"50705118703","507051187","507",5
"50705118704","507051187","507",5
"50705118705","507051187","507",5
"50705118706","507051187","507",5
"50705118707","507051187","507",5
"50705118708","507051187","507",5
"50705118709","507051187","507",5
"50705118710","507051187","507",5
"50705118711","507051187","507",5
"50705118713","507051187","507",5
"50705118714","507051187","507",5
"50705118715","507051187","507",5
"50705118716","507051187","507",5
"50705118717","507051187","507",5
"50705118718","507051187","507",5
"50705118719","507051187","507",5
"50705118720","507051187","507",5
"50705118722","507051187","507",5
"50705118723","507051187","507",5
"50705118724","507051187","507",5
"50705118725","507051187","507",5
"50705118726","507051187","507",5
"50705118727","507051187","507",5
"50705118728","507051187","507",5
"50705118729","507051187","507",5
"50705118730","507051187","507",5
"50705118731","507051187","507",5
"50705118732","507051187","507",5
"50705118734","507051187","507",5
"50705118735","507051187","507",5
"50705118736","507051187","507",5
"50705118737","507051187","507",5
"50705118738","507051187","507",5
"50705118739","507051187","507",5
"50705118740","507051187","507",5
"50705118801","507051188","507",5
"50705118802","507051188","507",5
"50705118803","507051188","507",5
"50705118805","507051188","507",5
"50705118806","507051188","507",5
"50705118807","507051188","507",5
"50705118808","507051188","507",5
"50705118809","507051188","507",5
"50705118810","507051188","507",5
"50705118811","507051188","507",5
"50705118812","507051188","507",5
"50705118813","507051188","507",5
"50705118814","507051188","507",5
"50705118815","507051188","507",5
"50705118816","507051188","507",5
"50705118817","507051188","507",5
"50705118818","507051188","507",5
"50705118819","507051188","507",5
"50705118820","507051188","507",5
"50705118821","507051188","507",5
"50705118822","507051188","507",5
"50705118823","507051188","507",5
"50705118824","507051188","507",5
"50705118825","507051188","507",5
"50705118826","507051188","507",5
"50705118827","507051188","507",5
"50705118828","507051188","507",5
"50705118830","507051188","507",5
"50705118831","507051188","507",5
"50705118832","507051188","507",5
"50705118833","507051188","507",5
"50705118834","507051188","507",5
"50705118835","507051188","507",5
"50705118836","507051188","507",5
"50705118837","507051188","507",5
"50705118838","507051188","507",5
"50705118839","507051188","507",5
"50705118840","507051188","507",5
"50705118902","507051189","507",5
"50705118903","507051189","507",5
"50705119001","507051190","507",5
"50705119002","507051190","507",5
"50705119003","507051190","507",5
"50705119004","507051190","507",5
"50705119005","507051190","507",5
"50705119006","507051190","507",5
"50705119007","507051190","507",5
"50705119008","507051190","507",5
"50705119009","507051190","507",5
"50705119010","507051190","507",5
"50705119011","507051190","507",5
"50705119012","507051190","507",5
"50705119013","507051190","507",5
"50705119014","507051190","507",5
"50705119015","507051190","507",5
"50705119016","507051190","507",5
"50705119017","507051190","507",5
"50705119018","507051190","507",5
"50705119019","507051190","507",5
"50705119020","507051190","507",5
"50705119021","507051190","507",5
"50705119022","507051190","507",5
"50705119023","507051190","507",5
"50705119024","507051190","507",5
"50705119025","507051190","507",5
"50705119027","507051190","507",5
"50705119028","507051190","507",5
"50705119029","507051190","507",5
"50705119030","507051190","507",5
"50705119102","507051191","507",5
"50705119103","507051191","507",5
"50705119104","507051191","507",5
"50705119105","507051191","507",5
"50705119106","507051191","507",5
"50705119108","507051191","507",5
"50705119109","507051191","507",5
"50705119114","507051191","507",5
"50705119115","507051191","507",5
"50705119118","507051191","507",5
"50705119119","507051191","507",5
"50705119120","507051191","507",5
"50705119123","507051191","507",5
"50705119124","507051191","507",5
"50705119125","507051191","507",5
"50705119126","507051191","507",5
"50705119128","507051191","507",5
"50705119129","507051191","507",5
"50705119130","507051191","507",5
"50705119131","507051191","507",5
"50705119132","507051191","507",5
"50705119133","507051191","507",5
"50705119134","507051191","507",5
"50705119135","507051191","507",5
"50705119136","507051191","507",5
"50705119137","507051191","507",5
"50705119138","507051191","507",5
"50705119139","507051191","507",5
"50705119140","507051191","507",5
"50705119141","507051191","507",5
"50705119142","507051191","507",5
"50705119143","507051191","507",5
"50705119144","507051191","507",5
"50705119145","507051191","507",5
"50705119146","507051191","507",5
"50705119147","507051191","507",5
"50705119148","507051191","507",5
"50705119149","507051191","507",5
"50705119150","507051191","507",5
"50705119151","507051191","507",5
"50705119152","507051191","507",5
"50705119153","507051191","507",5
"50705119154","507051191","507",5
"50705119155","507051191","507",5
"50705119156","507051191","507",5
"50705119157","507051191","507",5
"50705119158","507051191","507",5
"50705119201","507051192","507",5
"50705119202","507051192","507",5
"50705119203","507051192","507",5
"50705119204","507051192","507",5
"50705119205","507051192","507",5
"50705119206","507051192","507",5
"50705119207","507051192","507",5
"50705119208","507051192","507",5
"50705119209","507051192","507",5
"50705119211","507051192","507",5
"50705119212","507051192","507",5
"50705119213","507051192","507",5
"50705119214","507051192","507",5
"50705119215","507051192","507",5
"50705119216","507051192","507",5
"50705119217","507051192","507",5
"50705119218","507051192","507",5
"50705119219","507051192","507",5
"50705119220","507051192","507",5
"50705119221","507051192","507",5
"50705119222","507051192","507",5
"50705119223","507051192","507",5
"50705119224","507051192","507",5
"50705119225","507051192","507",5
"50705119226","507051192","507",5
"50705119227","507051192","507",5
"50705119228","507051192","507",5
"50705119229","507051192","507",5
"50705119230","507051192","507",5
"50705119301","507051193","507",5
"50705119302","507051193","507",5
"50705119303","507051193","507",5
"50705119304","507051193","507",5
"50705119305","507051193","507",5
"50705119306","507051193","507",5
"50705119307","507051193","507",5
"50705119308","507051193","507",5
"50705119309","507051193","507",5
"50705119310","507051193","507",5
"50705119311","507051193","507",5
"50705119312","507051193","507",5
"50705119313","507051193","507",5
"50705119314","507051193","507",5
"50705119315","507051193","507",5
"50705119316","507051193","507",5
"50705119317","507051193","507",5
"50705119318","507051193","507",5
"50705119319","507051193","507",5
"50705119320","507051193","507",5
"50705119321","507051193","507",5
"50705119322","507051193","507",5
"50705119323","507051193","507",5
"50705119324","507051193","507",5
"50705119325","507051193","507",5
"50705119326","507051193","507",5
"50705119327","507051193","507",5
"50705119328","507051193","507",5
"50705131201","507051312","507",5
"50705131202","507051312","507",5
"50705131203","507051312","507",5
"50705131204","507051312","507",5
"50705131205","507051312","507",5
"50705131206","507051312","507",5
"50705131207","507051312","507",5
"50705131208","507051312","507",5
"50705131209","507051312","507",5
"50705131210","507051312","507",5
"50705131211","507051312","507",5
"50705131212","507051312","507",5
"50705131213","507051312","507",5
"50705131214","507051312","507",5
"50705131215","507051312","507",5
"50705131216","507051312","507",5
"50705131217","507051312","507",5
"50705131218","507051312","507",5
"50705131219","507051312","507",5
"50705131220","507051312","507",5
"50705131221","507051312","507",5
"50705131222","507051312","507",5
"50705131223","507051312","507",5
"50705131224","507051312","507",5
"50705131225","507051312","507",5
"50705131301","507051313","507",5
"50705131302","507051313","507",5
"50705131303","507051313","507",5
"50705131304","507051313","507",5
"50705131305","507051313","507",5
"50705131306","507051313","507",5
"50705131307","507051313","507",5
"50705131308","507051313","507",5
"50705131309","507051313","507",5
"50705131310","507051313","507",5
"50705131311","507051313","507",5
"50705131312","507051313","507",5
"50705131313","507051313","507",5
"50705131314","507051313","507",5
"50705131315","507051313","507",5
"50705131316","507051313","507",5
"50705131317","507051313","507",5
"50705131318","507051313","507",5
"50705131319","507051313","507",5
"50705131320","507051313","507",5
"50705131321","507051313","507",5
"50705131322","507051313","507",5
"50705131323","507051313","507",5
"50705131324","507051313","507",5
"50705131325","507051313","507",5
"50705131326","507051313","507",5
"50705131327","507051313","507",5
"50705131328","507051313","507",5
"50705131329","507051313","507",5
"50705131330","507051313","507",5
"50705131331","507051313","507",5
"50705131332","507051313","507",5
"50705131333","507051313","507",5
"50705131334","507051313","507",5
"50705131335","507051313","507",5
"50705131336","507051313","507",5
"50705131337","507051313","507",5
"50705131338","507051313","507",5
"50705131339","507051313","507",5
"50705131340","507051313","507",5
"50705131341","507051313","507",5
"50705131342","507051313","507",5
"50705131343","507051313","507",5
"50705131344","507051313","507",5
"50705131345","507051313","507",5
"50705131346","507051313","507",5
"50705131347","507051313","507",5
"50705131348","507051313","507",5
"50705131349","507051313","507",5
"50705131350","507051313","507",5
"50705131351","507051313","507",5
"50705131352","507051313","507",5
"50705131353","507051313","507",5
"50705131354","507051313","507",5
"50705131355","507051313","507",5
"50705131356","507051313","507",5
"50705131401","507051314","507",5
"50705131402","507051314","507",5
"50705131403","507051314","507",5
"50705131404","507051314","507",5
"50705131405","507051314","507",5
"50705131406","507051314","507",5
"50705131407","507051314","507",5
"50705131408","507051314","507",5
"50901122501","509011225","509",5
"50901122502","509011225","509",5
"50901122503","509011225","509",5
"50901122504","509011225","509",5
"50901122506","509011225","509",5
"50901122507","509011225","509",5
"50901122508","509011225","509",5
"50901122509","509011225","509",5
"50901122510","509011225","509",5
"50901122511","509011225","509",5
"50901122512","509011225","509",5
"50901122513","509011225","509",5
"50901122514","509011225","509",5
"50901122515","509011225","509",5
"50901122516","509011225","509",5
"50901122517","509011225","509",5
"50901122518","509011225","509",5
"50901122519","509011225","509",5
"50901122520","509011225","509",5
"50901122521","509011225","509",5
"50901122522","509011225","509",5
"50901122523","509011225","509",5
"50901122525","509011225","509",5
"50901122526","509011225","509",5
"50901122527","509011225","509",5
"50901122528","509011225","509",5
"50901122529","509011225","509",5
"50901122530","509011225","509",5
"50901122531","509011225","509",5
"50901122532","509011225","509",5
"50901122533","509011225","509",5
"50901122534","509011225","509",5
"50901122535","509011225","509",5
"50901122536","509011225","509",5
"50901122537","509011225","509",5
"50901122538","509011225","509",5
"50901122539","509011225","509",5
"50901122540","509011225","509",5
"50901122601","509011226","509",5
"50901122602","509011226","509",5
"50901122603","509011226","509",5
"50901122604","509011226","509",5
"50901122605","509011226","509",5
"50901122606","509011226","509",5
"50901122607","509011226","509",5
"50901122608","509011226","509",5
"50901122609","509011226","509",5
"50901122610","509011226","509",5
"50901122701","509011227","509",5
"50901122702","509011227","509",5
"50901122703","509011227","509",5
"50901122704","509011227","509",5
"50901122705","509011227","509",5
"50901122706","509011227","509",5
"50901122707","509011227","509",5
"50901122708","509011227","509",5
"50901122709","509011227","509",5
"50901122710","509011227","509",5
"50901122711","509011227","509",5
"50901122712","509011227","509",5
"50901122801","509011228","509",5
"50901122802","509011228","509",5
"50901122803","509011228","509",5
"50901122804","509011228","509",5
"50901122805","509011228","509",5
"50901122806","509011228","509",5
"50901122807","509011228","509",5
"50901122808","509011228","509",5
"50901122809","509011228","509",5
"50901122810","509011228","509",5
"50901122811","509011228","509",5
"50901122812","509011228","509",5
"50901122813","509011228","509",5
"50901122814","509011228","509",5
"50901122815","509011228","509",5
"50901122816","509011228","509",5
"50901122817","509011228","509",5
"50901122818","509011228","509",5
"50901122819","509011228","509",5
"50901122820","509011228","509",5
"50901122821","509011228","509",5
"50901122901","509011229","509",5
"50901122902","509011229","509",5
"50901122903","509011229","509",5
"50901122904","509011229","509",5
"50901122905","509011229","509",5
"50901122906","509011229","509",5
"50901122907","509011229","509",5
"50901122908","509011229","509",5
"50901122909","509011229","509",5
"50901122910","509011229","509",5
"50901122911","509011229","509",5
"50901123001","509011230","509",5
"50901123002","509011230","509",5
"50901123003","509011230","509",5
"50901123004","509011230","509",5
"50901123005","509011230","509",5
"50901123006","509011230","509",5
"50901123007","509011230","509",5
"50901123008","509011230","509",5
"50901123009","509011230","509",5
"50901123010","509011230","509",5
"50901123011","509011230","509",5
"50901123012","509011230","509",5
"50901123013","509011230","509",5
"50901123014","509011230","509",5
"50901123101","509011231","509",5
"50901123102","509011231","509",5
"50901123103","509011231","509",5
"50901123104","509011231","509",5
"50901123105","509011231","509",5
"50901123106","509011231","509",5
"50901123107","509011231","509",5
"50901123109","509011231","509",5
"50901123110","509011231","509",5
"50901123111","509011231","509",5
"50901123112","509011231","509",5
"50901123113","509011231","509",5
"50901123114","509011231","509",5
"50901123115","509011231","509",5
"50901123202","509011232","509",5
"50901123203","509011232","509",5
"50901123204","509011232","509",5
"50901123205","509011232","509",5
"50901123206","509011232","509",5
"50901123208","509011232","509",5
"50901123209","509011232","509",5
"50901123210","509011232","509",5
"50901123212","509011232","509",5
"50901123213","509011232","509",5
"50901123214","509011232","509",5
"50901123215","509011232","509",5
"50901123216","509011232","509",5
"50901123217","509011232","509",5
"50901123301","509011233","509",5
"50901123302","509011233","509",5
"50901123303","509011233","509",5
"50901123304","509011233","509",5
"50901123305","509011233","509",5
"50901123306","509011233","509",5
"50901123307","509011233","509",5
"50901123308","509011233","509",5
"50901123309","509011233","509",5
"50901123310","509011233","509",5
"50901123311","509011233","509",5
"50901123312","509011233","509",5
"50901123313","509011233","509",5
"50901123315","509011233","509",5
"50901123316","509011233","509",5
"50901123317","509011233","509",5
"50901123318","509011233","509",5
"50901123319","509011233","509",5
"50901123320","509011233","509",5
"50901123321","509011233","509",5
"50901123322","509011233","509",5
"50901123323","509011233","509",5
"50901123324","509011233","509",5
"50901123325","509011233","509",5
"50901123326","509011233","509",5
"50901123401","509011234","509",5
"50901123402","509011234","509",5
"50901123403","509011234","509",5
"50901123404","509011234","509",5
"50901123405","509011234","509",5
"50901123406","509011234","509",5
"50901123407","509011234","509",5
"50901123408","509011234","509",5
"50901123409","509011234","509",5
"50901123410","509011234","509",5
"50901123411","509011234","509",5
"50901123412","509011234","509",5
"50901123413","509011234","509",5
"50901123414","509011234","509",5
"50901123415","509011234","509",5
"50901123416","509011234","509",5
"50901123501","509011235","509",5
"50902123601","509021236","509",5
"50902123602","509021236","509",5
"50902123603","509021236","509",5
"50902123604","509021236","509",5
"50902123605","509021236","509",5
"50902123606","509021236","509",5
"50902123607","509021236","509",5
"50902123608","509021236","509",5
"50902123609","509021236","509",5
"50902123610","509021236","509",5
"50902123611","509021236","509",5
"50902123612","509021236","509",5
"50902123701","509021237","509",5
"50902123702","509021237","509",5
"50902123703","509021237","509",5
"50902123704","509021237","509",5
"50902123705","509021237","509",5
"50902123706","509021237","509",5
"50902123707","509021237","509",5
"50902123708","509021237","509",5
"50902123709","509021237","509",5
"50902123710","509021237","509",5
"50902123711","509021237","509",5
"50902123801","509021238","509",5
"50902123802","509021238","509",5
"50902123803","509021238","509",5
"50902123804","509021238","509",5
"50902123805","509021238","509",5
"50902123806","509021238","509",5
"50902123807","509021238","509",5
"50902123808","509021238","509",5
"50902123809","509021238","509",5
"50902123810","509021238","509",5
"50902123811","509021238","509",5
"50902123812","509021238","509",5
"50902123902","509021239","509",5
"50902123903","509021239","509",5
"50902123904","509021239","509",5
"50902123905","509021239","509",5
"50902123906","509021239","509",5
"50902123907","509021239","509",5
"50902123908","509021239","509",5
"50902123909","509021239","509",5
"50902123910","509021239","509",5
"50902123911","509021239","509",5
"50902123914","509021239","509",5
"50902123915","509021239","509",5
"50902123916","509021239","509",5
"50902123918","509021239","509",5
"50902123920","509021239","509",5
"50902123921","509021239","509",5
"50902123922","509021239","509",5
"50902123923","509021239","509",5
"50902123924","509021239","509",5
"50902123925","509021239","509",5
"50902123926","509021239","509",5
"50902123927","509021239","509",5
"50902123928","509021239","509",5
"50902123929","509021239","509",5
"50902123930","509021239","509",5
"50902123931","509021239","509",5
"50902123932","509021239","509",5
"50902123933","509021239","509",5
"50902123934","509021239","509",5
"50902123935","509021239","509",5
"50902124001","509021240","509",5
"50902124002","509021240","509",5
"50902124003","509021240","509",5
"50902124004","509021240","509",5
"50902124005","509021240","509",5
"50902124006","509021240","509",5
"50902124007","509021240","509",5
"50902124008","509021240","509",5
"50902124009","509021240","509",5
"50902124010","509021240","509",5
"50902124011","509021240","509",5
"50902124012","509021240","509",5
"50902124013","509021240","509",5
"50902124014","509021240","509",5
"50902124101","509021241","509",5
"50902124102","509021241","509",5
"50902124103","509021241","509",5
"50902124104","509021241","509",5
"50902124105","509021241","509",5
"50902124106","509021241","509",5
"50902124107","509021241","509",5
"50902124108","509021241","509",5
"50902124109","509021241","509",5
"50902124110","509021241","509",5
"50902124111","509021241","509",5
"50902124112","509021241","509",5
"50902124113","509021241","509",5
"50902124114","509021241","509",5
"50902124115","509021241","509",5
"50902124201","509021242","509",5
"50902124202","509021242","509",5
"50902124203","509021242","509",5
"50902124204","509021242","509",5
"50902124205","509021242","509",5
"50902124206","509021242","509",5
"50902124207","509021242","509",5
"50902124208","509021242","509",5
"50902124209","509021242","509",5
"50902124210","509021242","509",5
"50902124211","509021242","509",5
"50902124212","509021242","509",5
"50902124213","509021242","509",5
"50902124214","509021242","509",5
"50902124301","509021243","509",5
"50902124302","509021243","509",5
"50902124303","509021243","509",5
"50902124304","509021243","509",5
"50902124305","509021243","509",5
"50902124306","509021243","509",5
"50902124307","509021243","509",5
"50902124308","509021243","509",5
"50902124309","509021243","509",5
"50902124310","509021243","509",5
"50902124311","509021243","509",5
"50902124312","509021243","509",5
"50902124313","509021243","509",5
"50902124314","509021243","509",5
"50902124315","509021243","509",5
"50902124316","509021243","509",5
"50902124317","509021243","509",5
"50902124318","509021243","509",5
"50902124319","509021243","509",5
"50902124320","509021243","509",5
"50902124321","509021243","509",5
"50902124322","509021243","509",5
"50902124323","509021243","509",5
"50902124324","509021243","509",5
"50902124325","509021243","509",5
"50902124326","509021243","509",5
"50902124327","509021243","509",5
"50902124328","509021243","509",5
"50902124329","509021243","509",5
"50902124330","509021243","509",5
"50902124331","509021243","509",5
"50902124332","509021243","509",5
"50902124333","509021243","509",5
"50902124334","509021243","509",5
"50902124335","509021243","509",5
"50902124401","509021244","509",5
"50902124402","509021244","509",5
"50902124403","509021244","509",5
"50902124404","509021244","509",5
"50902124405","509021244","509",5
"50902124406","509021244","509",5
"50902124407","509021244","509",5
"50902124408","509021244","509",5
"50902124409","509021244","509",5
"50902124410","509021244","509",5
"50902124411","509021244","509",5
"50902124412","509021244","509",5
"50902124413","509021244","509",5
"50902124501","509021245","509",5
"50902124502","509021245","509",5
"50902124503","509021245","509",5
"50902124504","509021245","509",5
"50902124505","509021245","509",5
"50902124506","509021245","509",5
"50902124507","509021245","509",5
"50902124508","509021245","509",5
"50902124509","509021245","509",5
"50902124510","509021245","509",5
"50902124511","509021245","509",5
